AMBIENT_REMOVED_BY_SINK,AMBIENT_SINK_YIELD,DYNAMIC_NET_AMBIENT,DYNAMIC_NET_FRESH,DYNAMIC_NET_INCUMBENT,DYNAMIC_NET_TOTAL,FRESH_AFTER_128,FRESH_AFTER_16,FRESH_AFTER_2048,FRESH_AT_END_OF_FORCE,FRESH_COAST_RETENTION,FRESH_REMOVED_BY_LATER_SINKS,FRESH_SINK_YIELD,FRESH_TERMINAL_RETENTION,FRESH_WASHOUT_FRACTION,GROSS_FRESH_ADDED,GROSS_SINK_REMOVAL,INCUMBENT_REMOVED_BY_SINK,INCUMBENT_SINK_YIELD,M256,OPERATOR_DELTA_AMBIENT,OPERATOR_DELTA_FRESH,OPERATOR_DELTA_INCUMBENT,OPERATOR_DELTA_TOTAL_MASS,arm,block,size
6.461815565865638,0.07860470795967729,40.97229995167325,-15.52715287913066,-24.710572582832853,0.7345744897096722,63.608962950937304,62.94371436469949,60.22220835266824,62.80978727293157,0.9588029345009663,6.457108757001591,0.07854745201784341,0.7325726109012185,0.07854745201784341,82.20646998880049,82.20646998880049,69.28754566593318,0.8428478400224783,165.32770555011422,-6.461815565865638,75.7493612317989,-69.28754566593318,0.0,DIRECT_Q400_BURST,L24_S990002,24
2.0275139830111932,0.02896997832410159,26.21118171361894,0.0,-54.78959941321361,-28.57841769959458,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,69.98672765054856,67.95921366753734,0.971030021675898,165.32770555011422,-2.0275139830111932,0.0,-67.95921366753734,-69.98672765054856,SINK_ONLY_Q800,L24_S990002,24
0.0,,,,,,,,,,,0.0,,,0.0,95.86213833130229,0.0,0.0,,165.32770555011422,-0.0,95.86213833130229,-0.0,95.86213833130229,SOURCE_ONLY_Q800,L24_S990002,24
0.0,,44.35852412140265,0.0,-50.52879628601882,-6.170272164616165,,,0.0,,,0.0,,,,0.0,0.0,0.0,,168.3637932437601,-0.0,0.0,-0.0,0.0,SHAM,L24_S990003,24
1.7262712350792568,0.0365283936870299,29.199269509026788,-7.402999627278859,-21.740743770482737,0.0555261112651948,43.99250833576105,44.08355589811605,39.78346677646662,43.86854260912126,0.9068791532681264,0.07187322842405079,0.0015208580958084588,0.8418295497919981,0.0015208580958084592,47.25833963216953,47.258339632169545,45.46019516866623,0.9619507482171615,168.3637932437601,-1.7262712350792568,47.18646640374548,-45.46019516866623,-1.4210854715202004e-14,DIRECT_Q100_ANCHOR,L24_S990003,24
3.6171616542395286,0.054426281494940484,33.212626208337134,-11.950118298095674,-22.505005983783555,-1.242498073542066,57.173614635603506,57.28234635531607,52.13593267283068,57.17137017447411,0.9119237918161412,2.373783412133259,0.03571756436303018,0.7844728046165572,0.035717564363030196,66.45983438305961,66.45983438305964,60.46888931668686,0.9098561541420295,168.3637932437601,-3.6171616542395286,64.08605097092635,-60.46888931668686,-2.842170943040401e-14,DIRECT_Q200_UNIFORM,L24_S990003,24
7.35927055174586,0.07050435832358495,41.28798820612809,-19.0676175486375,-19.292052776132238,2.9283178813580832,66.23990058922571,66.48218015458103,65.1216743408933,66.57833796968697,0.9781210574908481,20.191071633103398,0.1934374527132691,0.6238881734376417,0.19343745271326915,104.38036352263421,104.38036352263424,76.83002133778504,0.7360581889631466,168.3637932437601,-7.35927055174586,84.18929188953081,-76.83002133778504,-2.842170943040401e-14,DIRECT_Q400_UNIFORM,L24_S990003,24
8.180556880077523,0.07390602953219473,,,,,,,,,,23.42296819586638,0.21161133705104848,,0.21161133705104854,110.68862624414062,110.68862624414065,79.08510116819684,0.7144826334167577,168.3637932437601,-8.180556880077523,87.26565804827425,-79.08510116819684,-2.842170943040401e-14,DIRECT_Q800_UNIFORM,L24_S990003,24
6.710009718270293,0.0802648480691086,40.203078805464706,-16.265072458277338,-24.514462289969543,-0.576455942782303,63.35701198232198,62.84753331565891,60.23835172113555,63.02037588100511,0.9558551639691492,7.0949364939035995,0.08486932562743672,0.7205685761773897,0.08486932562743675,83.59836067331649,83.59836067331652,69.79341446114262,0.8348658263034546,168.3637932437601,-6.710009718270293,76.50342417941289,-69.79341446114262,-2.842170943040401e-14,DIRECT_Q400_BURST,L24_S990003,24
1.9141604409937423,0.027745300807347266,26.207745349256967,0.0,-55.92265845440315,-29.714913105146195,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,68.99043749011548,67.0762770491217,0.9722546991926522,168.3637932437601,-1.9141604409937423,0.0,-67.0762770491217,-68.99043749011548,SINK_ONLY_Q800,L24_S990003,24
0.0,,,,,,,,,,,0.0,,,0.0,96.65482620374398,0.0,0.0,,168.3637932437601,-0.0,96.65482620374398,-0.0,96.65482620374398,SOURCE_ONLY_Q800,L24_S990003,24
0.0,,39.859006053831266,0.0,-53.01753744702411,-13.15853139319276,,,0.0,,,0.0,,,,0.0,0.0,0.0,,164.2458484805825,-0.0,0.0,-0.0,0.0,SHAM,L24_S990004,24
1.9641829816983538,0.039829378960584104,27.338424510562,-7.981032699368008,-22.285358176219027,-2.9279663650252132,45.9730264360142,45.78656806842526,41.21494374846086,45.52110689161777,0.905402934216658,0.11895220426349605,0.0024120932041224617,0.8357498403622281,0.0024120932041224617,49.31492865209236,49.31492865209236,47.23179346613052,0.9577585278352936,164.2458484805825,-1.9641829816983538,49.19597644782887,-47.23179346613052,0.0,DIRECT_Q100_ANCHOR,L24_S990004,24
3.973867162113156,0.054225809939727074,31.11139504137769,-14.188909328505716,-21.002859391576564,-4.080373678704603,60.67281827029411,59.40993450210512,54.14970460404997,59.39734803175954,0.911651890166819,4.945070839145794,0.06747846883724568,0.738905320778301,0.06747846883724568,73.28368477170149,73.28368477170149,64.36474677044254,0.8782957212230272,164.2458484805825,-3.973867162113156,68.33861393255569,-64.36474677044254,0.0,DIRECT_Q200_UNIFORM,L24_S990004,24
6.297043385253129,0.06659240368047956,38.26027463397002,-18.434936809751036,-19.608821887500014,0.21651593671907676,61.40715556722459,61.52009359083195,60.5664719862974,61.58146580578737,0.9835178684656354,15.55957770125984,0.16454542489045154,0.6405016934549583,0.16454542489045154,94.56098649730828,94.56098649730828,72.7043654107953,0.7688621714290689,164.2458484805825,-6.297043385253129,79.00140879604844,-72.7043654107953,0.0,DIRECT_Q400_UNIFORM,L24_S990004,24
7.2817652569862705,0.07251516468414143,,,,,58.6091959552674,58.59128242616838,,58.61360121313281,,17.694884145906837,0.17621378781417876,,0.17621378781417876,100.41713741813707,100.41713741813707,75.44048801524397,0.7512710475016798,164.2458484805825,-7.2817652569862705,82.72225327223023,-75.44048801524397,0.0,DIRECT_Q800_UNIFORM,L24_S990004,24
6.6497660294834,0.07683545333341842,37.40522025882202,-16.848123341313823,-22.635352013031834,-2.0782550955234598,61.86175367829743,62.381175960372005,60.06883969897335,62.502525140722824,0.9610626060903924,9.62857994788944,0.11125448654478773,0.6940720183265779,0.1112544865447877,86.5455429881766,86.54554298817659,70.26719701080371,0.8119100601217935,164.2458484805825,-6.6497660294834,76.91696304028717,-70.26719701080371,1.4210854715202004e-14,DIRECT_Q400_BURST,L24_S990004,24
1.942024822773233,0.030014315076681737,24.455882950654146,0.0,-56.704093395607714,-32.24821044495356,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,64.7032863422561,62.76126151948286,0.969985684923318,164.2458484805825,-1.942024822773233,0.0,-62.76126151948286,-64.7032863422561,SINK_ONLY_Q800,L24_S990004,24
0.0,,,,,,,,,,,0.0,,,0.0,99.06020427581042,0.0,0.0,,164.2458484805825,-0.0,99.06020427581042,-0.0,99.06020427581042,SOURCE_ONLY_Q800,L24_S990004,24
0.0,,41.43942460452073,0.0,-51.76319040426222,-10.323765799741437,,,0.0,,,0.0,,,,0.0,0.0,0.0,,164.37331078332372,-0.0,0.0,-0.0,0.0,SHAM,L24_S990005,24
1.6661853245782436,0.036487778402246464,26.851700431078882,-7.646224588559292,-22.754109577574305,-3.548633735054615,41.803092315699836,42.07246371132025,37.951639375442035,41.91541814266447,0.9054338727164498,0.06633916204213222,0.0014527607513268378,0.8311026313256137,0.0014527607513268375,45.66420312604346,45.66420312604345,43.931678639423076,0.9620594608464267,164.37331078332372,-1.6661853245782436,45.59786396400133,-43.931678639423076,7.105427357601002e-15,DIRECT_Q100_ANCHOR,L24_S990005,24
3.2750223588526555,0.0518343636642156,30.919897572967315,-11.488575285950176,-24.197920998950984,-4.76659871193398,55.00532372844866,54.9283144050581,50.1599738157848,54.70314179524768,0.9169486828294464,1.533906075458648,0.02427740535179975,0.7938908621881249,0.024277405351799744,63.182455177193624,63.18245517719361,58.373526742882326,0.923888230983985,164.37331078332372,-3.2750223588526555,61.64854910173498,-58.373526742882326,1.4210854715202004e-14,DIRECT_Q200_UNIFORM,L24_S990005,24
7.2161588308765205,0.06871424171660416,38.121963249411735,-20.15698740320201,-20.56764732755451,-2.60267148134497,68.15738758424266,65.79080868939903,64.58353576810798,65.92474597949726,0.979655436036016,20.276408553526377,0.19307751826776176,0.6149821243809398,0.1930775182677617,105.01693172483637,105.01693172483634,77.52436434043355,0.7382082400156351,164.37331078332372,-7.2161588308765205,84.74052317130999,-77.52436434043355,2.842170943040401e-14,DIRECT_Q400_UNIFORM,L24_S990005,24
8.839326236864691,0.07513329395306662,,,,,,,,,,27.19283503480364,0.23113608586663426,,0.2311360858666342,117.64859187973762,117.6485918797376,81.61643060806938,0.6937306201803001,164.37331078332372,-8.839326236864691,90.45575684493399,-81.61643060806938,2.842170943040401e-14,DIRECT_Q800_UNIFORM,L24_S990005,24
6.215653733544724,0.07836755690599478,37.19455046468552,-15.850771936132887,-26.143137856427714,-4.799359327875081,62.591492662108635,61.26943708485517,58.28934688678494,61.11493239645838,0.953766037220763,5.174000168958702,0.06523428911173598,0.734917661920383,0.06523428911173597,79.31411899187653,79.31411899187651,67.9244650893731,0.8563981539822694,164.37331078332372,-6.215653733544724,74.14011882291783,-67.9244650893731,1.4210854715202004e-14,DIRECT_Q400_BURST,L24_S990005,24
1.7578746966510104,0.02499683621262163,22.730404656977157,0.0,-56.76946725982728,-34.039062602850166,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,70.32388745914206,68.56601276249108,0.975003163787379,164.37331078332372,-1.7578746966510104,0.0,-68.56601276249108,-70.32388745914206,SINK_ONLY_Q800,L24_S990005,24
0.0,,,,,,,,,,,0.0,,,0.0,100.33808521166566,0.0,0.0,,164.37331078332372,-0.0,100.33808521166566,-0.0,100.33808521166566,SOURCE_ONLY_Q800,L24_S990005,24
0.0,,44.51113318294544,0.0,-50.20436821148627,-5.693235028540784,,,0.0,,,0.0,,,,0.0,0.0,0.0,,165.52669558231926,-0.0,0.0,-0.0,0.0,SHAM,L24_S990006,24
1.8465005258928346,0.034693835793150656,29.050479502141677,-9.018313085293116,-21.205056406065495,-1.1728899892168982,48.9769605026339,49.26383563136312,43.86262886241077,49.12369985332103,0.8929015728330858,0.3417843285695442,0.006421774164581099,0.8241334469550582,0.006421774164581097,53.222726276273434,53.22272627627342,51.03444142181105,0.9588843900422684,165.52669558231926,-1.8465005258928346,52.88094194770389,-51.03444142181105,1.4210854715202004e-14,DIRECT_Q100_ANCHOR,L24_S990006,24
3.727401389115705,0.04763953043685388,35.09036057543726,-14.760172245497941,-19.55422765364729,0.7759606762921152,62.40826746200974,61.9195004261369,57.092023245813266,61.72724261236426,0.9249080443191134,6.389578827945998,0.08166454408196325,0.7296872258143758,0.08166454408196322,78.2417743192572,78.24177431925719,68.12479410219555,0.8706959254811837,165.52669558231926,-3.727401389115705,71.8521954913112,-68.12479410219555,1.4210854715202004e-14,DIRECT_Q200_UNIFORM,L24_S990006,24
5.37077984088255,0.05792425726787208,40.5462976560122,-18.892152429142236,-19.816433353563113,1.837711873306887,61.377130625885364,61.29091889867291,60.298889557739166,61.33912063839274,0.9830413108334898,13.529695303633254,0.1459187631483313,0.6503279775354822,0.14591876314833124,92.72073729051466,92.72073729051463,73.82026214599888,0.7961569795837972,165.52669558231926,-5.37077984088255,79.1910419868814,-73.82026214599888,2.842170943040401e-14,DIRECT_Q400_UNIFORM,L24_S990006,24
6.330632366036787,0.06451531639147554,48.962462552264626,-23.075987748307845,-22.500003552126415,3.3864712518305,59.36003092891669,59.16379123828942,59.630910224961745,59.183763255959576,1.0075552304281217,15.419139689211146,0.1571360676179303,0.6076971173550412,0.15713606761793028,98.12603766248074,98.12603766248071,76.37626560723282,0.7783486159905946,165.52669558231926,-6.330632366036787,82.70689797326959,-76.37626560723282,2.842170943040401e-14,DIRECT_Q800_UNIFORM,L24_S990006,24
5.9271900708289005,0.06695497787288712,41.545324054928756,-16.437397778082193,-20.84624665316123,4.26167962368514,64.10288310658848,64.49367742484863,62.284329093687056,64.5945711465094,0.9642347334796544,9.80328290542118,0.1107402634588256,0.7035789010410862,0.11074026345882558,88.52500977719043,88.52500977719042,72.79453680094038,0.8223047586682877,165.52669558231926,-5.9271900708289005,78.72172687176925,-72.79453680094038,1.4210854715202004e-14,DIRECT_Q400_BURST,L24_S990006,24
1.7945778549189288,0.027254150226194273,26.720506098651995,0.0,-55.61759628336728,-28.89709018471528,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,65.84603959488489,64.05146173996599,0.9727458497738062,165.52669558231926,-1.7945778549189288,0.0,-64.05146173996599,-65.84603959488489,SINK_ONLY_Q800,L24_S990006,24
0.0,,,,,,,,,,,0.0,,,0.0,100.70914358776321,0.0,0.0,,165.52669558231926,-0.0,100.70914358776321,-0.0,100.70914358776321,SOURCE_ONLY_Q800,L24_S990006,24
0.0,,42.74723997276927,0.0,-50.966323584944774,-8.219083612175268,,,0.0,,,0.0,,,,0.0,0.0,0.0,,161.78420696355897,-0.0,0.0,-0.0,0.0,SHAM,L24_S990007,24
1.632390311871647,0.034070746865419436,27.819876006185627,-8.20416545951629,-22.174129685912746,-2.558419139243341,44.18112376044636,44.585314024891076,39.6064443755028,44.29847525269433,0.8940814362023407,0.1011755543544493,0.0021117049496738073,0.8266534852255204,0.0021117049496738073,47.911785389373534,47.911785389373534,46.17821952314743,0.9638175481849066,161.78420696355897,-1.632390311871647,47.810609835019086,-46.17821952314743,0.0,DIRECT_Q100_ANCHOR,L24_S990007,24
3.9293414142660605,0.055827647463538854,32.770867744763535,-13.354247025670006,-21.477852074909514,-2.0612313558158917,58.69420103269339,57.267371197564394,52.68093828116557,57.173250286349976,0.9214263316728568,4.348246429784197,0.06177940351154901,0.7484849343280348,0.06177940351154901,70.38343173661977,70.38343173661977,62.105843892569546,0.8823929490249126,161.78420696355897,-3.9293414142660605,66.03518530683557,-62.105843892569546,0.0,DIRECT_Q200_UNIFORM,L24_S990007,24
7.492575938439391,0.07271051787359416,40.27016018396715,-19.4182282169402,-18.931532966511128,1.920399000515829,63.31129817554774,63.63688533270814,62.66157050479405,63.71090996956588,0.983529673877314,20.966860242586286,0.20346957827954393,0.6080892979411429,0.20346957827954393,103.04665896432054,103.04665896432054,74.5872227832949,0.7238199038468623,161.78420696355897,-7.492575938439391,82.07979872173425,-74.5872227832949,0.0,DIRECT_Q400_UNIFORM,L24_S990007,24
8.421370876765216,0.07701164162090812,,,,,,,,,,23.926993934420388,0.21880725940086126,,0.21880725940086126,109.35192004112368,109.35192004112368,77.00355522993813,0.7041810989782311,161.78420696355897,-8.421370876765216,85.42492610670328,-77.00355522993813,0.0,DIRECT_Q800_UNIFORM,L24_S990007,24
6.991332719754275,0.08015139405518039,38.7841156091263,-17.3631347269514,-23.13779171081869,-1.716810828643716,62.1452055370803,62.40875917401649,59.6350205045684,62.57620607423858,0.9529983398772875,10.228433927254853,0.11726279825795424,0.6836793812494197,0.11726279825795427,87.22658915877466,87.22658915877467,70.00682251176553,0.8025858076868653,161.78420696355897,-6.991332719754275,76.9981552315198,-70.00682251176553,-1.4210854715202004e-14,DIRECT_Q400_BURST,L24_S990007,24
1.8157977212934937,0.02805894585406741,24.586873232007736,0.0,-56.49741766579295,-31.91054443378505,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,64.71368278542356,62.89788506413008,0.9719410541459328,161.78420696355897,-1.8157977212934937,0.0,-62.89788506413008,-64.71368278542356,SINK_ONLY_Q800,L24_S990007,24
0.0,,,,,,,,,,,0.0,,,0.0,92.81232677745177,0.0,0.0,,161.78420696355897,-0.0,92.81232677745177,-0.0,92.81232677745177,SOURCE_ONLY_Q800,L24_S990007,24
0.0,,43.02891572918804,0.0,-50.12607165208712,-7.097155922899134,,,0.0,,,0.0,,,,0.0,0.0,0.0,,164.20597186225112,-0.0,0.0,-0.0,0.0,SHAM,L24_S990008,24
2.089788448863314,0.041332613369348285,28.72074427168952,-8.491601042734764,-21.626827615206842,-1.3976843862522017,46.259483445822504,46.47479636752859,41.69103174949024,46.29188619579017,0.9006120764481113,0.37764584752520747,0.0074692200613844005,0.8245807355324379,0.0074692200613844,50.560278639750216,50.56027863975021,48.09284434336168,0.9511981665692673,164.20597186225112,-2.089788448863314,50.18263279222501,-48.09284434336168,7.105427357601002e-15,DIRECT_Q100_ANCHOR,L24_S990008,24
