AMBIENT_DELTA,A_over_T_sham,A_over_T_treated,FRESH_PRESENT,F_over_T_treated,I0,INCUMBENT_EXCESS_EGRESS,I_over_I0_sham,I_over_I0_treated,I_over_T_treated,M256,PAIR_IDENTITY_RESIDUAL,TOTAL_MASS_DELTA,T_over_M256_treated,arm,block,sham_matched,size,status,terminal_time,treated_track_alive
-0.023664887787404932,0.2285860257848313,0.1996161905061666,0.35778685286522016,0.35901607767384547,168.36379324376009,0.3113482260064445,0.7512047715609181,0.43985654555447357,0.44136773181998856,168.3637932437601,-1.2789769243681803e-13,0.022773739071369946,0.9965761288001648,DIRECT_Q400_BURST,L24_S990003,True,24,OK,7424,True
-0.1191760937821652,0.2734913443290837,0.34875291471631686,0.0,0.0,168.36379324376009,0.43043779081754513,0.6998832390711087,0.2694454482535636,0.6512470852836835,168.3637932437601,-5.684341886080802e-14,-0.5496138845997106,0.41373766477003576,SINK_ONLY_Q800,L24_S990003,True,24,OK,12544,True
,,,,,168.36379324376009,,,,,168.3637932437601,,,,SOURCE_ONLY_Q800,L24_S990003,True,24,TREATED_TRACK_LOST,12544,False
-0.0013166572163723436,0.16153591896272668,0.1572934208911027,0.2509344627565024,0.25548899606143627,164.24584848058248,0.23197336455965648,0.8087227784082018,0.5767494138485453,0.5872175830474619,164.2458484805825,-2.1316282072803006e-13,0.017644440980472242,0.9821732701793594,DIRECT_Q100_ANCHOR,L24_S990004,True,24,OK,3584,True
-0.011137732130066795,0.18496254894322675,0.1694343173073549,0.32968689988198796,0.33808599931434835,164.24584848058248,0.2968975937418121,0.7771425621733189,0.48024496843150677,0.4924796833782966,164.2458484805825,-1.1368683772161603e-13,0.02165157401010838,0.9751569143667762,DIRECT_Q200_UNIFORM,L24_S990004,True,24,OK,4864,True
-0.012679255478329873,0.22036997804040587,0.19434982199097176,0.36875496425991977,0.3682694955826973,164.24584848058248,0.2953814092309637,0.7333386656713979,0.4379572564404342,0.43738068242633016,164.2458484805825,8.526512829121202e-14,0.060694299550626774,1.0013182429797893,DIRECT_Q400_UNIFORM,L24_S990004,True,24,OK,7424,True
,,,,,164.24584848058248,,,,,164.2458484805825,,,,DIRECT_Q800_UNIFORM,L24_S990004,True,24,TREATED_TRACK_LOST,12544,False
-0.020032726086879567,0.22036997804040587,0.18965228247737076,0.36572516294726815,0.370412105434301,164.24584848058248,0.29896969916944516,0.7333386656713979,0.4343689665019527,0.43993561208832727,164.2458484805825,1.1368683772161603e-13,0.04672273769094412,0.9873466811201067,DIRECT_Q400_BURST,L24_S990004,True,24,OK,7424,True
-0.10560478749635449,0.263814374510182,0.3345579169922827,0.0,0.0,164.24584848058248,0.404563147761522,0.6772062250736769,0.27264307731215476,0.6654420830077169,164.2458484805825,-8.526512829121202e-14,-0.5101679352578771,0.4097172154785302,SINK_ONLY_Q800,L24_S990004,True,24,OK,12544,True
,,,,,164.24584848058248,,,,,164.2458484805825,,,,SOURCE_ONLY_Q800,L24_S990004,True,24,TREATED_TRACK_LOST,12544,False
-0.005128491443661961,0.16308145520258605,0.1566023048747773,0.23088687083433967,0.23598144309689129,164.3733107833237,0.21833398303337695,0.8126368056801608,0.5943028226467839,0.6074162520283306,164.37331078332372,1.4210854715202004e-14,0.0074243963573008545,0.9784111318428549,DIRECT_Q100_ANCHOR,L24_S990005,True,24,OK,3584,True
-0.012394358949126782,0.1875947625482718,0.17320621955892124,0.30515887023718524,0.31427233331734183,164.3733107833237,0.284358433372775,0.7820174672613198,0.4976590338885447,0.5125214471237375,164.37331078332372,-1.1368683772161603e-13,0.008406077915282782,0.971001382832659,DIRECT_Q200_UNIFORM,L24_S990005,True,24,OK,4864,True
-0.024279437566963342,0.22356256454351314,0.1910470562018554,0.39290767741024424,0.3992290322074408,164.3733107833237,0.33409104752853114,0.7373274293929045,0.4032363818643733,0.40972391159070404,164.37331078332372,-1.8474111129762605e-13,0.034537192314748645,0.9841660944289443,DIRECT_Q400_UNIFORM,L24_S990005,True,24,OK,7424,True
,,,,,164.3733107833237,,,,,164.37331078332372,,,,DIRECT_Q800_UNIFORM,L24_S990005,True,24,TREATED_TRACK_LOST,12544,False
-0.023834764935760266,0.22356256454351314,0.1941350480362691,0.3546156405136947,0.3652810897714638,164.3733107833237,0.3096077010350593,0.7373274293929045,0.4277197283578452,0.44058386219226686,164.37331078332372,-9.947598300641403e-14,0.021173174542874533,0.9708020766570702,DIRECT_Q400_BURST,L24_S990005,True,24,OK,7424,True
-0.12451470708145539,0.26900062969311017,0.3494818179433335,0.0,0.0,164.3733107833237,0.44759267345438375,0.6850876206265853,0.2374949471722015,0.650518182056666,164.37331078332372,-5.684341886080802e-14,-0.5721073805358394,0.36508579425303983,SINK_ONLY_Q800,L24_S990005,True,24,OK,12544,True
,,,,,164.3733107833237,,,,,164.37331078332372,,,,SOURCE_ONLY_Q800,L24_S990005,True,24,TREATED_TRACK_LOST,12544,False
-0.005364024329945843,0.17166536772896648,0.1655208340207155,0.26498824680878824,0.26687930166340856,165.5266955823193,0.2553311584986413,0.818909120508095,0.5635779620094536,0.5675998643158758,165.52669558231926,3.552713678800501e-14,0.004293063980201286,0.9929141943836268,DIRECT_Q100_ANCHOR,L24_S990006,True,24,OK,3584,True
-0.004872983740413183,0.1973747351338181,0.18858964668339467,0.34491127274041683,0.3433019323337294,165.5266955823193,0.32000893878532877,0.7903117715254498,0.4703028327401211,0.46810842098287525,165.52669558231926,1.7053025658242404e-13,0.020029350214675883,1.0046878279878801,DIRECT_Q200_UNIFORM,L24_S990006,True,24,OK,4864,True
