law_index,condition,seed,n_meas,sum_P,sum_M,sum_PP,sum_MM,sum_PM,mean_P,mean_M,mean_turnover,mean_abs_circulation,probe_count,cross_cadence_endpoints,eligible_seed,n_tracks,long_tracks,mean_track_obs,max_track_obs,censored_tracks,births,splits,merges,ambiguous
34,OFF,7003,387,314.0877024212142,291.5121136012367,260.5586809463858,252.73599352449423,246.09202577471183,0.8115961302873752,0.753261275455392,0.2467387245446082,0.14746300579317873,15,0,False,108,5,2.7314814814814814,61,105,108,3,5,0
34,ON,7001,387,276.6542466176045,224.0848175243338,202.68787412843272,155.01568629613917,166.53373583300862,0.7148688543090556,0.5790305362385886,0.420969463761412,0.6283676783400247,5,0,False,162,8,2.4074074074074074,20,150,162,7,6,0
34,ON,7002,358,258.7398357217468,215.42911650295815,190.72087103573156,153.83566480372022,160.83912461138598,0.7227369712897954,0.6017573086674809,0.3982426913325192,0.5679851298213434,6,0,False,187,6,2.2566844919786098,13,169,187,16,4,1
34,ON,7003,491,344.386287088231,265.49566681802827,248.69964194981736,177.89621152773876,195.3950157345618,0.7013977333772525,0.5407243723381431,0.4592756276618569,0.5728681490430384,9,0,False,154,13,2.857142857142857,19,139,154,6,12,1
35,OFF,7001,866,770.2985737007267,801.3654602157227,694.5189503423819,759.6341682646901,721.3667990623265,0.889490269862271,0.9253642727664234,0.07463572723357599,0.02666946890335127,8,0,False,30,12,11.8,61,21,30,1,4,0
35,OFF,7002,806,704.3619246925631,717.7900205687508,623.0150429026423,660.8968020013667,635.4537991554787,0.8738981695937508,0.8905583381746288,0.10944166182537113,0.035832520412107736,11,0,False,33,10,10.424242424242424,60,24,33,0,7,0
35,OFF,7003,931,823.5908634370195,841.0675849215826,737.0841483965903,786.1509864477438,753.4127038722114,0.8846303581493228,0.9034023468545462,0.09659765314545171,0.02648642876827665,7,0,False,30,12,12.6,61,21,30,0,5,0
35,ON,7001,287,204.97935892134396,202.79418219524652,150.79837279004255,157.9470418551139,149.99312117223874,0.7142137941510243,0.7065999379625314,0.2934000620374676,0.9565947299313361,0,0,False,118,7,2.4152542372881354,19,115,118,1,4,0
35,ON,7002,318,229.98192247222127,219.37290530300692,171.2218041212194,170.22229518375687,165.05403881634328,0.7232135926799411,0.6898519034685752,0.31014809653142456,0.9252742212620672,1,0,False,113,7,2.663716814159292,17,104,113,1,1,0
35,ON,7003,340,240.95676238096897,234.86916915389912,176.4122403477046,178.15025535077947,172.09361150908475,0.7086963599440264,0.6907916739820562,0.30920832601794457,0.8898022451238614,5,0,False,109,8,2.7155963302752295,19,100,109,2,4,0
36,OFF,7001,277,206.2638901377936,196.07211522741386,160.57073083323948,152.21340580992003,150.52497509767238,0.7446349824469083,0.7078415712181005,0.2921584287818989,0.240677479386394,7,0,False,147,6,2.129251700680272,17,132,147,2,4,0
36,OFF,7002,306,216.8430376522046,188.92266918233992,160.6292999253558,137.78576911527773,141.07210186062474,0.708637377948381,0.617394343733137,0.3826056562668634,0.2223170446012342,6,0,False,144,7,2.2708333333333335,15,135,144,3,1,0
36,OFF,7003,427,320.6832936816942,303.973267446527,250.22785188734588,239.99997285970665,236.37215258595194,0.7510147393013915,0.7118811883993607,0.2881188116006392,0.17779823218916502,8,1,True,119,8,2.7983193277310923,30,110,119,7,7,1
36,ON,7001,330,231.36896647516699,215.83200538306465,167.47583089237588,161.46790273203476,158.02560151834805,0.7011180802277788,0.6540363799486808,0.3459636200513194,0.7804802168581084,4,0,False,143,9,2.3916083916083917,12,128,143,6,1,0
36,ON,7002,213,146.66959794735945,137.34868867025318,105.1072696519428,101.9657752827657,100.22341619857674,0.6885896617246923,0.6448295242734892,0.3551704757265109,0.8509142501611459,0,0,False,152,3,1.986842105263158,12,143,152,3,0,0
36,ON,7003,316,219.75390158849174,205.28742358705543,157.53858220852425,152.7744766765556,149.4748533757177,0.6954237392040878,0.6496437455286564,0.35035625447134333,0.7960888569508812,4,0,False,168,6,2.261904761904762,10,156,168,4,2,1
37,OFF,7001,460,323.4607644952826,175.39685397006755,232.01495337738208,93.013132302323,129.21362588778695,0.7031755749897448,0.38129750863058165,0.6187024913694185,0.24040412323341318,24,0,False,210,6,2.447619047619048,14,192,210,11,12,2
37,OFF,7002,330,231.7150753133801,147.97868789094917,166.67477029766414,90.37596411910152,109.7275450942857,0.7021668948890306,0.4484202663362096,0.5515797336637904,0.29783738010585264,7,0,False,230,2,2.0478260869565217,15,212,230,4,5,2
37,OFF,7003,314,216.42264200297896,135.77045434247927,152.84800620966735,80.39029491627775,98.9235875973047,0.6892440828120349,0.43238998198241807,0.5676100180175818,0.31224540819997976,7,0,False,227,5,1.9647577092511013,13,206,227,10,8,2
37,ON,7001,415,297.4100681887893,264.44234477922913,217.37276551003853,195.6472600365866,196.36686370869157,0.7166507667199742,0.6372104693475401,0.3627895306524607,0.7194928187315117,5,0,False,175,6,2.5028571428571427,20,163,175,4,6,0
37,ON,7002,372,251.82578501615143,213.8837714575911,176.40371552342464,151.1598488813244,153.7716736220456,0.6769510349896544,0.5749563748859976,0.425043625114003,0.6187141177649333,2,0,False,176,3,2.3863636363636362,24,167,176,2,5,1
37,ON,7003,330,223.8105752257532,193.4719987844536,157.0866034611367,139.45535865822097,138.72369447736224,0.6782138643204643,0.586278784195314,0.4137212158046857,0.7039527590888424,5,0,False,183,5,2.2459016393442623,12,174,183,7,7,1
38,OFF,7001,348,289.02564111666237,260.8636769123327,244.78927892990436,219.12247450099355,225.01574042445975,0.830533451484662,0.7496082669894618,0.25039173301053874,0.0737273092508399,10,0,False,72,7,3.361111111111111,34,63,72,1,3,0
38,OFF,7002,742,615.5089190500688,542.1967552377939,520.1074174855646,452.49862675994495,466.7874491847375,0.8295268450809553,0.7307233898083476,0.2692766101916527,0.06674048969835894,53,0,False,102,15,4.519607843137255,30,87,102,9,15,2
38,OFF,7003,596,479.81373929365594,367.0454694772742,392.58609294816813,276.1922913744083,307.20734633920864,0.805056609553114,0.6158481031497889,0.3841518968502113,0.09381098298428327,68,0,False,113,11,3.5398230088495577,45,95,113,14,14,6
38,ON,7001,390,273.57058601006014,224.3089015398601,197.41749758907693,155.4828035931923,165.5941728360626,0.7014630410514363,0.5751510295893849,0.4248489704106154,0.7019209504314626,0,0,False,181,5,2.3922651933701657,20,166,181,5,5,1
38,ON,7002,502,346.392374132214,281.6485196906284,245.36665000324646,192.2041826259983,203.8145915911582,0.6900246496657649,0.5610528280689809,0.4389471719310189,0.6262460334014747,8,0,False,165,14,2.793939393939394,14,147,165,10,8,0
38,ON,7003,411,285.31674255508545,239.6629793736643,202.81955895848472,166.1005399021829,173.25652006485635,0.6942013200853661,0.583121604315485,0.4168783956845159,0.7059666773833954,9,0,False,195,7,2.3230769230769233,18,177,195,7,10,0
39,OFF,7001,1001,895.175377919152,883.0354226849926,814.0960205719979,818.2179689963789,807.6287263710857,0.8942810968223296,0.882153269415577,0.11784673058442341,0.062477560477317784,9,0,False,62,17,7.338709677419355,57,44,62,6,6,0
39,OFF,7002,781,671.9959232862318,661.6461864465708,591.7390005355686,600.8669394011112,587.2457094713449,0.860430119444599,0.8471782156806285,0.15282178431937227,0.08502089840138227,5,0,False,56,15,6.839285714285714,50,44,56,2,7,0
39,OFF,7003,947,857.6780157107307,859.0731422577907,788.2296611993698,808.509363053328,792.6029020020887,0.9056790028624401,0.9071522093535276,0.09284779064647197,0.041259201276971885,2,0,False,42,16,9.738095238095237,61,27,42,1,2,0
39,ON,7001,288,195.74974452391686,176.8742436154395,136.9483909386438,128.59434830394764,126.01537393379917,0.6796866129302669,0.614146679220276,0.38585332077972356,0.9935313611377737,2,0,False,147,4,2.292517006802721,16,138,147,3,5,0
39,ON,7002,213,144.372581770672,138.76417003958431,101.5809538277253,103.2795181920459,98.64480186410833,0.6778055482191174,0.6514749767116634,0.3485250232883367,0.9950750577693697,0,0,False,141,3,2.021276595744681,13,135,141,2,1,0
39,ON,7003,268,182.26065173921612,171.57659914030094,128.5195612989399,129.71064368293725,123.25180846551842,0.6800770587284184,0.6402111908220185,0.35978880917798156,1.05055491392771,0,0,False,152,6,2.1710526315789473,13,143,152,4,2,0
40,OFF,7001,1164,1056.6796505643122,1043.2901180991364,968.6668738404577,968.0046238344291,961.5343588156411,0.9078003870827425,0.8962973523188457,0.10370264768115539,0.04814095967993469,8,1,True,34,17,13.823529411764707,61,19,34,2,3,0
40,OFF,7002,909,806.0090129291157,789.7254728312041,722.186224805714,705.9712195357912,710.7389469209121,0.8866985840804352,0.868784898604185,0.1312151013958162,0.0551215994986889,1,0,False,35,15,10.942857142857143,51,23,35,0,0,0
40,OFF,7003,1031,928.1137199398805,938.7389396896701,843.8419819512984,874.483142640922,855.284902393506,0.900207293831116,0.910513035586489,0.08948696441351285,0.03800666944024506,2,0,False,28,14,14.714285714285714,60,16,28,1,2,0
40,ON,7001,351,240.87607179553595,203.89100902332396,169.76474317893198,137.13693813225484,145.25007159604584,0.6862566148020968,0.5808860655935155,0.4191139344064844,0.8697138341873212,3,0,False,161,9,2.260869565217391,18,140,161,11,7,3
40,ON,7002,428,294.3116203995424,242.97841255531347,209.02286405946234,168.1902549875295,176.1305901270024,0.6876439728961271,0.5677065713909193,0.432293428609081,0.8847383997164949,10,0,False,177,9,2.4350282485875705,17,168,177,15,13,2
40,ON,7003,233,156.0911161494114,146.06875281934205,108.28967852982413,104.18530423602594,101.54321431902734,0.6699189534309502,0.6269045185379487,0.3730954814620512,0.975444977284796,6,0,False,133,4,2.0601503759398496,18,127,133,2,3,0
41,OFF,7001,953,843.4965054719311,874.0352511437328,758.695698904641,828.8016969198438,785.064323160176,0.8850960183336107,0.9171408721340323,0.08285912786596737,0.05014495308722433,6,0,False,39,12,10.35897435897436,61,33,39,3,8,0
41,OFF,7002,702,591.4825498587633,609.1504128498393,505.1119348897378,554.727465330363,522.0124471154351,0.8425677348415431,0.867735630840227,0.13226436915977305,0.05606867008598508,9,1,True,48,12,6.979166666666667,50,45,48,1,3,0
41,OFF,7003,555,466.565163609485,496.81286396208907,397.23263012125443,458.5188191084781,422.6480854031841,0.8406579524495226,0.8951583134452056,0.10484168655479391,0.0925237254194017,2,0,False,59,9,4.864406779661017,55,53,59,0,3,0
41,ON,7001,231,155.83277290733537,148.5159799989555,110.00271025386115,110.53865603020898,106.18353063529607,0.6746007485166033,0.6429263203417986,0.35707367965820147,1.2431270152276004,0,0,False,118,5,2.23728813559322,12,106,118,1,3,0
41,ON,7002,205,140.92208422229922,140.77568754572908,100.02223133252527,105.59533783221954,100.71318334427092,0.6874248010843864,0.686710670954776,0.313289329045224,1.3159904678366658,0,0,False,121,4,2.0661157024793386,13,115,121,3,2,0
41,ON,7003,220,148.8870353804656,151.1045402100617,105.0104376496726,114.38706707374513,106.25444931301561,0.676759251729389,0.6868388191366441,0.31316118086335587,1.2148522519362712,0,0,False,100,4,2.37,17,94,100,2,5,0
42,OFF,7001,653,549.7963036659567,570.4191883666577,469.40844242033165,517.867234560724,487.18183504217257,0.8419545232250485,0.8735362762123395,0.12646372378766346,0.04503986648236516,9,0,False,25,8,11.0,61,22,25,0,4,0
42,OFF,7002,963,842.0264615203816,874.4702386744076,746.6486859068506,826.3415417370435,776.2167953630247,0.8743784647148304,0.9080687836702052,0.09193121632979599,0.03699686242963659,11,0,False,28,15,14.142857142857142,61,19,28,6,9,1
42,OFF,7003,1085,958.4300914475391,1001.9181401539191,857.6894308174213,954.9969249210684,897.409320625165,0.8833457064032618,0.9234268572847181,0.07657314271528216,0.039605517055335125,6,0,False,43,16,10.813953488372093,61,31,43,7,12,0
42,ON,7001,195,136.05758120597773,136.65097977877926,98.5507704449302,106.39626515950346,99.4696600811144,0.6977311856716807,0.7007742552757911,0.29922574472420915,1.3082201987640112,0,0,False,118,1,2.1440677966101696,8,115,118,6,2,0
42,ON,7002,255,168.63332560979285,158.00230480616372,115.6797599738446,114.14153216044706,109.59109011602347,0.6613071592540896,0.6196168815927989,0.3803831184072006,1.157124482309291,2,0,False,132,7,2.2045454545454546,13,123,132,2,4,2
42,ON,7003,330,224.70514910655092,210.13511897282646,158.15262586376141,154.62505285774802,149.7447268944244,0.6809246942622755,0.6367730877964438,0.36322691220355646,1.0547337035594417,2,0,False,153,8,2.4052287581699345,13,144,153,6,3,0
43,OFF,7001,750,591.0502453913441,594.3228508030218,481.740618159074,517.2982159418759,485.76324809140306,0.7880669938551255,0.7924304677373624,0.20756953226263788,0.09518667227417871,10,0,False,80,16,5.025,41,68,80,2,11,1
43,OFF,7002,1182,1115.915210630121,1140.670223024103,1064.6568735393773,1117.620990935031,1087.5364876604247,0.9440907027327589,0.9650340296312209,0.034965970368779756,0.014780677127445328,2,0,False,25,15,18.36,61,10,25,2,5,1
43,OFF,7003,1243,1121.66369414654,1142.4992571066334,1028.3976270362318,1090.8116134963193,1049.5539144132179,0.9023843074388898,0.9191466267953607,0.08085337320463896,0.04130049882091322,7,0,False,57,19,9.543859649122806,61,42,57,6,12,7
43,ON,7001,319,212.30915553963433,198.84210821407112,146.4243283731583,142.72983692475142,138.74058485694317,0.6655459421305151,0.6233294928340788,0.3766705071659209,1.2751433909021193,4,0,False,139,5,2.366906474820144,29,133,139,3,5,0
43,ON,7002,180,120.4169681935426,123.02134736612787,83.85772258041901,94.70869134001215,86.56771565505657,0.6689831566307922,0.6834519298118215,0.3165480701881782,1.2894148733241657,0,0,False,128,3,1.9453125,10,116,128,3,3,0
43,ON,7003,320,214.0468472569646,199.93629409010015,148.61534677605655,144.08586311713145,140.552199359457,0.6688963976780145,0.624800919031563,0.37519908096843735,1.1782789194572316,0,0,False,150,5,2.34,13,144,150,5,6,0
44,OFF,7001,954,858.4167850726462,858.5437816963482,783.8107482943383,803.3855422938718,787.7662470515178,0.8998079508099017,0.8999410709605328,0.10005892903946788,0.03723124054282122,3,0,False,40,13,10.025,61,28,40,2,3,1
44,OFF,7002,721,645.4262984732139,641.513914662909,586.9923540629428,593.8914341092124,586.4135197634016,0.895182106065484,0.8897557762314965,0.11024422376850421,0.03897697722087142,5,0,False,39,9,7.923076923076923,60,30,39,1,3,1
44,OFF,7003,1033,950.355543654995,932.885143633307,884.2578172260658,879.0119527089687,874.1986514003844,0.9199956860164521,0.9030833917069768,0.09691660829302332,0.04051249661834545,13,1,True,54,17,8.648148148148149,54,39,54,3,2,0
44,ON,7001,128,83.31549769134509,84.5105896517214,56.739725549657216,63.07308475584372,57.04962170136509,0.6509023257136335,0.6602389816540735,0.3397610183459263,1.2537991892641602,2,0,False,128,1,1.796875,8,125,128,1,2,0
44,ON,7002,202,134.82030287755165,134.42537256958977,92.99827777049539,99.40664336741696,93.36662471519607,0.6674272419680775,0.6654721414336127,0.3345278585663876,1.1674169770028957,0,0,False,119,5,2.0168067226890756,14,113,119,1,4,0
44,ON,7003,190,126.45428474531548,123.29525311415746,87.60474424398598,89.7368576875049,86.18669606751,0.6655488670806078,0.6489223848113551,0.3510776151886449,1.3205123288018477,0,0,False,123,4,2.032520325203252,10,117,123,1,1,0
45,OFF,7001,708,567.1566463495261,497.2918434636059,461.661948146962,395.6060570843383,412.3874683698331,0.801068709533229,0.7023896094118728,0.29761039058812644,0.11855883761430613,18,0,False,109,11,3.8990825688073394,55,103,109,6,10,2
45,OFF,7002,527,402.25444026946695,342.693123800604,314.74642936594086,257.3710944412038,272.05452497451904,0.7632911580065787,0.6502715821643339,0.34972841783566616,0.14125134864048294,12,0,False,122,11,3.180327868852459,39,110,122,2,4,1
45,OFF,7003,404,294.51827089688334,223.13910814026366,222.26174523548565,151.47569339343607,172.13380153432917,0.7290056210318895,0.5523245250996626,0.4476754749003383,0.20032736188230496,13,0,False,188,7,2.345744680851064,22,170,188,8,9,0
45,ON,7001,216,138.20631488698322,131.19666468702624,92.47378451791934,93.54299797843626,88.99782537107558,0.6398440504027001,0.60739196614364,0.3926080338563601,1.257916998054206,0,0,False,145,1,2.0620689655172413,9,136,145,3,4,0
45,ON,7002,187,119.10480855331546,116.49857288780676,79.66215600943809,85.37874223782165,78.82044142436537,0.6369241099107779,0.6229870207904105,0.3770129792095893,1.4080093769905337,0,0,False,124,4,2.0,12,118,124,2,2,0
45,ON,7003,257,169.09578159182107,170.7572375916807,115.51631910593163,128.7174191428238,116.93641398267175,0.6579602396568913,0.6644250489948665,0.33557495100513324,1.2897069809919828,0,0,False,133,5,2.218045112781955,15,124,133,1,0,1
46,OFF,7001,1139,1101.3021071043695,1105.844807969808,1069.3228380944836,1089.684572469324,1075.9055852569356,0.9669026401267511,0.9708909639770044,0.029109036022995638,0.01155514436561592,7,0,False,39,16,11.974358974358974,58,24,39,1,0,1
46,OFF,7002,755,713.8439059475588,702.1889354109946,681.5123661141846,675.1994942143014,674.3629300258843,0.9454886171490845,0.9300515700807876,0.06994842991921293,0.01798331721572015,3,0,False,33,10,9.575757575757576,61,24,33,1,2,0
46,OFF,7003,497,467.9305519981875,464.08938308423586,444.89806144908096,443.36228936088565,442.8175867618895,0.9415101649862928,0.9337814548978589,0.0662185451021408,0.012750461762065436,1,0,False,24,6,8.708333333333334,59,18,24,0,2,0
46,ON,7001,179,117.70872299547084,120.2850838692608,80.88539814726084,90.29025937306903,82.57947172091667,0.6575906312596136,0.6719837087668201,0.3280162912331797,1.3883558048899807,0,0,False,124,3,1.9112903225806452,16,118,124,3,4,1
46,ON,7002,142,98.74802654939609,106.0212441804392,71.1532398540279,84.6321838949239,75.73678407057295,0.6954086376718034,0.746628480143938,0.25337151985606204,1.4114109332325826,0,0,False,110,1,1.8727272727272728,19,101,110,1,1,0
46,ON,7003,148,95.64374579194092,104.00778959009482,65.20761335455684,80.46389024098453,70.79187446043846,0.6462415256212224,0.7027553350682082,0.2972446649317916,1.5168521615840391,1,0,False,110,3,1.9090909090909092,10,104,110,2,1,0
47,OFF,7001,974,918.1507799580492,933.3748457682665,872.9041869822491,912.2422498505515,887.6787013420928,0.9426599383552866,0.958290396065982,0.04170960393401763,0.018649616320044773,8,0,False,31,12,12.709677419354838,61,19,31,3,2,0
47,OFF,7002,738,668.0877184024301,666.531556732405,613.9937084347707,628.7564894303557,614.8471679206041,0.905267911114404,0.9031592909653183,0.0968407090346819,0.020107252547784768,14,0,False,36,9,8.833333333333334,61,27,36,8,10,0
47,OFF,7003,1355,1283.1216180699846,1297.0949349076964,1223.1223516543673,1263.8326031675872,1238.304707607632,0.9469532236678854,0.9572656346182261,0.042734365381772776,0.01594127043550635,10,3,True,39,18,13.974358974358974,61,21,39,4,3,0
47,ON,7001,152,105.9930728674939,106.52643433269432,76.04307127637142,82.68882278077011,77.12114609643498,0.6973228478124598,0.7008318048203573,0.2991681951796427,1.5983186692760734,1,0,False,110,2,1.9727272727272727,12,101,110,2,0,0
47,ON,7002,143,96.41410719330888,105.10856844790388,68.16711794243281,87.13368108374515,74.69655386519156,0.6742245258273348,0.735024954181146,0.26497504581885406,1.4139333665550866,0,0,False,106,1,1.971698113207547,11,103,106,1,2,1
47,ON,7003,139,93.18228344455247,107.6401044219965,66.05388554266116,89.16442922904521,75.61870727240009,0.6703761398888667,0.774389240446018,0.22561075955398194,1.611317903689064,0,0,False,93,1,2.043010752688172,14,90,93,0,0,1
48,OFF,7001,598,517.3564827754001,481.9657901042146,456.3735902258831,420.03073787895437,431.58837555196726,0.8651446200257527,0.8059628597060444,0.19403714029395677,0.06454936358153146,5,0,False,57,12,5.473684210526316,55,48,57,4,3,2
48,OFF,7002,638,534.4501597726783,459.37964372035447,456.47699547076866,370.72608508501673,399.3631006254855,0.8376961751922857,0.7200307895303362,0.2799692104696632,0.08182153386787736,36,0,False,78,11,4.730769230769231,39,69,78,7,3,3
48,OFF,7003,959,839.2749285794686,778.9293421261046,743.1422741779674,678.4702169409463,696.780128485153,0.8751563384561716,0.8122308051367098,0.1877691948632883,0.056945961372490965,38,1,True,78,16,6.051282051282051,61,66,78,5,5,0
48,ON,7001,139,90.86590738897216,98.24526115360267,62.30991595451208,78.2481638508988,67.23760469964874,0.65371156394944,0.706800439953976,0.293199560046024,1.7915490397998812,0,0,False,118,3,1.7881355932203389,12,112,118,1,0,0
48,ON,7002,168,105.32196185039369,112.49295012592043,69.49577613182143,86.67623411869718,74.79195065865235,0.6269164395856768,0.6696008936066692,0.33039910639333075,1.7048600689671045,0,0,False,102,3,2.0588235294117645,13,90,102,2,0,0
48,ON,7003,94,61.78160764131523,71.72794013802265,42.92682695796428,60.182154437628924,49.61915358003508,0.6572511451203749,0.7630631929576878,0.23693680704231215,1.4177708292006235,0,0,False,105,0,1.6952380952380952,7,99,105,0,4,0
49,OFF,7001,649,497.52772552215373,353.97676519563777,389.45277628121,239.08514254082522,283.8744125077083,0.7666066649031644,0.5454187445233247,0.45458125547667544,0.10975671298039923,52,0,False,143,13,3.3216783216783217,31,128,143,9,9,0
49,OFF,7002,501,382.6828326856851,285.7329781693466,299.42349481326414,194.3686341004564,227.57087285273127,0.7638379893925851,0.5703253057272387,0.429674694272762,0.11936768477514505,33,0,False,149,14,2.879194630872483,17,134,149,9,10,1
49,OFF,7003,439,336.76529003103775,249.85754505636478,265.1871146187383,174.24643512414502,201.84563717785787,0.7671191116880131,0.5691515832719015,0.43084841672809826,0.12399550398579764,30,0,False,181,11,2.5027624309392267,15,166,181,11,11,1
49,ON,7001,150,93.26137094973406,99.69353864882221,61.1154356781037,72.9815459127146,64.56506013242387,0.621742472998227,0.6646235909921481,0.3353764090078522,1.5488511525209567,0,0,False,127,3,1.7401574803149606,15,121,127,5,0,0
49,ON,7002,211,129.8838170749663,140.37653880578256,83.69051082799935,105.86606619278217,90.6171004915579,0.6155631140993663,0.6652916531079742,0.33470834689202583,1.5371639399763029,1,0,False,110,6,2.2,12,98,110,2,3,0
49,ON,7003,173,115.14811624683554,119.96088213411669,80.0396450275605,89.58557490596263,82.6482770826033,0.6655960476695696,0.6934155036654144,0.30658449633458595,1.511038470259539,0,0,False,137,2,1.7737226277372262,25,131,137,3,1,0
50,OFF,7001,311,225.38408954346463,152.5202720388004,169.35449832116387,95.84759574306146,117.06028412917458,0.7247076834195004,0.4904188811536991,0.509581118846301,0.20849578984171982,23,0,False,206,3,2.0776699029126213,14,197,206,5,8,2
50,OFF,7002,357,266.34175266237645,196.3038194366589,203.62349497860706,130.65868520887997,153.40192418219746,0.7460553295864887,0.5498706426797167,0.4501293573202836,0.19594556448148007,12,0,False,187,4,2.320855614973262,13,169,187,5,9,2
50,OFF,7003,437,326.268334412614,230.1114475344512,249.44822447585076,149.2731353054103,180.4307531703041,0.7466094608984303,0.5265708181566389,0.47342918184336125,0.21847087844411964,21,0,False,189,12,2.3968253968253967,14,174,189,6,10,1
50,ON,7001,190,102.40986777357539,74.53940249651492,58.79611731853956,37.70266581075346,43.115730628226025,0.5389993040714494,0.3923126447184996,0.6076873552815008,1.0292573062131807,1,0,False,202,1,1.693069306930693,12,190,202,4,2,0
50,ON,7002,174,93.64274453816601,64.87812813667215,53.570718875920406,32.10951006811094,36.84808040299386,0.5381766927480806,0.37286280538317323,0.6271371946168267,0.9104743463593022,1,0,False,218,1,1.6605504587155964,8,203,218,2,4,2
50,ON,7003,205,107.97362571080816,71.80006880812094,60.48728839661301,33.56876490661146,40.23945353094132,0.5267006132234544,0.35024423808839483,0.6497557619116052,0.934113048520965,0,0,False,215,2,1.716279069767442,12,197,215,2,3,0
51,OFF,7001,803,690.1097924171277,746.8103819357966,598.1059155733615,711.6244720815874,647.1988287011095,0.859414436384966,0.9300253822363594,0.06997461776364083,0.043626210625866114,7,0,False,25,11,13.2,61,19,25,0,2,0
51,OFF,7002,706,595.08492008779,638.1116234900444,507.10659963750936,595.4511420756698,543.8899426769614,0.842896487376473,0.9038408264731507,0.09615917352685063,0.05915717070526278,3,0,False,28,11,10.964285714285714,61,25,28,1,9,0
51,OFF,7003,865,724.7710213731478,752.4994965590477,612.9348424048756,687.635116500464,638.2832872481872,0.8378855738417894,0.8699416145191302,0.13005838548086995,0.05810668514699473,11,0,False,42,12,8.976190476190476,61,36,42,2,9,0
51,ON,7001,202,101.43240762449585,74.37998308858671,54.29119351801127,35.877003779647296,40.026811518062466,0.5021406318044349,0.36821773806231045,0.6317822619376897,1.1100946788880597,1,0,False,189,3,1.783068783068783,12,177,189,1,2,0
51,ON,7002,120,62.476400647893605,49.47621261969644,34.10294899744577,25.503011933862698,27.10411371508106,0.52063667206578,0.4123017718308037,0.5876982281691961,1.0640121013520352,0,0,False,196,0,1.5408163265306123,6,187,196,2,2,1
51,ON,7003,184,95.1925263395774,71.07309950844113,52.66943054707751,37.24590943482512,39.538711183486406,0.517350686628138,0.3862668451545714,0.6137331548454288,0.9923496234331932,0,0,False,232,1,1.646551724137931,10,214,232,8,3,1
52,OFF,7001,1429,1297.4214510474048,1352.9843557761772,1187.7383220396332,1313.591598322204,1240.9331967485184,0.9079226389415009,0.9468050075410617,0.05319499245893865,0.04608115633131354,6,1,True,36,18,15.666666666666666,61,18,36,3,7,0
52,OFF,7002,1636,1492.3306458216969,1546.559581852618,1370.236299370571,1496.3619447756064,1422.9154173796103,0.9121825463457804,0.945329817758324,0.05467018224167732,0.0399789506357112,19,0,False,33,21,19.21212121212121,61,12,33,3,4,1
52,OFF,7003,1490,1353.7573097368684,1398.397368154721,1238.57251030211,1346.1743154422227,1281.9577761295202,0.9085619528435358,0.9385217235937725,0.061478276406227446,0.036772304600808006,13,1,True,48,19,12.583333333333334,61,27,48,3,3,1
52,ON,7001,205,102.66630566667155,82.13144588048979,55.265200438013466,41.773757272978436,44.57584182514619,0.5008112471544953,0.40064119941702336,0.5993588005829764,1.0672069847927477,0,0,False,184,4,1.7880434782608696,9,172,184,0,6,0
52,ON,7002,147,78.16095503679992,57.963040593962184,44.2328421249076,30.003590740789324,33.044252830795955,0.5317071771210878,0.3943063985983822,0.6056936014016179,1.0243820133258832,0,0,False,206,0,1.5776699029126213,7,197,206,1,3,1
52,ON,7003,170,88.00592823165894,64.57015342305974,48.71668536002452,32.154341770685306,35.72948288382562,0.5176819307744643,0.37982443190035137,0.6201755680996482,1.0689849428387677,1,0,False,218,0,1.6330275229357798,7,212,218,4,5,0
53,OFF,7001,873,729.2814728661673,744.667206380238,617.7165132055717,683.2640915928314,634.7958669954854,0.8353739666279121,0.8529979454527353,0.1470020545472633,0.0894623854537099,4,0,False,80,13,5.5875,47,68,80,0,11,0
53,OFF,7002,1178,1000.6286902364352,1053.0043133380734,859.4772541354915,979.5362313924429,905.7784049372682,0.8494301275351742,0.89389160724794,0.1061083927520609,0.09366824187010339,9,0,False,74,17,7.364864864864865,61,56,74,5,8,1
53,OFF,7003,1217,1049.4210836725779,1109.323325991016,919.2480488885313,1054.4799711955425,973.2446559531062,0.8623016299692505,0.9115228644133245,0.08847713558667643,0.06100504203752864,14,0,False,78,18,7.128205128205129,61,63,78,10,8,2
53,ON,7001,157,79.11558635881094,58.5975708041815,43.34140391907679,28.701209082993216,32.41378417813453,0.5039209322217257,0.3732329350584809,0.6267670649415192,1.1710321411394444,0,0,False,198,0,1.6313131313131313,7,195,198,4,3,0
53,ON,7002,141,69.32590045012698,53.668932139642436,36.60392376552785,26.821284729690948,27.666282622042498,0.49167305283778,0.3806307243946272,0.6193692756053728,1.099411203554013,0,0,False,197,0,1.614213197969543,7,182,197,3,2,0
53,ON,7003,179,90.1663817725921,72.2280911405121,49.074040953654446,37.1769762588771,38.51779226379037,0.5037228031988386,0.40350888905314025,0.5964911109468598,1.0229038442448246,0,0,False,200,2,1.685,9,194,200,6,7,0
54,OFF,7001,539,420.56484903836014,375.25942628231525,333.42727479602576,295.52241201407395,300.13320179981343,0.7802687366203342,0.6962141489467816,0.3037858510532177,0.13971889244509672,19,0,False,104,9,3.326923076923077,61,95,104,2,5,2
