ENDPOINT_MET,L,arm,failure_reason,ok_capture_counter,ok_coast_retention_ratio,ok_durable_128,ok_field_identity_residual,ok_fresh_retention_2048,ok_fresh_retention_post_force,ok_incorporation_16,ok_incumbent_256_egress,ok_never_merged,ok_no_direct_operator_insertion,ok_paired_sham_mass_difference,ok_remote_dynamic_contact,ok_same_track_valid,ok_sink_matched_replacement_2048,ok_sink_matched_replacement_post_force,ok_system_balance_residual,ok_tracked_mass_2048,ok_tracked_mass_post_force,seed,t256_status,val_capture_by_merger,val_coast_retention_ratio,val_direct_operator_insertion,val_durable_incorporation_128,val_field_identity_residual,val_fresh_retention_2048,val_fresh_retention_postforce,val_incorporation_16,val_mass_ratio_2048,val_mass_ratio_postforce,val_sham_mass_ratio_2048,val_sink_matched_replacement_2048,val_sink_matched_replacement_postforce,val_system_balance_residual,val_unique_capture_transport,val_unique_contact,val_unique_incumbent_egress_to_sink
False,24,D2_REDESIGNED_Q050,never_merged|capture_counter,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,980003,T256_VALID_TRACK,1.718447064069631,0.9933784476976608,0.0,8.92113402589083,2.9976021664879227e-15,0.05147444501539388,0.05181755768377649,10.294720257152445,0.9712565398385054,0.9598777747504393,0.9793938091159987,0.05147444501539388,0.05181755768377649,0.0,6.461603002642758,8.047469990437834,16.37317569548516
False,24,D2_REDESIGNED_Q100,never_merged,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,980003,T256_VALID_TRACK,4.1506286416370575,1.0277867240224616,0.0,12.448865090486672,3.1086244689504383e-15,0.06120481907489474,0.059550116424307055,13.579235409990186,0.9753883486950219,0.9677412872604539,0.9793938091159987,0.06120481907489474,0.059550116424307055,5.684341886080802e-14,7.218060550136994,7.311664029839357,18.475670870790438
False,24,DIRECT_INTERFACE_Q100,no_direct_operator_insertion|remote_dynamic_contact,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,980003,T256_VALID_TRACK,0.0,0.9869374500963186,46.32099935047139,42.81964399254777,5.88418203051333e-15,0.25203279168467724,0.2553685561937897,43.03753641529611,1.0011247678051176,0.9470374973898836,0.9793938091159987,0.25203279168467724,0.2553685561937897,0.0,10.466007202514062,5.535445818895401,44.48875246188219
False,24,SHAM,remote_dynamic_contact|capture_counter|incorporation_16|durable_128|incumbent_256_egress|fresh_retention_post_force|fresh_retention_2048|coast_retention_ratio|sink_matched_replacement_post_force|sink_matched_replacement_2048,False,False,False,True,False,False,False,False,True,True,True,False,True,False,False,True,True,True,980004,T256_VALID_TRACK,0.0,,0.0,0.0,3.3306690738754696e-15,0.0,0.0,0.0,1.0038817619841078,1.0067278749955213,1.0038817619841078,0.0,0.0,5.684341886080802e-14,0.0,0.0,0.0
False,24,D1_LEGACY_Q005,remote_dynamic_contact|capture_counter|incorporation_16|durable_128|incumbent_256_egress|fresh_retention_post_force|fresh_retention_2048|coast_retention_ratio|sink_matched_replacement_post_force|sink_matched_replacement_2048,False,False,False,True,False,False,False,False,True,True,True,False,True,False,False,True,True,True,980004,T256_VALID_TRACK,0.0,,0.0,0.0,3.3306690738754696e-15,0.0,0.0,0.0,1.0038817619841078,1.0067278749955213,1.0038817619841078,0.0,0.0,5.684341886080802e-14,0.0,0.0,0.0
False,24,D1_REDESIGNED_Q005,remote_dynamic_contact|capture_counter|incorporation_16|durable_128|incumbent_256_egress|fresh_retention_post_force|fresh_retention_2048|sink_matched_replacement_post_force|sink_matched_replacement_2048,False,True,False,True,False,False,False,False,True,True,True,False,True,False,False,True,True,True,980004,T256_VALID_TRACK,0.0,1.0757711081582635,0.0,2.6285828624701026,2.886579864025407e-15,0.015937920324986258,0.014815345201333973,2.6879925983873183,1.004952107099136,0.992760102538404,1.0038817619841078,0.015937920324986258,0.014815345201333973,5.684341886080802e-14,2.350716950993664,2.7209424458130216,4.509672406457084
False,24,D2_REDESIGNED_Q005,remote_dynamic_contact|capture_counter|incorporation_16|durable_128|fresh_retention_post_force|sink_matched_replacement_post_force,False,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,True,980004,T256_VALID_TRACK,0.0,1.027240516775099,0.0,3.5639533384708804,3.219646771412954e-15,0.021468757755020357,0.020899446044456073,3.633859321245788,0.9811838101323557,0.9699217589833397,1.0038817619841078,0.021468757755020357,0.020899446044456073,0.0,2.9514770577504517,4.765893035992139,7.092983289461653
False,24,D2_REDESIGNED_Q020,never_merged|capture_counter,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,980004,T256_VALID_TRACK,2.1845299666424367,0.9833914430305052,0.0,7.685225752698912,3.774758283725532e-15,0.045471418257110714,0.04623938776300718,7.8220226638550825,0.965833983981365,0.954160646154704,1.0038817619841078,0.045471418257110714,0.04623938776300718,0.0,5.631374099373104,9.197443733716291,14.69179220514219
False,24,D2_REDESIGNED_Q050,never_merged|capture_counter,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,980004,T256_VALID_TRACK,3.2813539156406675,0.9942363446489236,0.0,9.458934502142446,2.9976021664879227e-15,0.05384022662703309,0.05415234206313862,9.908530257783214,0.9799752403048257,0.9690391540224905,1.0038817619841078,0.05384022662703309,0.05415234206313862,0.0,6.5096330808773715,8.12269352962335,16.66872976848512
False,24,D2_REDESIGNED_Q100,never_merged,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,980004,T256_VALID_TRACK,3.5757120206314643,1.0147608079294208,0.0,12.775073655352955,2.886579864025407e-15,0.06203609713579534,0.061133714123604695,13.71630171371507,0.990404136229052,0.9721381960414031,1.0038817619841078,0.06203609713579534,0.061133714123604695,5.684341886080802e-14,7.42892018782957,7.582077239148447,18.85253847175081
