law_index,condition,seed,n_meas,mean_P,mean_M,min_M,probe_count,eligible_seed,n_tracks,max_track_obs,long_tracks,mean_abs_circulation,total_mass_drift,exchange_rate
3,OFF,8002,83,0.9804742962637486,0.9928085894142201,0.9709385610403644,0,False,1,31,1,4.6555630945511384e-05,1.147374914911933e-16,0.0
3,OFF,8003,83,0.979921178968455,0.9894010565712635,0.9573396619372133,0,False,1,31,1,0.00029005009590588315,0.0,0.0
3,ON,8001,1777,0.9771935963221802,0.9122125728821141,0.062911803662789,13,True,30,30,24,0.00036668826772836123,2.6028862011511382e-16,0.44272211720226845
3,ON,8002,1797,0.97645862821327,0.9127889496824508,0.13601611857850215,9,True,31,29,25,0.00034799797835740405,1.147374914911933e-16,0.44272211720226845
3,ON,8003,1700,0.9703348014112939,0.904910094700674,0.10927566853894002,14,True,38,30,25,0.0003294447846293292,1.470814995676086e-16,0.44272211720226845
4,OFF,8001,83,0.9882105970069559,0.988598191534499,0.9515877872438844,0,False,1,31,1,0.00012954965297441213,2.530648535765565e-16,0.0
4,OFF,8002,83,0.9819072358651836,0.992333107913933,0.9670983978912375,0,False,1,31,1,7.643438070099907e-05,1.1155319226449053e-16,0.0
4,OFF,8003,83,0.9815314030876512,0.9881954956863476,0.9476577059155927,0,False,1,31,1,0.00014765608689814178,0.0,0.0
4,ON,8001,1298,0.9437005123716086,0.8154775681092188,0.005874509535685882,85,False,102,29,27,0.0012239497909355967,2.530648535765565e-16,0.4753308128544423
4,ON,8002,1238,0.9426481594439773,0.8150681021501676,0.12657051431020053,87,True,117,28,34,0.0011117818037587567,2.2310638452898106e-16,0.4753308128544423
4,ON,8003,1044,0.9416689060993114,0.8322224612073761,0.09097333524443028,47,True,69,28,25,0.0011762415260502092,1.4299956000933118e-16,0.4753308128544423
5,OFF,8001,83,0.9891359874478812,0.9889292249867112,0.9622010511509088,0,False,1,31,1,0.0004078806847529423,2.462312207709178e-16,0.0
5,OFF,8002,83,0.9835564571367071,0.9923223134057498,0.9700906565348728,0,False,1,31,1,0.00010580364014900823,2.170817347725364e-16,0.0
5,OFF,8003,83,0.9841645303602057,0.9883726526658171,0.9554144211841463,0,False,1,31,1,0.0002245892867553121,1.391380736327726e-16,0.0
5,ON,8001,218,0.97393212756669,0.9184222792779725,0.34055019424483507,5,False,16,22,4,0.0008513285666939616,1.231156103854589e-16,0.5079395085066163
5,ON,8002,283,0.9684279950679637,0.9127973916716021,0.05192663031812541,3,False,12,27,4,0.0011630498509763955,4.341634695450728e-16,0.5079395085066163
5,ON,8003,52,0.9204551353595044,0.7955791058519753,0.21728759389710361,2,True,25,9,1,0.0008056881987887765,1.391380736327726e-16,0.5079395085066163
6,OFF,8001,83,0.9888851300865077,0.9906772711131026,0.9528610622847783,0,False,1,31,1,0.00034608934418506765,2.3975694779051196e-16,0.0
6,OFF,8002,83,0.9801992619115613,0.9932284347175016,0.9647350544593382,0,False,1,31,1,0.00022278758624180893,0.0,0.0
6,OFF,8003,83,0.9810691140205681,0.9903625387516585,0.9480518165422014,0,False,1,31,1,0.0003463652679121468,1.354796510012069e-16,0.0
6,ON,8001,63,0.9478914795287503,0.8956028387751741,0.5455065071493252,0,False,9,18,2,0.0002347898951848114,3.5963542168576795e-16,0.5405482041587902
6,ON,8002,57,0.902169443882379,0.8142104673632614,0.077712193206686,4,False,20,8,1,0.00044280729994713964,4.2274780579961295e-16,0.5405482041587902
6,ON,8003,65,0.8714929417600098,0.6600227198898223,0.15226940316566484,6,True,4,24,1,9.529787788571076e-05,4.064389530036207e-16,0.5405482041587902
7,OFF,8001,83,0.9914696376657562,0.9928191612902348,0.9804076326207714,0,False,1,31,1,0.0002393648364370942,2.3361441441736657e-16,0.0
7,OFF,8002,83,0.9888715104145844,0.9947154090794581,0.9854618740656235,0,False,1,31,1,9.997971567854202e-05,0.0,0.0
7,OFF,8003,83,0.9884294686363869,0.9923470144434349,0.9799221874982957,0,False,1,31,1,0.00013238499944994166,0.0,0.0
7,ON,8001,5,0.6937233155165415,0.5298569853562201,0.1822696320593989,0,False,3,4,0,0.0003735209124085499,4.672288288347331e-16,0.5731568998109642
7,ON,8002,33,0.9536150942389539,0.8515159849630344,0.20958570768405418,2,False,12,9,1,0.0004293002529333243,2.0595853844534864e-16,0.5731568998109642
7,ON,8003,4,0.6987124412272615,0.24827011289603043,0.033800996488072256,1,False,1,4,0,0.00010126168949257826,2.6401736947177344e-16,0.5731568998109642
8,OFF,8001,83,0.991408687665897,0.9915701895447409,0.9763760832870069,0,False,1,31,1,0.00012587110284764224,2.277787602296645e-16,0.0
8,OFF,8002,83,0.990324680126365,0.9941604772971661,0.9845642407421846,0,False,1,31,1,3.6546099456714984e-05,0.0,0.0
8,OFF,8003,83,0.9887629969536258,0.9907107332905111,0.9733341290720454,0,False,1,31,1,4.3920938199120186e-05,0.0,0.0
8,ON,8001,3981,0.9647444829157452,0.8910108278907659,0.010636338270730383,53,False,104,29,75,0.00012158308669638948,2.277787602296645e-16,0.605765595463138
8,ON,8002,3770,0.9616931600756045,0.8858281490446138,0.13757657370797902,68,False,107,30,73,0.00013692527547453867,2.0081372402809982e-16,0.605765595463138
8,ON,8003,3545,0.963851794489822,0.9022092030123605,0.11129932750570506,28,False,104,29,72,0.00012935178842572433,1.2871112693829408e-16,0.605765595463138
9,OFF,8001,83,0.9921125220604239,0.9918311439630161,0.9779823491446825,0,False,1,31,1,0.00038077748094014026,0.0,0.0
9,OFF,8002,83,0.9912076537262312,0.9940336662396786,0.9848764491940802,0,False,1,31,1,0.00017969443673056782,1.9591967886703762e-16,0.0
9,OFF,8003,83,0.9903563838809554,0.9908465016067182,0.9745241407605538,0,False,1,31,1,0.00015478307130411355,2.5114859831827507e-16,0.0
9,ON,8001,1350,0.9768505592295698,0.9177149353836623,0.3000992859512066,0,False,30,29,23,7.2766924174401e-05,1.1111377415291414e-16,0.6383742911153119
9,ON,8002,1517,0.9748727376953603,0.9173490827114111,0.1502505544271313,0,False,32,30,26,6.741783814669587e-05,1.9591967886703762e-16,0.6383742911153119
9,ON,8003,799,0.9821651725621521,0.9270824109061855,0.23057039756487574,0,False,13,30,12,9.044066245953236e-05,1.2557429915913753e-16,0.6383742911153119
10,OFF,8001,83,0.99225343681128,0.9899608449792955,0.9722770890217298,0,False,1,31,1,0.0002208340299471356,0.0,0.0
10,OFF,8002,83,0.9939882811261352,0.9932537446067004,0.9798680167744859,0,False,1,31,1,6.334119408431308e-05,0.0,0.0
10,OFF,8003,109,0.9661343702312195,0.9627987229609719,0.8353943975948679,0,False,2,31,2,6.484164559006551e-05,1.2258672949380115e-16,0.0
10,ON,8001,0,,,1.0,0,False,5,1,0,0.0001396573678019922,2.1694047693400889e-16,0.6709829867674859
10,ON,8002,4,0.7144276282602711,0.2774242570283654,0.036973948887896506,1,False,2,4,0,0.00035624422830733346,1.9125850461924164e-16,0.6709829867674859
10,ON,8003,2,0.770670705965524,0.4143268819337565,0.24993767782760068,0,False,3,3,0,0.0003770965215107844,3.6776018848140346e-16,0.6709829867674859
11,OFF,8001,83,0.9934032684132398,0.9911263975788257,0.9769230568496285,0,False,1,31,1,0.0006952045710071261,2.118991315180012e-16,0.0
11,OFF,8002,83,0.9953120208975571,0.9934906200530438,0.9822836665961345,0,False,1,31,1,0.00036257066441886123,1.8681396665582592e-16,0.0
11,OFF,8003,83,0.9936770497441479,0.9901008047820213,0.9732483284303639,0,False,1,31,1,0.0002531311168467676,1.1973801239162142e-16,0.0
11,ON,8001,0,,,1.0,0,False,1,1,0,0.0004728764373395771,2.118991315180012e-16,0.7035916824196597
11,ON,8002,0,,,1.0,0,False,2,1,0,0.0002605368319582667,3.7362793331165183e-16,0.7035916824196597
11,ON,8003,0,,,1.0,0,False,2,1,0,8.642001715810449e-05,2.3947602478324284e-16,0.7035916824196597
12,OFF,8001,83,0.9973782682009512,0.9962363680816467,0.9879509477278187,0,False,1,31,1,0.0003778154561899674,2.0708677028938726e-16,0.0
12,OFF,8002,83,0.9979504842507352,0.9969648464552561,0.9916791043374525,0,False,1,31,1,0.00018151027593431992,1.8257130514203062e-16,0.0
12,OFF,8003,124,0.9846779348933339,0.9817598698248061,0.8564252941912851,0,False,2,31,2,9.9888988341163e-05,1.170186875680754e-16,0.0
12,ON,8001,70,0.9494250042003118,0.8765522669217916,0.4563220701661507,2,True,11,18,1,0.005053286856968929,4.141735405787745e-16,0.7362003780718337
12,ON,8002,81,0.9024703929535661,0.7456306576135525,0.28231547612341656,8,False,19,13,2,0.0014022608755591263,3.6514261028406125e-16,0.7362003780718337
12,ON,8003,8,0.7427904679790959,0.3362048123911276,0.09145838641711633,1,False,3,6,0,3.790835641808234e-05,3.5105606270422623e-16,0.7362003780718337
13,OFF,8001,83,0.9972888831026387,0.9960822536386537,0.9866847873992465,0,False,1,31,1,0.0005983726382961098,0.0,0.0
13,OFF,8002,83,0.9969819248047359,0.9969962510452894,0.9916008891800894,0,False,1,31,1,0.0002913388082088867,0.0,0.0
13,OFF,8003,84,0.9878603184421865,0.9871641683921033,0.8573515700588458,0,False,2,31,1,0.00023498732673997796,1.1442013505044622e-16,0.0
13,ON,8001,2322,0.9725894810546718,0.8986573739270988,0.1851096754791784,7,True,39,30,33,0.0007514826880709667,4.0497627714185326e-16,0.7688090737240076
13,ON,8002,2382,0.968810705497744,0.8898962268245576,0.10091296538249933,15,True,42,30,35,0.0007825318514300673,3.570341425771803e-16,0.7688090737240076
13,ON,8003,2299,0.9688935321000967,0.8984235742601233,0.16461052468815335,10,False,41,30,34,0.0005837699336366601,1.1442013505044622e-16,0.7688090737240076
14,OFF,8001,83,0.9945462673448143,0.9922764599660496,0.9765373744917148,0,False,1,31,1,0.0002594545531952319,0.0,0.0
14,OFF,8002,83,0.9940941039290854,0.9943793393928978,0.9841981241798953,0,False,1,31,1,0.00020718748397646576,0.0,0.0
14,OFF,8003,139,0.9833837159788786,0.9781543312473775,0.8526370282205753,0,False,2,31,2,8.684190195541248e-05,1.1193448390358997e-16,0.0
14,ON,8001,158,0.9495229560830215,0.8315816313942974,0.36325724197129994,6,True,18,18,4,0.00024992978151114424,1.9808930724948396e-16,0.05283553875236295
14,ON,8002,155,0.9418255174451754,0.8584450233818695,0.40427065616081853,0,False,13,20,3,0.00046063926821636556,1.746389849466516e-16,0.05283553875236295
14,ON,8003,144,0.9592012713982297,0.878983603494152,0.43624246362714403,0,False,3,31,3,0.0003549105732101866,3.3580345171076993e-16,0.05283553875236295
15,OFF,8001,83,0.9968567997925789,0.9945241134978398,0.9811291923988051,0,False,1,31,1,0.0008662984736884162,0.0,0.0
15,OFF,8002,83,0.9927858159829498,0.9960186843967342,0.9866702113449372,0,False,1,31,1,0.0003729557887998346,1.709258103695966e-16,0.0
15,OFF,8003,83,0.9945948181108422,0.994012228358083,0.9796980046965047,0,False,1,31,1,0.0005196883059275125,0.0,0.0
15,ON,8001,248,0.9776528829771993,0.9152873515545707,0.4320419690695339,2,True,10,20,6,0.0001798965368280648,1.938775318552906e-16,0.08544423440453686
15,ON,8002,246,0.9681101836559857,0.904324278832477,0.33082874820616176,0,False,8,19,7,0.0005472219022528522,1.709258103695966e-16,0.08544423440453686
15,ON,8003,183,0.9653545048042026,0.9043472362559585,0.3963323044674517,0,False,6,20,5,0.0003416022849514847,2.1910906519948278e-16,0.08544423440453686
16,OFF,8001,199,0.9926796723510124,0.9556874932063634,0.5322024792524588,0,False,6,21,5,0.00015296791916257993,0.0,0.0
16,OFF,8002,108,0.9784790613181967,0.944277774745391,0.24992254141928127,3,False,4,31,2,0.0005137360052326614,1.6736724749420542e-16,0.0
16,OFF,8003,154,0.9833086674121354,0.972306403342212,0.8130460003596123,0,False,2,31,2,0.000246427339273679,0.0,0.0
16,ON,8001,83,0.9865466575986612,0.9117447496514115,0.45680682304713777,1,True,1,31,1,0.00010169220375023451,1.898411292444685e-16,0.11805293005671078
16,ON,8002,83,0.9677125093375157,0.9009643304064247,0.43293297770094075,2,True,1,31,1,0.0006139695086370595,1.6736724749420542e-16,0.11805293005671078
16,ON,8003,83,0.9674691189101678,0.9050705196248947,0.4412207369253819,1,True,1,31,1,0.00013492754208840288,0.0,0.11805293005671078
17,OFF,8001,124,0.9936434272957518,0.9860759892632153,0.9559180447566048,0,False,5,18,5,0.00029050854412032397,3.7193873874343896e-16,0.0
17,OFF,8002,83,0.988426353761419,0.9902123237785184,0.9718091315484597,0,False,1,31,1,0.0006557678103466439,1.639538365255736e-16,0.0
17,OFF,8003,148,0.9812901178142589,0.9728025005062385,0.843453894614011,0,False,2,31,2,0.00026308098772037143,0.0,0.0
17,ON,8001,3,0.7463199049799352,0.32284955405010574,0.30751486253790805,2,False,5,3,0,0.00012168445144519684,1.8596936937171948e-16,0.1506616257088847
17,ON,8002,6,0.7416743566236962,0.3211412272271466,0.06079568015657411,0,False,2,5,0,0.00020779019251455325,1.639538365255736e-16,0.1506616257088847
17,ON,8003,7,0.7481427905128628,0.28039422316586354,0.03799189422650059,1,False,2,5,0,5.763890017698317e-05,4.2034344350111287e-16,0.1506616257088847
18,OFF,8001,163,0.9940701690577369,0.9800724884244448,0.93108377095335,0,False,5,21,4,0.00016995449933157725,0.0,0.0
18,OFF,8002,83,0.9866712025729814,0.9873383047623814,0.9643829767015369,0,False,1,31,1,0.0006317427563720314,1.6067687396445642e-16,0.0
