law_index,seed,n_meas,mean_P,mean_M,probe_count,eligible_seed,n_tracks,max_track_obs,long_tracks,mean_abs_circulation,mean_entity_mass,mean_entities_per_snapshot
9,8002,83,0.9912076537262312,0.9940336662396786,0,False,1,31,1,0.00017969443673056782,1105.0979044480957,1.0
9,8003,83,0.9903563838809554,0.9908465016067182,0,False,1,31,1,0.00015478307130411355,834.1782723512956,1.0
10,8001,83,0.99225343681128,0.9899608449792955,0,False,1,31,1,0.0002208340299471356,941.6086698582175,1.0
10,8002,83,0.9939882811261352,0.9932537446067004,0,False,1,31,1,6.334119408431308e-05,1103.4661567105525,1.0
10,8003,109,0.9661343702312195,0.9627987229609719,0,False,2,31,2,6.484164559006551e-05,600.9946123237347,1.3870967741935485
11,8001,83,0.9934032684132398,0.9911263975788257,0,False,1,31,1,0.0006952045710071261,942.2074696747853,1.0
11,8002,83,0.9953120208975571,0.9934906200530438,0,False,1,31,1,0.00036257066441886123,1105.4246896851234,1.0
11,8003,83,0.9936770497441479,0.9901008047820213,0,False,1,31,1,0.0002531311168467676,835.6925259658111,1.0
12,8001,83,0.9973782682009512,0.9962363680816467,0,False,1,31,1,0.0003778154561899674,904.6056833489885,1.0
12,8002,83,0.9979504842507352,0.9969648464552561,0,False,1,31,1,0.00018151027593431992,1074.1413620233814,1.0
12,8003,124,0.9846779348933339,0.9817598698248061,0,False,2,31,2,9.9888988341163e-05,516.0088838939633,1.5483870967741935
13,8001,83,0.9972888831026387,0.9960822536386537,0,False,1,31,1,0.0005983726382961098,911.1713983433432,1.0
13,8002,83,0.9969819248047359,0.9969962510452894,0,False,1,31,1,0.0002913388082088867,1078.2310293726216,1.0
13,8003,84,0.9878603184421865,0.9871641683921033,0,False,2,31,1,0.00023498732673997796,756.2370853470698,1.064516129032258
14,8001,83,0.9945462673448143,0.9922764599660496,0,False,1,31,1,0.0002594545531952319,904.8292045714451,1.0
14,8002,83,0.9940941039290854,0.9943793393928978,0,False,1,31,1,0.00020718748397646576,1073.0494069633205,1.0
14,8003,139,0.9833837159788786,0.9781543312473775,0,False,2,31,2,8.684190195541248e-05,469.8015310057393,1.7096774193548387
15,8001,83,0.9968567997925789,0.9945241134978398,0,False,1,31,1,0.0008662984736884162,914.175402019326,1.0
15,8002,83,0.9927858159829498,0.9960186843967342,0,False,1,31,1,0.0003729557887998346,1079.5898427603092,1.0
15,8003,83,0.9945948181108422,0.994012228358083,0,False,1,31,1,0.0005196883059275125,808.415241951636,1.0
16,8001,199,0.9926796723510124,0.9556874932063634,0,False,6,21,5,0.00015296791916257993,326.7665230173706,2.7096774193548385
16,8002,108,0.9784790613181967,0.944277774745391,3,False,4,31,2,0.0005137360052326614,697.7600809543844,1.5161290322580645
16,8003,154,0.9833086674121354,0.972306403342212,0,False,2,31,2,0.000246427339273679,424.1450395030673,1.8709677419354838
17,8001,124,0.9936434272957518,0.9860759892632153,0,False,5,18,5,0.00029050854412032397,487.6324350763164,1.8709677419354838
17,8002,83,0.988426353761419,0.9902123237785184,0,False,1,31,1,0.0006557678103466439,1077.8824269078186,1.0
17,8003,148,0.9812901178142589,0.9728025005062385,0,False,2,31,2,0.00026308098772037143,450.91375500796534,1.8064516129032258
18,8001,163,0.9940701690577369,0.9800724884244448,0,False,5,21,4,0.00016995449933157725,404.35130017993026,2.2580645161290325
18,8002,83,0.9866712025729814,0.9873383047623814,0,False,1,31,1,0.0006317427563720314,1076.5834050024464,1.0
18,8003,154,0.9823392501638687,0.9717572938085722,0,False,2,31,2,0.00031736023205146413,435.98211310662373,1.8709677419354838
19,8001,83,0.988081415144773,0.9901957172819065,0,False,1,31,1,0.00038734747467030877,990.855944646727,1.0
19,8002,83,0.9712536840345248,0.9930134402706123,0,False,1,31,1,4.348015766556888e-05,1140.9555754950495,1.0
19,8003,83,0.9717979064492022,0.9901640332740884,0,False,1,31,1,0.00042920018474463617,871.6110172921615,1.0
20,8001,83,0.9888224522127667,0.9899721911543954,0,False,1,31,1,8.000127976160641e-05,959.7348838279643,1.0
20,8002,83,0.9831540953008473,0.9929916178729217,0,False,1,31,1,2.495441060412558e-05,1117.2306142576444,1.0
20,8003,83,0.9823149669007901,0.9895670599800167,0,False,1,31,1,2.795887884566249e-05,847.1098943401602,1.0
21,8001,83,0.9893918267231624,0.9903490778784526,0,False,1,31,1,0.00019148875202878142,955.372029893038,1.0
21,8002,83,0.983379516421435,0.9930259450543499,0,False,1,31,1,1.874000478576642e-05,1116.1317870627133,1.0
21,8003,83,0.9832273964209945,0.9895578302438688,0,False,1,31,1,0.0001612577404510057,844.6305572962244,1.0
22,8001,83,0.9889270317063278,0.9892857205281571,0,False,1,31,1,9.626662955124543e-05,956.7143092774417,1.0
22,8002,83,0.9850501646988302,0.9925656952344215,0,False,1,31,1,2.2517704677589113e-05,1117.372642751487,1.0
22,8003,83,0.9848573163967628,0.9885215925157569,0,False,1,31,1,7.752423326440317e-05,847.7625583878739,1.0
23,8001,83,0.9941298448808122,0.9965810985522388,0,False,1,31,1,0.0005100569830643525,917.3664200176211,1.0
23,8002,83,0.9931401250151316,0.996617877978416,0,False,1,31,1,8.861281566352985e-05,1086.1919516006292,1.0
23,8003,83,0.9925052238895777,0.9951904253966382,0,False,1,31,1,0.00021326378660245675,810.6930451006598,1.0
24,8001,83,0.9933884706571038,0.9917964587700059,0,False,1,31,1,0.00017350882542293452,911.7983606359362,1.0
24,8002,83,0.9944195101522124,0.9940943739149115,0,False,1,31,1,5.301392231135347e-05,1083.081407123614,1.0
24,8003,139,0.9831929626092206,0.9783234361094505,0,False,2,31,2,6.983917328307584e-05,473.0302886074717,1.7096774193548387
25,8001,83,0.9914117349099278,0.9921554197105443,0,False,1,31,1,0.0003352555047777935,946.7666896331083,1.0
25,8002,83,0.988765775311814,0.9942010986934574,0,False,1,31,1,0.00015863702082891538,1107.034468194303,1.0
25,8003,83,0.9880081558405566,0.9914128870427488,0,False,1,31,1,0.00015517694489696677,835.2777526863669,1.0
26,8001,83,0.9916644782462309,0.9915650737021934,0,False,1,31,1,0.00035145061870216736,945.3151952052945,1.0
26,8002,83,0.9901983000129586,0.9938636403159741,0,False,1,31,1,0.000153960086677155,1106.7288838742886,1.0
26,8003,83,0.9889690142488746,0.9904034980003871,0,False,1,31,1,0.00013039185764952808,836.3913943991681,1.0
27,8001,83,0.9923683206598005,0.9917581824281071,0,False,1,31,1,0.0007748395171266011,946.6468351823597,1.0
27,8002,83,0.991498381294602,0.9938689573249228,0,False,1,31,1,0.0004305225506948807,1108.16819591067,1.0
27,8003,83,0.9910666646501854,0.9908206321590557,0,False,1,31,1,0.00031848282372813624,836.7586951754338,1.0
28,8001,83,0.9924938411244884,0.9890284976754035,0,False,1,31,1,0.00028960492482228034,943.3199677402134,1.0
28,8002,83,0.9948096814643056,0.9929084570163326,0,False,1,31,1,7.544737444492923e-05,1103.9818690361228,1.0
28,8003,151,0.9863106542379747,0.9787472392373873,0,False,2,31,2,9.653559109371514e-05,454.51539217834323,1.8387096774193548
29,8001,83,0.9933679236387829,0.9902893739841596,0,False,1,31,1,0.001023085307156758,946.0279832822566,1.0
29,8002,83,0.9960706454974861,0.9932156420261372,0,False,1,31,1,0.0004730529777888775,1107.785815570404,1.0
29,8003,83,0.9942007187550682,0.9893275501198555,0,False,1,31,1,0.00031232422520318764,838.9732899481826,1.0
30,8001,83,0.9926687078103555,0.9885355903437222,0,False,1,31,1,0.0009206525407122685,946.3014617513941,1.0
30,8002,83,0.9965013932702013,0.992502638367008,0,False,1,31,1,0.0005394528795943738,1105.995491451361,1.0
30,8003,112,0.9675121659709042,0.9627920435415177,0,False,2,31,2,0.00023473347196826998,590.4399855878293,1.4193548387096775
31,8001,83,0.9945384595367932,0.9896559832651427,0,False,1,31,1,0.001313485021219145,947.9838302036499,1.0
31,8002,83,0.9949793831007907,0.9928977737097473,0,False,1,31,1,0.0009072774543171235,1108.326310037084,1.0
31,8003,83,0.9955470613073841,0.9890316481943456,0,False,1,31,1,0.0005493104583046136,840.3970373598956,1.0
32,8001,197,0.9963992585480002,0.9847345305056638,0,False,6,25,3,8.388934227502215e-05,354.9721544440761,2.6129032258064515
32,8002,83,0.9910846805800235,0.9890587042640194,0,False,2,31,1,0.00022880220588985942,1055.176345605587,1.032258064516129
32,8003,160,0.9891794560996432,0.9770046806449699,0,False,2,31,2,0.00021273648652577387,427.59123939033526,1.935483870967742
33,8001,83,0.994501184058825,0.993714082522295,0,False,1,31,1,0.00014017514793358924,900.1031289184899,1.0
33,8002,83,0.9919563512600742,0.9955437455537915,0,False,1,31,1,0.00016938927957116184,1068.4516205781702,1.0
33,8003,133,0.9814421955581659,0.9796311865875102,0,False,2,31,2,6.669533875281426e-05,484.8937491692392,1.6451612903225807
34,8001,83,0.9937105899758469,0.9925442038602288,0,False,1,31,1,0.00010226275972585692,885.5180728191056,1.0
34,8002,83,0.992324193282091,0.9958094337362938,0,False,1,31,1,6.920859846927504e-05,1059.1454425529284,1.0
34,8003,130,0.9798152594967532,0.9833374260992916,0,False,2,31,2,3.22473673622382e-05,484.199203945876,1.6129032258064515
35,8001,83,0.9957591166635105,0.9966700991773046,0,False,1,31,1,0.00035003464598566474,899.7558363239996,1.0
35,8002,83,0.9922831651796898,0.9975703856932582,0,False,1,31,1,0.0003240686171045978,1067.704047228506,1.0
35,8003,100,0.9760914999454506,0.9823481167313953,0,False,2,31,2,0.0001639996450635183,614.4031673401735,1.2903225806451613
36,8001,83,0.9888718004244791,0.9901536394204411,0,False,1,31,1,0.0001356750130910725,965.0560642596753,1.0
36,8002,83,0.9830803398726803,0.9932638714427907,0,False,1,31,1,1.4805811094804584e-05,1119.2085328292694,1.0
36,8003,83,0.9817524864910632,0.9898702027701695,0,False,1,31,1,6.82685188383036e-05,849.4833638699021,1.0
37,8001,83,0.988924206675511,0.9902240371949688,0,False,1,31,1,0.0002286706625916423,962.1829616796034,1.0
37,8002,83,0.9823960701558532,0.9930543630874699,0,False,1,31,1,2.9174602293786218e-05,1118.8624812663368,1.0
37,8003,83,0.9816597025146886,0.989670237735455,0,False,1,31,1,0.00015143449269816036,848.0258485764377,1.0
38,8001,83,0.9885672707310297,0.9897707227777389,0,False,1,31,1,0.00018916272217294334,959.5108925537456,1.0
38,8002,83,0.9829877520859882,0.9927860403247086,0,False,1,31,1,3.300193041217152e-05,1118.7100957896412,1.0
38,8003,83,0.9826300857815984,0.9890517091911345,0,False,1,31,1,0.00013159977865912943,848.6023161022031,1.0
39,8001,83,0.9897774266352486,0.9901613772783644,0,False,1,31,1,0.0006052082175311283,954.36388485844,1.0
39,8002,83,0.9842982586239686,0.9928660993270167,0,False,1,31,1,0.00011311682419669629,1116.8890272717051,1.0
39,8003,83,0.9852067214608803,0.9896214869033817,0,False,1,31,1,0.00022460740984997553,844.7996511291901,1.0
40,8001,83,0.9897049347285481,0.9874723691876015,0,False,1,31,1,7.41567425737328e-05,953.8261757933548,1.0
40,8002,83,0.9877757854866571,0.9919088519474081,0,False,1,31,1,0.00013475678621992712,1113.22597032379,1.0
40,8003,130,0.972069940966849,0.9662653568851074,0,False,2,31,2,8.565907094826514e-05,524.1593138954536,1.6129032258064515
41,8001,83,0.9906675937115983,0.9885032402985713,0,False,1,31,1,0.0005012060040128128,954.1501552685536,1.0
41,8002,83,0.9899425926067339,0.9921296411944339,0,False,1,31,1,0.00016466270053402837,1116.201630722046,1.0
41,8003,83,0.9898491759696704,0.9879449174106697,0,False,1,31,1,0.0001401245675339635,846.3946335456025,1.0
42,8001,83,0.9909489580759139,0.9864744667091834,0,False,1,31,1,0.00029477446435629884,954.3138594006593,1.0
42,8002,83,0.9928620401816795,0.9912890817625905,0,False,1,31,1,0.00015919255232320356,1113.7822098963302,1.0
42,8003,127,0.9710095583592947,0.9629505580217056,0,False,2,31,2,0.00012899457683224582,534.8144923749342,1.5806451612903225
43,8001,83,0.992137537795009,0.9879552553208129,0,False,1,31,1,0.0012464038259617633,954.1117345796133,1.0
43,8002,83,0.9952373134944306,0.9918667277899779,0,False,1,31,1,0.00039723222085490286,1114.5859914173345,1.0
43,8003,83,0.9937150417950792,0.9874618290906786,0,False,1,31,1,0.0002190238119444438,846.1561181105864,1.0
44,8001,83,0.989781228172182,0.9887604353041602,0,False,1,31,1,0.00025611279644040794,975.3022274229756,1.0
44,8002,83,0.9879178614160941,0.992472421783356,0,False,1,31,1,0.00025129863028140953,1129.1890234103444,1.0
44,8003,83,0.9877440080019527,0.9882672205195853,0,False,1,31,1,0.00010029586262667764,862.8975617527202,1.0
45,8001,83,0.9928691362316563,0.9926988683182623,0,False,1,31,1,0.0010038498354317253,939.4978623148742,1.0
45,8002,83,0.9928286805415462,0.994482388216957,0,False,1,31,1,0.0005449041654670739,1102.172145442613,1.0
45,8003,83,0.9919199401699188,0.9916147345358737,0,False,1,31,1,0.0003762799356622019,830.8920779634423,1.0
46,8001,83,0.9972173991215226,0.9974221092166077,0,False,1,31,1,0.00022557828784472946,911.9230369748366,1.0
46,8002,83,0.9984854521287067,0.9980200146720295,0,False,1,31,1,0.00010757161343477337,1078.27055402879,1.0
46,8003,83,0.9973365101900012,0.9970699822345463,0,False,1,31,1,7.76479861165627e-05,803.2502678906983,1.0
47,8001,83,0.9970422095877899,0.9974142093773323,0,False,1,31,1,0.0005432417717519908,916.4388063135588,1.0
47,8002,83,0.9984847016641499,0.997814900820475,0,False,1,31,1,0.0003086149163017471,1081.626304604641,1.0
47,8003,83,0.9976324916604101,0.9964948810120448,0,False,1,31,1,0.0002059551146602456,808.4251652170223,1.0
48,8001,83,0.996386815910904,0.9948568370127702,0,False,1,31,1,0.0002181910215925335,902.6840452439105,1.0
48,8002,83,0.9969117803355024,0.9963104468517113,0,False,1,31,1,0.00011317609269777146,1072.6783401359075,1.0
48,8003,133,0.9849916093708548,0.9811159345640295,0,False,2,31,2,5.126416448229863e-05,485.50337678072646,1.6451612903225807
49,8001,83,0.995932302968974,0.9942162974856864,0,False,1,31,1,0.00025199997736196034,907.7816360390848,1.0
49,8002,85,0.9949092585297625,0.9942351852038652,0,False,2,31,1,0.00013749474371706145,980.3184305057356,1.096774193548387
49,8003,133,0.9840163151017056,0.9799395930699335,0,False,2,31,2,6.512863225284246e-05,488.6790731934209,1.6451612903225807
50,8001,123,0.995060710819958,0.9863918963645008,0,False,5,16,4,7.309766903635608e-05,488.6428147585543,1.8387096774193548
50,8002,83,0.9923518711283151,0.9920085190142155,0,False,1,31,1,0.00020783901156093296,1069.9299360082216,1.0
50,8003,148,0.9833602301540081,0.9754172677159263,0,False,2,31,2,8.588159954911368e-05,444.8716063520047,1.8064516129032258
51,8001,83,0.9949064279814669,0.9928389026890411,0,False,1,31,1,0.0005424428264862389,914.4095515446426,1.0
51,8002,83,0.9908755710627905,0.9952954726669307,0,False,1,31,1,0.00033381567229238274,1078.827404647237,1.0
51,8003,127,0.9805015162787563,0.9795842856591958,0,False,2,31,2,0.00020398984725772536,511.27711718311906,1.5806451612903225
52,8001,181,0.9948713334111469,0.9802305762399308,0,False,7,22,4,0.00011172017033573817,354.120555557563,2.5161290322580645
52,8002,83,0.9888466329179398,0.987563929368419,0,False,2,31,1,0.00035424717643602304,1027.329900440762,1.032258064516129
52,8003,154,0.9833023870464562,0.9731425836592316,0,False,2,31,2,0.00016877358546431079,427.11901861990964,1.8709677419354838
53,8001,83,0.987857755606939,0.9901383007841047,0,False,1,31,1,0.00027597304816014086,986.7593622087469,1.0
53,8002,83,0.9738805299242711,0.9930820142142706,0,False,1,31,1,2.1910768866890265e-05,1136.9105373049003,1.0
53,8003,83,0.9747156059058546,0.9902278763182509,0,False,1,31,1,0.0002734635183127656,867.0709668946005,1.0
54,8001,83,0.9880593061553287,0.9894660418061467,0,False,1,31,1,0.00033179974329278927,986.8329770282588,1.0
54,8002,83,0.9752896514018558,0.9927301060810849,0,False,1,31,1,5.188264376398243e-05,1137.7099134007524,1.0
54,8003,83,0.9758345560834628,0.9889434788748995,0,False,1,31,1,0.0003059640110824945,870.5337548659513,1.0
55,8001,83,0.9887219406195975,0.9895518199140408,0,False,1,31,1,0.0005488424341809815,981.7019978560713,1.0
55,8002,83,0.9769361692128004,0.9925657747309664,0,False,1,31,1,0.00014117814722561155,1136.0436112334532,1.0
55,8003,83,0.978622988146,0.9890461873163082,0,False,1,31,1,0.0004850445955435936,866.9487540488693,1.0
56,8001,83,0.9892067695692162,0.9898586309778981,0,False,1,31,1,0.00017614114103191444,947.5077169481817,1.0
56,8002,83,0.9866349541554629,0.993045806746134,0,False,1,31,1,3.657492804226101e-05,1109.6188619366433,1.0
56,8003,83,0.985309994457827,0.9891796250159681,0,False,1,31,1,7.157670018105735e-05,839.3542359619056,1.0
57,8001,83,0.9904973190531002,0.9907513056039206,0,False,1,31,1,0.0008302697792985236,944.8307726189119,1.0
57,8002,83,0.9880416240190003,0.9931353756663754,0,False,1,31,1,0.00023545879402907046,1109.8858103376372,1.0
57,8003,83,0.9875308482917641,0.9898150362453351,0,False,1,31,1,0.0003299758473424699,838.0924159343266,1.0
58,8001,83,0.9905141227213082,0.9882312126633938,0,False,1,31,1,0.0002796281610265226,948.5056770463917,1.0
58,8002,83,0.9904043863634924,0.9921989472415305,0,False,1,31,1,8.958168412557335e-05,1109.985392216875,1.0
58,8003,115,0.9679994673041108,0.9620000406482752,0,False,2,31,2,0.00014956318095520784,578.8962952450825,1.4516129032258065
59,8001,83,0.996205104989275,0.9972733159367313,0,False,1,31,1,0.0004309657598530016,912.2725669454136,1.0
59,8002,83,0.9972305842450159,0.9974895635159021,0,False,1,31,1,0.00013682315434003123,1080.3576658312827,1.0
59,8003,83,0.9958494491961672,0.9963385653381914,0,False,1,31,1,0.00018076221589449472,805.781353554459,1.0
60,8001,83,0.9952649394284661,0.9924903106799734,0,False,1,31,1,0.00017539035261636174,902.6265300071424,1.0
60,8002,83,0.9968010576659041,0.9947512108279186,0,False,1,31,1,4.1669916518063216e-05,1074.0377478116693,1.0
60,8003,139,0.9845635605572001,0.9792648932281943,0,False,2,31,2,6.28117132683069e-05,468.19835356237166,1.7096774193548387
61,8001,83,0.99673613848335,0.9949230049039721,0,False,1,31,1,0.00043739925376809035,911.4170377934348,1.0
61,8002,83,0.9967761343714692,0.9957864435294037,0,False,1,31,1,0.0001324411782136247,1079.4776738844519,1.0
61,8003,121,0.9837360628024702,0.9803585707977597,0,False,2,31,2,0.00012047609717054642,531.3532867879977,1.5161290322580645
62,8001,83,0.9937230763833378,0.9898897582458912,0,False,1,31,1,0.0001667980339982913,907.3006564291838,1.0
62,8002,83,0.9939483972066884,0.9926845426657485,0,False,1,31,1,9.080076240127232e-05,1075.5357350320123,1.0
62,8003,145,0.9837296851853292,0.9764495422158812,0,False,2,31,2,8.60700050532693e-05,454.5483295168091,1.7741935483870968
63,8001,83,0.9928707031325726,0.9918222145305946,0,False,1,31,1,0.0006873927347469124,947.8876061058743,1.0
63,8002,83,0.9924392510723237,0.993973407316857,0,False,1,31,1,0.0004342405690824087,1108.3420090024656,1.0
63,8003,83,0.9919705623647388,0.991145670954008,0,False,1,31,1,0.00028036479321004334,836.6657714512783,1.0
64,8001,83,0.993005803259796,0.9885397912913195,0,False,1,31,1,0.0002653474132627152,936.4153402936822,1.0
64,8002,83,0.996127479980873,0.9926529372926672,0,False,1,31,1,4.235720075354954e-05,1097.4024842862077,1.0
64,8003,154,0.9875301201463325,0.9784174793138721,0,False,2,31,2,4.913058989212733e-05,444.64797709172075,1.8709677419354838
65,8001,83,0.9931116652420087,0.9895492260096427,0,False,1,31,1,0.0007949344340294183,946.3482014688194,1.0
65,8002,83,0.9969850091376082,0.9930140252635319,0,False,1,31,1,0.00034679267663896893,1106.2767744939042,1.0
65,8003,83,0.9951777481968094,0.989023974982083,0,False,1,31,1,0.00013468697568118826,838.1844527803195,1.0
66,8001,83,0.993219256308768,0.9877237189385966,0,False,1,31,1,0.000512713679164379,945.0717053752622,1.0
66,8002,83,0.9955580476071049,0.9923183696942576,0,False,1,31,1,0.0003287748165988262,1103.3857846042117,1.0
66,8003,151,0.9868135589223088,0.9772662648028082,0,False,2,31,2,7.843134207001223e-05,455.2041032845109,1.8387096774193548
67,8001,83,0.9974574626254123,0.9959541250147921,0,False,1,31,1,0.0007863538466870925,913.0648901817019,1.0
67,8002,83,0.9956237576342618,0.9971164868182218,0,False,1,31,1,0.0004625118931862453,1079.2713406865219,1.0
67,8003,83,0.9969549151624337,0.9951653548664935,0,False,1,31,1,0.0003484534486644261,806.8607278335796,1.0
68,8001,133,0.9950652286085625,0.9842334238923364,0,False,5,16,4,0.00010501898549421938,460.9870293095564,1.935483870967742
68,8002,83,0.9916730251618359,0.9912333064063179,0,False,1,31,1,0.00018705166830594496,1065.0369378442929,1.0
68,8003,148,0.9825516331003631,0.9745853610282146,0,False,2,31,2,0.00015620229826612112,442.17715642644464,1.8064516129032258
69,8001,83,0.9937436496919216,0.9921673883705966,0,False,1,31,1,0.0005080238811581575,911.046403932214,1.0
69,8002,83,0.9901716721754168,0.9948633012006626,0,False,1,31,1,0.00045725339024943836,1075.8654111232693,1.0
69,8003,136,0.9812198246403416,0.978236083141929,0,False,2,31,2,0.0001984136084149246,481.11173544479493,1.6774193548387097
70,8001,83,0.9875367570090557,0.9900080106206535,0,False,1,31,1,0.0003068971974745768,985.6309642975692,1.0
70,8002,83,0.9756900176669692,0.9931031556473563,0,False,1,31,1,2.910551464035894e-05,1135.0705936384702,1.0
70,8003,83,0.9748467560873776,0.9897671209213721,0,False,1,31,1,0.0002420429617492046,866.7866672480095,1.0
71,8001,83,0.9880969953299035,0.990039813714741,0,False,1,31,1,0.0005000324524507437,980.8541720483073,1.0
71,8002,83,0.9759986136547093,0.9929582144790241,0,False,1,31,1,4.3620180680496754e-05,1133.7434172793878,1.0
71,8003,83,0.977278425428121,0.9898370533856388,0,False,1,31,1,0.0005837633522323591,863.5239566260291,1.0
72,8001,83,0.9896494260949087,0.9912674363247513,0,False,1,31,1,0.00010555082270955364,947.0269876852919,1.0
72,8002,83,0.986403693764827,0.993747158089685,0,False,1,31,1,1.5221798451617171e-05,1108.3241382235421,1.0
72,8003,83,0.985249347103137,0.9905392076927936,0,False,1,31,1,5.212484840833127e-05,837.1541055439537,1.0
73,8001,83,0.9901974326383884,0.9913233401986746,0,False,1,31,1,0.00022690476877816807,946.1200491127505,1.0
73,8002,83,0.9867879055092165,0.9935485425117802,0,False,1,31,1,3.255038054186461e-05,1109.2078362496902,1.0
73,8003,83,0.9860746764263117,0.9903041390527472,0,False,1,31,1,8.875334406282322e-05,837.6669363024963,1.0
74,8001,83,0.990222991596831,0.9902159691509972,0,False,1,31,1,0.00021442707118505912,944.8264131212866,1.0
74,8002,83,0.988509975835923,0.9930170056896044,0,False,1,31,1,5.27997831731269e-05,1108.4239764503234,1.0
74,8003,83,0.9874679239248801,0.9894059728857166,0,False,1,31,1,0.00010926709392021358,837.5607901056911,1.0
75,8001,83,0.9917422388749098,0.9912620087202796,0,False,1,31,1,0.000549866627846157,941.2197227421583,1.0
75,8002,83,0.9904579165919462,0.9933669724550993,0,False,1,31,1,0.00023994426167260344,1107.3869276410558,1.0
75,8003,83,0.9902473920064383,0.9901756931961662,0,False,1,31,1,0.00024132410185193136,835.3122190351278,1.0
76,8001,83,0.991469322033488,0.9866430852839945,0,False,1,31,1,0.0002791740179063089,942.7150379693945,1.0
76,8002,83,0.9935445245829714,0.9913128644764988,0,False,1,31,1,0.00012759388946761795,1102.8507349476445,1.0
76,8003,157,0.9871634096971984,0.9777641287946224,0,False,2,31,2,5.7760749353589924e-05,440.0174223998515,1.903225806451613
77,8001,83,0.9928230321041316,0.9890455922541393,0,False,1,31,1,0.0005747123479966866,944.4952995758429,1.0
77,8002,83,0.9954644241971717,0.9924216064167902,0,False,1,31,1,0.00028284677269875715,1107.4229324613495,1.0
77,8003,83,0.9934136871739674,0.9881420124269251,0,False,1,31,1,0.0001571674244163991,838.5112527427846,1.0
78,8001,83,0.9963683862128166,0.9945048038258714,0,False,1,31,1,0.00045455390774344276,903.4693477238147,1.0
78,8002,83,0.9966639341029808,0.9958078397155361,0,False,1,31,1,0.0001542854667147755,1073.6812866626772,1.0
78,8003,130,0.9842115066601342,0.9806006363371943,0,False,2,31,2,0.00013646553435304012,495.3376054311532,1.6129032258064515
79,8001,83,0.9975179533191936,0.9963787857181196,0,False,1,31,1,0.000960320633256198,912.6878813711805,1.0
79,8002,83,0.9959456774286147,0.9969330998907139,0,False,1,31,1,0.0005709708236547987,1079.161567717737,1.0
79,8003,83,0.9967061898161966,0.995469232484206,0,False,1,31,1,0.00045163579075880184,806.2596451512848,1.0
80,8001,162,0.9943702385822919,0.979934392716032,0,False,5,20,4,0.00014026621188728466,400.70053163119377,2.225806451612903
80,8002,83,0.9914847369365651,0.9878510139186207,0,False,2,31,1,0.0002700745073166114,1032.1209695159077,1.032258064516129
80,8003,151,0.9835908604453268,0.9719296768860263,0,False,2,31,2,0.00014830537472517678,435.1966980782366,1.8387096774193548
81,8001,80,0.9932757987114155,0.98985672574898,0,False,3,26,1,0.00034613171216377783,782.2685879297119,1.1612903225806452
81,8002,83,0.9912259081510456,0.9917412795499644,0,False,1,31,1,0.0002806740043816438,1075.027738978458,1.0
81,8003,145,0.9816756437717756,0.9746028121734664,0,False,2,31,2,0.00016782873706791592,455.4897715052228,1.7741935483870968
82,8001,83,0.9927204644636752,0.9894762174031013,0,False,1,31,1,0.0004756295050211707,945.904976148127,1.0
82,8002,83,0.9959536695330503,0.9932715811407755,0,False,1,31,1,0.0001736165523820759,1104.9030939732347,1.0
82,8003,121,0.9693366583537215,0.964385077308174,0,False,2,31,2,0.00013412873301502947,551.7234102810331,1.5161290322580645
83,8001,83,0.9938195327341892,0.9903457500284273,0,False,1,31,1,0.0013609964036293666,949.1544902867436,1.0
83,8002,83,0.9969546515704698,0.9932610341308378,0,False,1,31,1,0.0006730854035023866,1109.0121727409064,1.0
83,8003,83,0.995353225841265,0.9895264390868963,0,False,1,31,1,0.0003454019759020402,841.0604756534593,1.0
84,8001,83,0.9930578422932216,0.9875234424619941,0,False,1,31,1,0.00044300609916009525,945.722835079143,1.0
84,8002,83,0.9951240998979992,0.992273232585781,0,False,1,31,1,0.0002875196572062165,1103.0080410319292,1.0
84,8003,151,0.9866410932658667,0.9771095005561076,0,False,2,31,2,0.00012111459617971114,455.57421296994124,1.8387096774193548
85,8001,83,0.99682981600208,0.9957534550319757,0,False,1,31,1,0.00028872746558160936,911.2518395682312,1.0
85,8002,83,0.9954015396809385,0.9970100921644727,0,False,1,31,1,0.00017698758742401967,1077.7036698975835,1.0
85,8003,103,0.9803048148175071,0.9810599547914247,0,False,2,31,2,9.419986787101759e-05,608.5101484945892,1.3225806451612903
86,8001,84,0.9946856483849699,0.9927929674378595,0,False,3,24,1,0.00011148935777461145,736.0213880498792,1.2258064516129032
86,8002,83,0.9923624089760839,0.99433976590697,0,False,1,31,1,0.0002401290748885417,1071.0978812083495,1.0
86,8003,139,0.9824839975572877,0.9777082750867109,0,False,2,31,2,4.400493867761182e-05,469.5485359829479,1.7096774193548387
87,8001,83,0.9885789575668625,0.9910194384869038,0,False,1,31,1,0.00016731529708068058,976.0675669398237,1.0
87,8002,83,0.9776619328342772,0.9936458774026653,0,False,1,31,1,1.896454612916081e-05,1128.1806221103138,1.0
87,8003,83,0.9772521056265608,0.9911898819711028,0,False,1,31,1,0.00017991052543070112,855.6476067444413,1.0
88,8001,83,0.9877676811637246,0.9891647176528175,0,False,1,31,1,0.00011146199883004651,982.0400424226412,1.0
88,8002,83,0.9780590207395384,0.992644050746859,0,False,1,31,1,3.609088498470631e-05,1132.7127397526542,1.0
