L,M256,arm,attempted,axis,cardinality_256,coast_survival,directional_transit_mass,endpoint_defined_2048,first_failure_time,first_failure_type,flux_deficit,fresh_fraction_1536,fresh_fraction_2048,gate_egress,gate_ingress,initial_residual_1536,initial_residual_2048,joint_microflow_success,lattice_balance_error,realized_sink_removal,realized_source_injection,seed,survival_1536,survival_2048,t0_sha256,t256_checkpoint_sha256,t256_status,total_system_balance_error,tracked_mass_2048,unique_fresh_ingress,unique_initial_egress
24,165.3256512582638,SOURCE_ONLY_LOW_SMOOTH_NEAR,8.2662825629132,-x,211,True,0.0,True,,NONE,0.10332853203641487,0.015367391558820422,0.018631912573282502,6.613026050330553,6.613026050330553,0.902989898823359,0.8845605389833877,False,0.0,0.0,8.162954030876787,950001,True,True,8985151edada8f8a367231c32c49c9e615933c945fb557d51457ed2109a7d453,90cd33a4a571a55e69f07017a82fdfd96579d2c555fd5bd13bbe1bf1a6509ba7,T256_VALID_TRACK,5.684341886080802e-14,173.41491535522673,3.2310515418017696,0.0
24,165.3256512582638,COUPLED_NEAR_LOW_SMOOTH_DISTRIBUTED,8.2662825629132,-x,211,True,0.0004335779571850393,True,,NONE,0.0,0.016685780752402013,0.019465072049341368,6.613026050330553,6.613026050330553,0.8356671696720083,0.8330385131880089,False,0.10332853203641487,8.2662825629132,8.162954030876787,950001,True,True,8985151edada8f8a367231c32c49c9e615933c945fb557d51457ed2109a7d453,90cd33a4a571a55e69f07017a82fdfd96579d2c555fd5bd13bbe1bf1a6509ba7,T256_VALID_TRACK,5.684341886080802e-14,162.17534400155904,3.156754755617068,6.956080894745031
24,165.3256512582638,COUPLED_NEAR_HIGH_SMOOTH_DISTRIBUTED,24.79884768873953,-x,211,True,0.0003278638517462742,True,,NONE,0.0,0.032917335431164076,0.03395719649416015,19.839078150991657,19.839078150991657,0.6949098405733274,0.7035530710707102,False,0.30998559610924464,24.79884768873953,10.849495863823567,950001,True,True,8985151edada8f8a367231c32c49c9e615933c945fb557d51457ed2109a7d453,90cd33a4a571a55e69f07017a82fdfd96579d2c555fd5bd13bbe1bf1a6509ba7,T256_VALID_TRACK,5.684341886080802e-14,139.4236679361903,4.73443688804575,22.724122056512115
24,165.3256512582638,COUPLED_NEAR_LOW_PULSE_DISTRIBUTED,8.266282562913187,-x,211,True,0.0005756761658898507,True,,NONE,0.0,0.021532575426456445,0.021094844170257282,6.613026050330553,6.613026050330553,0.8430001587620893,0.8359353132846592,False,0.0,8.266282562913187,8.266282562913187,950001,True,True,8985151edada8f8a367231c32c49c9e615933c945fb557d51457ed2109a7d453,90cd33a4a571a55e69f07017a82fdfd96579d2c555fd5bd13bbe1bf1a6509ba7,T256_VALID_TRACK,2.842170943040401e-14,163.09323273348815,3.643262361008493,6.803422893870354
24,165.3256512582638,COUPLED_NEAR_LOW_SMOOTH_CONTIGUOUS,8.2662825629132,-x,211,True,0.00030613692720744037,True,,NONE,0.0,0.016613245475778377,0.019485765600381302,6.613026050330553,6.613026050330553,0.8289963879412329,0.8243819624959258,False,0.10332853203641487,8.2662825629132,8.162954030876787,950001,True,True,8985151edada8f8a367231c32c49c9e615933c945fb557d51457ed2109a7d453,90cd33a4a571a55e69f07017a82fdfd96579d2c555fd5bd13bbe1bf1a6509ba7,T256_VALID_TRACK,1.1368683772161603e-13,162.23840287711383,3.1613394898436677,7.939211560802866
24,165.3256512582638,COUPLED_FAR_LOW_SMOOTH_DISTRIBUTED,8.2662825629132,-x,211,True,0.019280933535374092,True,,NONE,0.0,0.0003803871642658929,0.0019265020183375215,6.613026050330553,6.613026050330553,0.8091608185623325,0.810477900063175,False,0.0,8.2662825629132,8.2662825629132,950001,True,True,8985151edada8f8a367231c32c49c9e615933c945fb557d51457ed2109a7d453,90cd33a4a571a55e69f07017a82fdfd96579d2c555fd5bd13bbe1bf1a6509ba7,T256_VALID_TRACK,0.0,151.98738642727335,0.29280400671398693,6.920321551134635
24,166.5024601571295,SHAM,8.325123007856467,+y,213,True,0.0,True,,NONE,8.325123007856467,0.0,0.0,6.660098406285179,6.660098406285179,0.8856227659969343,0.8655967290247755,False,0.0,0.0,0.0,950002,True,True,1266d64caedaeac924352ae22584e81a5773a90b709366004ec6fad665ac7ace,4ffde0f68740099f293c38ed47ee6b65a3d9b9176cb7e31ca0aebce81491951d,T256_VALID_TRACK,0.0,165.2128155654128,0.0,0.0
24,166.5024601571295,SINK_ONLY_LOW_SMOOTH_DISTRIBUTED,8.325123007856467,+y,213,True,0.0,True,,NONE,0.0,0.0,0.0,6.660098406285179,6.660098406285179,0.8146232891214485,0.8084822230815236,False,0.0,8.325123007856467,0.0,950002,True,True,1266d64caedaeac924352ae22584e81a5773a90b709366004ec6fad665ac7ace,4ffde0f68740099f293c38ed47ee6b65a3d9b9176cb7e31ca0aebce81491951d,T256_VALID_TRACK,2.842170943040401e-14,152.97974236744193,0.0,7.146015318893697
24,166.5024601571295,SOURCE_ONLY_LOW_SMOOTH_NEAR,8.325123007856467,+y,213,True,0.0,True,,NONE,0.5203201879910296,0.015182047660921048,0.0167937246357098,6.660098406285179,6.660098406285179,0.9092822189901673,0.8852483912675707,False,0.0,0.0,7.804802819865436,950002,True,True,1266d64caedaeac924352ae22584e81a5773a90b709366004ec6fad665ac7ace,4ffde0f68740099f293c38ed47ee6b65a3d9b9176cb7e31ca0aebce81491951d,T256_VALID_TRACK,2.842170943040401e-14,174.41616147857252,3.0239246967292064,0.0
24,166.5024601571295,COUPLED_NEAR_LOW_SMOOTH_DISTRIBUTED,8.325123007856467,+y,213,True,0.00018943585677904772,True,,NONE,0.0,0.016564993374873254,0.017971130551435406,6.660098406285179,6.660098406285179,0.8382819923724881,0.8281332705711144,False,0.10406403759820593,8.325123007856467,7.804802819865436,950002,True,True,1266d64caedaeac924352ae22584e81a5773a90b709366004ec6fad665ac7ace,4ffde0f68740099f293c38ed47ee6b65a3d9b9176cb7e31ca0aebce81491951d,T256_VALID_TRACK,2.842170943040401e-14,162.18485754121215,3.015808162769294,7.1457773826525965
24,166.5024601571295,COUPLED_NEAR_HIGH_SMOOTH_DISTRIBUTED,24.975369023569467,+y,213,True,0.0001669283381384499,True,,NONE,0.0,0.032200690437478086,0.03345979435368871,19.980295218855538,19.980295218855538,0.7044670183113034,0.7007446923299363,False,0.3121921127946178,24.975369023569467,10.92672394781162,950002,True,True,1266d64caedaeac924352ae22584e81a5773a90b709366004ec6fad665ac7ace,4ffde0f68740099f293c38ed47ee6b65a3d9b9176cb7e31ca0aebce81491951d,T256_VALID_TRACK,8.526512829121202e-14,139.89771198908872,5.0925991153732575,23.048087228795982
24,166.5024601571295,COUPLED_NEAR_LOW_PULSE_DISTRIBUTED,8.325123007856478,+y,213,True,0.00020842841558490425,True,,NONE,0.0,0.016898671310590627,0.019796711550377436,6.660098406285179,6.660098406285179,0.8478207486165963,0.8242787843685954,False,0.0,8.325123007856478,8.325123007856478,950002,True,True,1266d64caedaeac924352ae22584e81a5773a90b709366004ec6fad665ac7ace,4ffde0f68740099f293c38ed47ee6b65a3d9b9176cb7e31ca0aebce81491951d,T256_VALID_TRACK,2.842170943040401e-14,161.43698981537668,3.3092369395720853,6.832041269508293
24,166.5024601571295,COUPLED_NEAR_LOW_SMOOTH_CONTIGUOUS,8.325123007856467,+y,213,True,6.298190402011395e-05,True,,NONE,0.0,0.01633961171925332,0.017780150883422836,6.660098406285179,6.660098406285179,0.83926646710203,0.8294759567949945,False,0.10406403759820593,8.325123007856467,7.804802819865436,950002,True,True,1266d64caedaeac924352ae22584e81a5773a90b709366004ec6fad665ac7ace,4ffde0f68740099f293c38ed47ee6b65a3d9b9176cb7e31ca0aebce81491951d,T256_VALID_TRACK,2.842170943040401e-14,164.28965443195023,3.018754715667334,8.178566500972035
24,166.5024601571295,COUPLED_FAR_LOW_SMOOTH_DISTRIBUTED,8.325123007856467,+y,213,True,6.048933886087386e-05,True,,NONE,0.0,0.012191295583503877,0.011725988510918809,6.660098406285179,6.660098406285179,0.8233708276478469,0.8154486900270788,False,0.0,8.325123007856467,8.325123007856467,950002,True,True,1266d64caedaeac924352ae22584e81a5773a90b709366004ec6fad665ac7ace,4ffde0f68740099f293c38ed47ee6b65a3d9b9176cb7e31ca0aebce81491951d,T256_VALID_TRACK,0.0,157.5089856186968,2.103925554133733,7.145978657033354
24,171.1815107910253,SHAM,8.559075539551266,-y,218,True,0.0,True,,NONE,8.559075539551266,0.0,0.0,6.847260431641011,6.847260431641011,0.8873994315416269,0.8668975537387449,False,0.0,0.0,0.0,950003,True,True,e5f501f70c3df80f67adc3019584aaa4febaf7299b9b8c5067605d3b19df1431,8fdb23efbb27e8eeab82691f7be36a8d5f834eeaba41cf4ccc9fa362c788a621,T256_VALID_TRACK,2.842170943040401e-14,168.8320818320801,0.0,0.0
24,171.1815107910253,SINK_ONLY_LOW_SMOOTH_DISTRIBUTED,8.559075539551266,-y,218,True,0.0,True,,NONE,0.0,0.0,0.0,6.847260431641011,6.847260431641011,0.8167644461010959,0.8130578557837733,False,0.0,8.559075539551266,0.0,950003,True,True,e5f501f70c3df80f67adc3019584aaa4febaf7299b9b8c5067605d3b19df1431,8fdb23efbb27e8eeab82691f7be36a8d5f834eeaba41cf4ccc9fa362c788a621,T256_VALID_TRACK,0.0,156.99887835948311,0.0,7.25071123185392
24,171.1815107910253,SOURCE_ONLY_LOW_SMOOTH_NEAR,8.559075539551266,-y,218,True,0.0,True,,NONE,0.0,0.016833113586456026,0.018788675621193345,6.847260431641011,6.847260431641011,0.9042916982678127,0.8830275758093292,False,0.0,0.0,8.559075539551266,950003,True,True,e5f501f70c3df80f67adc3019584aaa4febaf7299b9b8c5067605d3b19df1431,8fdb23efbb27e8eeab82691f7be36a8d5f834eeaba41cf4ccc9fa362c788a621,T256_VALID_TRACK,0.0,177.07145866215564,3.326938198574789,0.0
24,171.1815107910253,COUPLED_NEAR_LOW_SMOOTH_DISTRIBUTED,8.559075539551266,-y,218,True,0.0007966458858793915,True,,NONE,0.0,0.01834114531065315,0.019901987533276794,6.847260431641011,6.847260431641011,0.833843882258053,0.8315095672221993,False,0.0,8.559075539551266,8.559075539551266,950003,True,True,e5f501f70c3df80f67adc3019584aaa4febaf7299b9b8c5067605d3b19df1431,8fdb23efbb27e8eeab82691f7be36a8d5f834eeaba41cf4ccc9fa362c788a621,T256_VALID_TRACK,0.0,165.71217467115238,3.2980016344174614,7.219031707062361
24,171.1815107910253,COUPLED_NEAR_HIGH_SMOOTH_DISTRIBUTED,25.67722661865382,-y,218,True,0.0001163971352292735,True,,NONE,0.0,0.03583991296219533,0.035866288230426466,20.541781294923034,20.541781294923034,0.7015263394817629,0.701979940047321,False,0.3209653327331724,25.67722661865382,11.554751978394203,950003,True,True,e5f501f70c3df80f67adc3019584aaa4febaf7299b9b8c5067605d3b19df1431,8fdb23efbb27e8eeab82691f7be36a8d5f834eeaba41cf4ccc9fa362c788a621,T256_VALID_TRACK,8.526512829121202e-14,143.1114381568725,5.132876090005241,23.67848775982955
24,171.1815107910253,COUPLED_NEAR_LOW_PULSE_DISTRIBUTED,8.559075539551268,-y,218,True,0.0012391104056827147,True,,NONE,0.0,0.020615296412546755,0.02173916691616169,6.847260431641011,6.847260431641011,0.845462101209298,0.821862018864019,False,0.0,8.559075539551268,8.559075539551268,950003,True,True,e5f501f70c3df80f67adc3019584aaa4febaf7299b9b8c5067605d3b19df1431,8fdb23efbb27e8eeab82691f7be36a8d5f834eeaba41cf4ccc9fa362c788a621,T256_VALID_TRACK,0.0,163.8841416734137,3.620485813657982,7.129975172690354
24,171.1815107910253,COUPLED_NEAR_LOW_SMOOTH_CONTIGUOUS,8.559075539551266,-y,218,True,0.0006219636489113366,True,,NONE,0.0,0.018255125548370478,0.02004661738365389,6.847260431641011,6.847260431641011,0.8268804281867388,0.8179983722280821,False,0.0,8.559075539551266,8.559075539551266,950003,True,True,e5f501f70c3df80f67adc3019584aaa4febaf7299b9b8c5067605d3b19df1431,8fdb23efbb27e8eeab82691f7be36a8d5f834eeaba41cf4ccc9fa362c788a621,T256_VALID_TRACK,5.684341886080802e-14,164.70255118318815,3.301729025681044,8.29514240692437
24,171.1815107910253,COUPLED_FAR_LOW_SMOOTH_DISTRIBUTED,8.559075539551266,-y,218,True,0.029109925232778066,True,,NONE,0.0,0.0006305143330644483,0.0023746714321158453,6.847260431641011,6.847260431641011,0.8179708986333827,0.8102339493516105,False,0.0,8.559075539551266,8.559075539551266,950003,True,True,e5f501f70c3df80f67adc3019584aaa4febaf7299b9b8c5067605d3b19df1431,8fdb23efbb27e8eeab82691f7be36a8d5f834eeaba41cf4ccc9fa362c788a621,T256_VALID_TRACK,0.0,156.35314751053025,0.37128735271465085,7.223277445125845
24,165.38829733000193,SHAM,8.269414866500089,+x,209,True,0.0,True,,NONE,8.269414866500089,0.0,0.0,6.615531893200078,6.615531893200078,0.8866096035176266,0.8653644070061167,False,0.0,0.0,0.0,950004,True,True,b0a51f84cb6a53f14c29a72569426ebe578fe66ca2e45c98597483da3a018bcd,a0a52950d7ca8c5d1e5c7ab8e73baf1aeb9e67889cbfc36b2bcf24764d530336,T256_VALID_TRACK,2.842170943040401e-14,163.7042963525267,0.0,0.0
24,165.38829733000193,SINK_ONLY_LOW_SMOOTH_DISTRIBUTED,8.269414866500089,+x,209,True,0.0,True,,NONE,0.0,0.0,0.0,6.615531893200078,6.615531893200078,0.8163075653238405,0.8101392558258065,False,0.0,8.269414866500089,0.0,950004,True,True,b0a51f84cb6a53f14c29a72569426ebe578fe66ca2e45c98597483da3a018bcd,a0a52950d7ca8c5d1e5c7ab8e73baf1aeb9e67889cbfc36b2bcf24764d530336,T256_VALID_TRACK,2.842170943040401e-14,151.46165579673948,0.0,6.948722838079819
