CUM_ABS_SWEEP,CUM_MASK_ENTRY,CUM_MASK_EXIT,CUM_MATERIAL_CHANGE_ON_RETAINED_SITES,CUM_TRACKER_SWEEP,DELIVERED_FRACTION,DISSOLUTION,I0,M256,SPLIT,SURVIVAL_ITT,UCR,UCR_per_1000_steps,UCR_per_attempted,UCR_per_delivered,arm,attempted_mass,attempted_over_M256,axis,block,bound_by,ceil,delivered_over_M256,donor,first_failure_time,first_failure_type,floor,fresh_over_M256,fresh_retained_at_T,futile_fraction,incumbent_displacement,incumbent_removed_once,incumbent_removed_over_M256,law,max_global_balance_residual,max_identity_residual,merger,n_events,n_gap_steps,n_rejected,n_requests,reacquisition,realized_sink,realized_source,reject_causes,seed,size,source_realized_over_M256,terminal_F_over_T,terminal_I_over_I0,terminal_T,terminal_T_over_M256,terminal_area,terminal_boundary_site_turnover,terminal_fresh_in_frozen_C256,terminal_incumbent_in_frozen_C256,terminal_jaccard_C256_Ct,terminal_margin_frac_below_0.05,terminal_margin_frac_below_0.10,terminal_margin_median,terminal_margin_min,terminal_margin_q10,terminal_mass_in_C256_cap_Ct,terminal_mass_in_frozen_C256,terminal_n_C256_cap_Ct,terminal_perimeter,terminal_shadow_40_alive,terminal_shadow_40_area,terminal_shadow_40_jaccard_C256,terminal_shadow_40_jaccard_official,terminal_shadow_45_alive,terminal_shadow_45_area,terminal_shadow_45_jaccard_C256,terminal_shadow_45_jaccard_official,terminal_shadow_50_alive,terminal_shadow_50_area,terminal_shadow_50_jaccard_C256,terminal_shadow_50_jaccard_official,terminal_shadow_55_alive,terminal_shadow_55_area,terminal_shadow_55_jaccard_C256,terminal_shadow_55_jaccard_official,terminal_shadow_60_alive,terminal_shadow_60_area,terminal_shadow_60_jaccard_C256,terminal_shadow_60_jaccard_official
8.550540942207256,8.100540562663198,-0.450000379544059,-11.959194730796812,7.650540183119141,0.0,False,167.91995929118505,167.91995929118505,False,True,0.0,0.0,,,SHAM,0.0,0.0,+x,LAW_16_L24_S890000,"{""PLANNED"": 0, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",1.0,0.0,L24_S990001,,NONE,0.0,0.0,0.0,0.0,0.24862619146137033,0.0,0.0,LAW_16,0.0,3.6637359812630166e-15,False,0,0,0,0,False,0.0,0.0,{},890000,24,0.0,0.0,0.7513738085386297,163.61130474350736,0.9743410219615039,229,0.08018867924528301,0.0,121.46057153691025,0.925764192139738,0.06550218340611354,0.13973799126637554,0.3119810854432293,0.000998770187421505,0.06327318338497007,155.43904091348756,155.43904091348756,212,70,True,252,0.8412698412698413,0.9087301587301587,True,229,0.925764192139738,1.0,True,214,0.9541284403669725,0.9344978165938864,True,197,0.9292452830188679,0.8602620087336245,True,182,0.8584905660377359,0.7947598253275109
302.2432975637651,141.85551705993646,-160.3877805038286,20.301051266183713,-18.532263443892276,0.15208308557167607,False,167.91995929118505,167.91995929118505,False,True,0.37885535482158894,8.875191930648533,0.09471383870539747,0.6227769403110859,PARENT_FULL,671.6798371647385,3.99999999999999,+x,LAW_16_L24_S890000,"{""PLANNED"": 12, ""SOURCE"": 220, ""SINK"": 16, ""OTHER"": 0}",1.0,0.6083323422867027,L24_S990001,,NONE,0.0,0.37885535482158894,63.617375758888684,0.1901231853322368,0.567342971467947,75.559486125379,0.4499732279850873,LAW_16,1.1368683772161603e-13,8.43769498715119e-15,False,248,0,72,320,False,102.15114215229437,102.15114215229437,"{""NO_SINK_CAPACITY"": 72}",890000,24,0.6083323422867027,0.3749062730503022,0.432657028532053,169.68874711347644,1.0105335174553263,220,0.8584905660377359,41.98964840843173,67.87303930494485,0.40716612377850164,0.05,0.1590909090909091,0.3749657683882787,0.003395262956117806,0.07795915705366147,103.71495433218851,123.18441650841795,125,68,False,0,0.0,0.0,True,220,0.40716612377850164,1.0,True,209,0.412751677852349,0.95,True,185,0.3784722222222222,0.8409090909090909,True,179,0.38652482269503546,0.8136363636363636
77.75127884376815,36.02218589893615,-41.72909294483199,-15.32440187154446,-5.706907045895848,0.07562037547298807,False,167.91995929118505,167.91995929118505,True,False,0.21708102100581597,5.085412417715612,0.05427025525145413,0.7176670958323885,FLOOR_FULL,671.6798371647385,3.99999999999999,+x,LAW_16_L24_S890000,"{""PLANNED"": 12, ""SOURCE"": 12, ""SINK"": 296, ""OTHER"": 0}",1.0,0.3024815018919515,L24_S990001,848,SPLIT,0.5,0.21708102100581597,36.452236210185504,0.040556664828577026,0.5341543242920005,47.25408478554586,0.2814083863824904,LAW_16,8.526512829121202e-14,6.994405055138486e-15,False,320,0,0,320,False,50.79268148403301,50.79268148403301,{},890000,24,0.3024815018919515,0.2481623741346669,0.4658456757079995,146.88865037374467,0.8747539660787399,204,0.6886792452830188,24.49626318673335,83.7656331498016,0.4804270462633452,0.10784313725490197,0.15196078431372548,0.31796466505418447,0.0011463266239755687,0.021848007871536124,101.97318741628165,132.31370240688972,135,64,True,252,0.5836177474402731,0.8095238095238095,True,204,0.4804270462633452,1.0,True,182,0.45387453874538747,0.8921568627450981,True,173,0.4583333333333333,0.8480392156862745,True,147,0.4246031746031746,0.7205882352941176
311.2604552205145,149.91459840918773,-161.34585681132688,10.414246193355163,-11.431258402138884,0.9649073182858926,False,167.91995929118505,167.91995929118505,False,True,0.24629826166562338,5.769865244472813,0.7453351064489376,0.7724421737965326,PARENT_Q_REPLAY,55.4896632595617,0.3304530533105878,+x,LAW_16_L24_S890000,"{""PLANNED"": 300, ""SOURCE"": 20, ""SINK"": 0, ""OTHER"": 0}",1.0,0.31885656948930435,L24_S990001,,NONE,0.0,0.24629826166562338,41.358394072381124,0.00969903865171491,0.466665713706943,50.37360849581249,0.2999858307996675,LAW_16,8.526512829121202e-14,6.772360450213455e-15,False,320,0,0,320,False,53.54238216837091,53.5423821683709,{},890000,24,0.3188565694893043,0.24779906403906796,0.533334286293057,166.90294708240128,0.9939434703707842,223,0.6839622641509434,26.1359385819623,85.59070559449383,0.5,0.08071748878923767,0.13901345291479822,0.34342637103966994,0.0006165509089140486,0.05532292696661528,115.30054815268453,132.33517837894973,145,68,True,240,0.49174917491749176,0.9291666666666667,True,223,0.5,1.0,True,205,0.4946236559139785,0.9192825112107623,True,192,0.4852941176470588,0.8609865470852018,True,179,0.4866920152091255,0.8026905829596412
77.51940749164896,36.02290117364379,-41.4965063180052,-15.518942745461604,-5.473605144361409,0.8985024169168921,False,167.91995929118505,167.91995929118505,True,False,0.2155930602049042,5.050554951600101,0.6524166081838911,0.7261155851117059,FLOOR_Q_REPLAY,55.4896632595617,0.3304530533105878,+x,LAW_16_L24_S890000,"{""PLANNED"": 28, ""SOURCE"": 0, ""SINK"": 292, ""OTHER"": 0}",1.0,0.2969128670771297,L24_S990001,1008,SPLIT,0.5,0.2155930602049042,36.202377893069524,0.03391459541762792,0.5324239093139169,46.68304543613528,0.27800772244819083,LAW_16,8.526512829121202e-14,4.9960036108132044e-15,False,320,0,0,320,False,49.85759655262066,49.85759655262066,{},890000,24,0.2969128670771297,0.24639635006006735,0.4675760906860831,146.927411401362,0.874984796456385,204,0.6886792452830188,24.108833517046534,84.13995340041635,0.4804270462633452,0.10784313725490197,0.15196078431372548,0.3185544092173695,0.002111611986005957,0.021906729239809686,101.98440791034324,132.28297559325623,135,64,True,251,0.5802047781569966,0.8127490039840638,True,204,0.4804270462633452,1.0,True,182,0.45387453874538747,0.8921568627450981,True,173,0.4583333333333333,0.8480392156862745,True,147,0.4246031746031746,0.7205882352941176
246.41886365687864,116.60085446002769,-129.8180091968505,2.1055499187799063,-13.217154736822724,0.9281250000000001,False,167.91995929118505,167.91995929118505,False,True,0.25769041661020176,6.036741666701116,0.7798094586464708,0.8401987433227968,PARENT_LOW_CONSTANT,55.489663259561475,0.33045305331058644,+x,LAW_16_L24_S890000,"{""PLANNED"": 297, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",1.0,0.306701740103888,L24_S990001,,NONE,0.0,0.25769041661020176,43.271364266913594,0.00036347805110757513,0.5172354093458672,45.48336788718919,0.27086338085824463,LAW_16,8.526512829121202e-14,8.659739592076221e-15,False,297,0,23,320,False,51.501343712780496,51.501343712780496,"{""NO_SINK_CAPACITY"": 23}",890000,24,0.306701740103888,0.27595063038764955,0.4827645906541328,156.80835447314217,0.9338279686051223,204,0.7830188679245284,24.245249392434463,85.2228228507515,0.42955326460481097,0.05392156862745098,0.10784313725490197,0.3673702619804969,0.0001718444867403468,0.08393230850791383,102.75857185558785,128.85286392058248,125,64,True,214,0.4152823920265781,0.9532710280373832,True,204,0.42955326460481097,1.0,True,193,0.43617021276595747,0.946078431372549,True,182,0.4432234432234432,0.8921568627450981,True,164,0.40823970037453183,0.803921568627451
7.650431828891432,6.750425906188597,-0.9000059227028352,-11.413614333310223,5.850419983485762,0.0,False,166.78179145891772,166.7817914589177,False,True,0.0,0.0,,,SHAM,0.0,0.0,-x,LAW_16_L24_S890001,"{""PLANNED"": 0, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",1.0,0.0,L24_S990002,,NONE,0.0,0.0,0.0,0.0,0.25440787411277066,0.0,0.0,LAW_16,0.0,3.885780586188048e-15,False,0,0,0,0,False,0.0,0.0,{},890001,24,0.0,0.0,0.7455921258872293,161.21859710909328,0.9666438746030932,226,0.06103286384976526,0.0,120.71992054058396,0.9424778761061947,0.05752212389380531,0.11946902654867257,0.3090648050059632,0.0011151859756796112,0.0711164348493562,154.85742630544814,154.85742630544814,213,66,True,249,0.8554216867469879,0.9076305220883534,True,226,0.9424778761061947,1.0,True,213,0.9541284403669725,0.9424778761061947,True,199,0.9342723004694836,0.8805309734513275,True,176,0.8262910798122066,0.7787610619469026
291.6922758789872,136.88670668207357,-154.80556919691344,20.61450072190274,-17.91886251483994,0.152595479553432,False,166.78179145891772,166.7817914589177,False,True,0.38546417633225744,8.968806622758096,0.09636604408306491,0.6315130983242653,PARENT_FULL,667.1271658356669,3.999999999999977,-x,LAW_16_L24_S890001,"{""PLANNED"": 13, ""SOURCE"": 201, ""SINK"": 19, ""OTHER"": 0}",1.0,0.6103819182137245,L24_S990002,,NONE,0.0,0.38546417633225744,64.28840587193004,0.18447961969229199,0.5720087057369789,75.8872522386194,0.4550092163826662,LAW_16,8.526512829121202e-14,7.105427357601002e-15,False,233,0,87,320,False,101.80058979381555,101.80058979381555,"{""NO_SINK_CAPACITY"": 87}",890001,24,0.6103819182137245,0.37933314187402234,0.427991294263021,169.47742966598054,1.0161626649017428,221,0.863849765258216,41.700994227912815,66.60210022907877,0.4045307443365696,0.07239819004524888,0.1493212669683258,0.3646665996725526,0.017637182337760016,0.05825151192734418,102.93268966809697,121.88974385203466,125,68,False,0,0.0,0.0,True,221,0.4045307443365696,1.0,True,205,0.3933333333333333,0.9276018099547512,True,188,0.3732876712328767,0.8506787330316742,True,177,0.3879003558718861,0.8009049773755657
78.28030706299428,35.11563314462183,-43.16467391837246,-15.065589083640118,-8.049040773750624,0.0731380904399136,False,166.78179145891772,166.7817914589177,True,False,0.2096805969724086,4.878753571042637,0.05242014924310245,0.7167284369581413,FLOOR_FULL,667.1271658356669,3.999999999999977,-x,LAW_16_L24_S890001,"{""PLANNED"": 13, ""SOURCE"": 5, ""SINK"": 302, ""OTHER"": 0}",1.0,0.2925523617596527,L24_S990002,784,SPLIT,0.5,0.2096805969724086,34.97090559723362,0.03249037826598327,0.5364262329551885,45.83789091692975,0.27483750183976596,LAW_16,1.1368683772161603e-13,5.773159728050814e-15,False,320,0,0,320,False,48.79240698981224,48.79240698981224,{},890001,24,0.2925523617596527,0.24341613774084547,0.4635737670448115,143.66716160152706,0.8614079531392711,200,0.6713615023474179,23.831054362410665,83.51319635872314,0.4856115107913669,0.1,0.16,0.3106798670702143,0.0010673514356021596,0.04797013185441057,101.45197984239621,132.2001697811936,135,64,True,251,0.5945017182130584,0.796812749003984,True,200,0.4856115107913669,1.0,True,180,0.45555555555555555,0.9,True,168,0.45977011494252873,0.84,True,146,0.4246031746031746,0.73
298.8834895248905,144.05268090494937,-154.83080861994114,9.426627110420517,-10.778127714991788,0.9790449648811257,False,166.78179145891772,166.7817914589177,False,True,0.24060932737721502,5.598389322223372,0.7550974428583079,0.7712592066187591,PARENT_Q_REPLAY,53.14447167215117,0.3186467252046631,-x,LAW_16_L24_S890001,"{""PLANNED"": 308, ""SOURCE"": 12, ""SINK"": 0, ""OTHER"": 0}",1.0,0.3119694718874851,L24_S990002,,NONE,0.0,0.24060932737721502,40.12925466169713,0.007879096045208986,0.46261590926089835,48.8251560074514,0.2927487202311182,LAW_16,1.4210854715202004e-13,5.662137425588298e-15,False,320,0,0,320,False,52.03082740188722,52.03082740188722,{},890001,24,0.3119694718874851,0.2425750112295278,0.5373840907391016,165.43029085434642,0.9918965937903109,221,0.676056338028169,25.660899511376194,85.770736105158,0.5017301038062284,0.07239819004524888,0.14027149321266968,0.3377454295944024,0.0002962566426857327,0.06747374638532316,115.57956839711997,132.7543474984151,145,68,True,235,0.4983277591973244,0.9404255319148936,True,221,0.5017301038062284,1.0,True,205,0.4875444839857651,0.9276018099547512,True,190,0.4925925925925926,0.8597285067873304,True,178,0.49808429118773945,0.8054298642533937
