law,size,block,seed,donor,arm,floor,SURVIVAL_ITT,SPLIT,DISSOLUTION,first_failure_type,first_failure_time,attempted_over_M256,delivered_over_M256,source_realized_over_M256,UCR,incumbent_removed_over_M256,fresh_over_M256,futile_fraction,UCR_per_1000_steps,UCR_per_attempted,UCR_per_delivered,incumbent_displacement,terminal_I_over_I0,terminal_T_over_M256,terminal_mass_in_frozen_C256,terminal_jaccard_C256_Ct,terminal_boundary_site_turnover,CUM_ABS_SWEEP,CUM_TRACKER_SWEEP,terminal_shadow_40_alive,terminal_shadow_45_alive,terminal_shadow_50_alive,terminal_shadow_55_alive,terminal_shadow_60_alive,terminal_margin_min,terminal_margin_median,n_events,n_rejected,M256
LAW_16,32,LAW_16_L32_S890007,890007,L32_S990108,PARENT_Q_REPLAY,0.0,True,False,False,NONE,,0.30827186510969645,0.2981914634445445,0.29819146344454456,0.24556873514642696,0.28690808718145133,0.24556873514642696,0.003307737881196815,10.196142766005693,0.7965979479153669,0.8235270463807092,0.41997782070713696,0.580022179292863,0.9958186418634244,243.78871000331372,0.520242914979757,0.632,371.4185965211403,-26.593387290243317,True,True,True,True,True,0.0006934543762992518,0.39062230294634864,320,0,297.6191220073245
LAW_16,32,LAW_16_L32_S890007,890007,L32_S990108,SHAM,0.0,True,False,False,NONE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.19257190016018555,0.8074280998398145,0.9814823630704055,281.4871582469957,0.9396984924623115,0.064,10.80065879724758,9.900654530479903,True,True,True,True,True,0.0019327904162370069,0.3396992893549992,0,0,297.6191220073245
LAW_16,32,LAW_16_L32_S890008,890008,L32_S990100,FLOOR_FULL,0.5,False,True,False,SPLIT,1264,4.000000000000008,0.31077745135184975,0.31077745135184975,0.22759840157117267,0.2851007222718851,0.22759840157117267,0.06089526565854624,9.279252517064634,0.05689960039279306,0.7323517217260879,0.5522342787178428,0.4477657212821572,0.8244863497361543,238.32899432350635,0.4470338983050847,0.7054054054054054,135.10076427477725,-29.748899876395253,True,True,True,True,True,0.0004583669591509132,0.3631493344857029,320,0,292.24142868824015
LAW_16,32,LAW_16_L32_S890008,890008,L32_S990100,FLOOR_Q_REPLAY,0.5,False,True,False,SPLIT,1584,0.30473972608575833,0.3044570122745255,0.3044570122745254,0.22643828815309652,0.2818424181542246,0.22643828815309652,0.053017963898926324,9.231954358200381,0.7430547079030102,0.7437446963741458,0.5469329783054477,0.4530670216945522,0.8295841783711869,238.5862726182357,0.4533898305084746,0.6972972972972973,133.348948026556,-27.99644902755707,True,True,True,True,True,5.522972393257053e-05,0.3619810086850795,320,0,292.24142868824015
LAW_16,32,LAW_16_L32_S890008,890008,L32_S990100,PARENT_FULL,0.0,True,False,False,NONE,,4.000000000000008,0.42535380727572863,0.4253538072757287,0.34119509633771006,0.38461898054891236,0.34119509633771006,0.04303003798200469,13.910622546756994,0.08529877408442735,0.8021442161831549,0.5190385713155531,0.4809614286844469,0.9864783474293416,229.41926499941331,0.437125748502994,0.7621621621621621,374.0287345569069,-43.54333522843537,True,True,True,True,True,0.0005151279327057501,0.43068293881858183,320,0,292.24142868824015
LAW_16,32,LAW_16_L32_S890008,890008,L32_S990100,PARENT_LOW_CONSTANT,0.0,True,False,False,NONE,,0.30473972608575656,0.30473972608575656,0.30473972608575656,0.26304870131123576,0.2758811016036368,0.26304870131123576,0.003931741335449913,10.724571468440525,0.863191368877228,0.863191368877228,0.4925063118697064,0.5074936881302936,0.9262750544439435,236.5410150735698,0.46041666666666664,0.7,334.5657362337029,-49.11300169477669,True,True,True,True,True,0.008460053168378723,0.41623419108548537,320,0,292.24142868824015
LAW_16,32,LAW_16_L32_S890008,890008,L32_S990100,PARENT_Q_REPLAY,0.0,True,False,False,NONE,,0.30473972608575833,0.2913726078580865,0.2913726078580865,0.24022765913130206,0.280338364009249,0.24022765913130206,0.002502778895731136,9.794150992600903,0.788304374414573,0.8244689193580796,0.4244887205185979,0.5755112794814021,0.9850772610496625,240.93243682973795,0.5229166666666667,0.6189189189189189,350.01206214333297,-30.39111426405289,True,True,True,True,True,0.012119298131278045,0.39885567578902453,320,0,292.24142868824015
LAW_16,32,LAW_16_L32_S890008,890008,L32_S990100,SHAM,0.0,True,False,False,NONE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.19474458182868815,0.8052554181713119,0.9839529340846926,276.72734251642527,0.9414758269720102,0.062162162162162166,11.25047338132142,10.350459687780074,True,True,True,True,True,0.0014880364877663532,0.33229517002365344,0,0,292.24142868824015
LAW_29,24,LAW_29_L24_S890000,890000,L24_S990001,FLOOR_FULL,0.5,True,False,False,NONE,,3.99999999999997,0.23113311230858333,0.23113311230858333,0.12260654522448285,0.22711189280313887,0.12260654522448285,0.003901981500512628,2.787711274964795,0.03065163630612094,0.530458591587657,0.6464586005484374,0.35354139945156265,0.6633205079592387,104.82349651805225,0.46959459459459457,0.7168949771689498,72.47821825940413,-1.327858512364029,False,True,True,True,False,0.0004607431062023104,0.04654907795209923,320,0,162.9791817587032
LAW_29,24,LAW_29_L24_S890000,890000,L24_S990001,FLOOR_Q_REPLAY,0.5,True,False,False,NONE,,0.3304530533105878,0.23089262223006463,0.23089262223006454,0.12250570986233891,0.22690570039484342,0.12250570986233891,0.0038177568824100594,2.7854185761904424,0.370720465842383,0.5305743798962641,0.6463549766402625,0.35364502335973746,0.6633228831865691,104.82150254879387,0.46959459459459457,0.7168949771689498,72.475947585793,-1.3302062007824502,False,True,True,True,False,0.0003913919144465927,0.04653838975904118,320,0,162.9791817587032
LAW_29,24,LAW_29_L24_S890000,890000,L24_S990001,PARENT_FULL,0.0,False,False,True,TRACK_LOST_OR_DISSOLVED,2800,3.99999999999997,0.4647340290882495,0.4647340290882495,0.0,0.4058150498156796,0.0,0.08808151097810446,0.0,0.0,0.0,1.0,,,,,,159.21516606214752,-20.50029347871758,,,,,,,,64,256,162.9791817587032
LAW_29,24,LAW_29_L24_S890000,890000,L24_S990001,PARENT_LOW_CONSTANT,0.0,True,False,False,NONE,,0.33045305331058655,0.21582715044347794,0.21582715044347794,0.13789361140030826,0.19265895066909536,0.13789361140030826,0.00126751270797004,3.135294078651622,0.41728654045966607,0.6389076217564232,0.6661198073583023,0.33388019264169766,0.6465848064437832,103.89208974129798,0.37012987012987014,0.8858447488584474,232.59222998102396,-13.814277258794565,False,True,True,True,True,8.103595546149478e-05,0.06097936147456878,209,111,162.9791817587032
LAW_29,24,LAW_29_L24_S890000,890000,L24_S990001,PARENT_Q_REPLAY,0.0,False,False,True,TRACK_LOST_OR_DISSOLVED,6976,0.3304530533105878,0.32566207778812484,0.32566207778812484,0.0,0.31011056582858826,0.0,0.0062020858985719325,0.0,0.0,0.0,1.0,,,,,,353.5381461140891,-6.025502738819181,,,,,,,,290,30,162.9791817587032
LAW_29,24,LAW_29_L24_S890000,890000,L24_S990001,SHAM,0.0,True,False,False,NONE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.49589321733686464,0.5041067826631354,0.6951544833369483,109.64688692675865,0.9391304347826087,0.0639269406392694,7.200041865355634,3.6000384821993334,False,True,True,True,False,0.00012364301632450392,0.045283957680821274,0,0,162.9791817587032
LAW_29,24,LAW_29_L24_S890001,890001,L24_S990002,FLOOR_FULL,0.5,True,False,False,NONE,,3.999999999999999,0.22728921433402158,0.22728921433402158,0.11512871942872446,0.2232726189793559,0.11512871942872446,0.0033651751550431057,2.584919110232612,0.02878217985718112,0.5065296202728417,0.6534853707187417,0.3465146292812583,0.6436917220142878,103.55827026737428,0.47750865051903113,0.6926605504587156,73.3716128388842,-4.033936547015217,False,True,True,True,False,0.0003132125315347678,0.04044761197478247,320,0,160.93899310344
LAW_29,24,LAW_29_L24_S890001,890001,L24_S990002,FLOOR_Q_REPLAY,0.5,True,False,False,NONE,,0.3186467252046629,0.2272892143340215,0.2272892143340215,0.11512871942872446,0.22327261897935602,0.11512871942872446,0.0033651751550431027,2.584919110232612,0.3613052020377071,0.5065296202728418,0.6534853707187417,0.3465146292812583,0.6436917220142877,103.55827026737427,0.47750865051903113,0.6926605504587156,73.37161283888419,-4.033936547015215,False,True,True,True,False,0.0003132125315347123,0.04044761197478253,320,0,160.93899310344
LAW_29,24,LAW_29_L24_S890001,890001,L24_S990002,PARENT_FULL,0.0,False,False,True,TRACK_LOST_OR_DISSOLVED,2816,3.999999999999999,0.4652660852515504,0.4652660852515504,0.0,0.40870387258877233,0.0,0.07723884305539885,0.0,0.0,0.0,1.0,,,,,,154.62262439776745,-18.609522677568002,,,,,,,,62,258,160.93899310344
LAW_29,24,LAW_29_L24_S890001,890001,L24_S990002,PARENT_LOW_CONSTANT,0.0,True,False,False,NONE,,0.3186467252046615,0.21110345544808962,0.21110345544808962,0.12824041180259854,0.18668846156340926,0.12824041180259854,0.0013077374234372733,2.879308419458805,0.4024532551534364,0.6074766115523528,0.6741171414530811,0.32588285854691895,0.6205083487581705,102.67687105072406,0.3779264214046823,0.8532110091743119,229.21621172310785,-17.653218159107844,False,True,True,True,True,9.626007770063838e-05,0.05769357521058155,212,108,160.93899310344
LAW_29,24,LAW_29_L24_S890001,890001,L24_S990002,PARENT_Q_REPLAY,0.0,False,False,True,TRACK_LOST_OR_DISSOLVED,6864,0.3186467252046629,0.3163540487872855,0.3163540487872855,0.0,0.29858537659887924,0.0,0.007050390556598957,0.0,0.0,0.0,1.0,,,,,,350.8341616343295,-7.815532480037085,,,,,,,,305,15,160.93899310344
LAW_29,24,LAW_29_L24_S890001,890001,L24_S990002,SHAM,0.0,True,False,False,NONE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.5264089972664387,0.47359100273356125,0.6509332769565997,108.29665831274913,0.9454545454545454,0.05504587155963303,12.600150308450749,-3.5999503250064575,False,True,True,True,False,0.00017796189417390584,0.046066666617570196,0,0,160.93899310344
LAW_29,24,LAW_29_L24_S890002,890002,L24_S990003,FLOOR_FULL,0.5,True,False,False,NONE,,4.000000000000003,0.2531301094635043,0.2531301094635043,0.1265686940532325,0.24746468510721173,0.1265686940532325,0.00713558251919069,2.7827909761610954,0.03164217351330811,0.5000143772761292,0.6845896879223343,0.31541031207766573,0.6191781000600531,99.79776524231603,0.45357142857142857,0.7251184834123223,72.47995824426422,-6.727853488714389,False,True,True,True,False,0.00018332340254423318,0.04256523110640481,320,0,157.59857416821703
LAW_29,24,LAW_29_L24_S890002,890002,L24_S990003,FLOOR_Q_REPLAY,0.5,True,False,False,NONE,,0.3061426656200536,0.25190990906043875,0.25190990906043886,0.12568208598543143,0.24642386644413267,0.12568208598543143,0.006687802298537482,2.7632976492454304,0.41053436877502236,0.4989168010666763,0.6856353299479305,0.3143646700520695,0.6162789619667932,99.7855108496203,0.45,0.7298578199052133,72.93146233378168,-7.176392960580607,False,True,True,True,False,0.0006065954373122295,0.042488940847651424,320,0,157.59857416821703
LAW_29,24,LAW_29_L24_S890002,890002,L24_S990003,PARENT_FULL,0.0,False,False,True,TRACK_LOST_OR_DISSOLVED,3376,4.000000000000003,0.5221532786882875,0.5221532786882875,0.0,0.4409333319891059,0.0,0.11239585536056626,0.0,0.0,0.0,1.0,,,,,,177.2663210803476,-17.838808714721452,,,,,,,,76,244,157.59857416821703
LAW_29,24,LAW_29_L24_S890002,890002,L24_S990003,PARENT_LOW_CONSTANT,0.0,True,False,False,NONE,,0.3061426656200545,0.21716995342422607,0.21716995342422607,0.13560513693908904,0.1912243604716365,0.13560513693908904,0.001572547950204845,2.9814698983658277,0.4429475279586968,0.624419422673053,0.6840714674771193,0.3159285325228806,0.6195299350470772,99.22037777502307,0.3793103448275862,0.8530805687203792,235.201542994756,-16.422702780252926,False,True,True,True,True,3.800260939901268e-05,0.05469048726229325,227,93,157.59857416821703
LAW_29,24,LAW_29_L24_S890002,890002,L24_S990003,PARENT_Q_REPLAY,0.0,True,False,False,NONE,,0.3061426656200536,0.3061426656200536,0.3061426656200536,0.16440513191367456,0.28905555636238367,0.16440513191367456,0.006619120004914644,3.6146783448008852,0.5370212988140434,0.5370212988140434,0.6843072479549577,0.3156927520450424,0.6638698144477415,99.59825556148168,0.3926174496644295,0.8578199052132701,353.69397775038186,-13.359191629046645,False,True,True,True,True,0.00035974553437223555,0.0567573826859456,320,0,157.59857416821703
LAW_29,24,LAW_29_L24_S890002,890002,L24_S990003,SHAM,0.0,True,False,False,NONE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.5352180205149666,0.4647819794850334,0.6442314223360535,104.61785907930607,0.9302325581395349,0.07109004739336493,13.950123976713966,-3.149953086855084,False,True,True,True,False,0.00022911155826682572,0.04682667776371002,0,0,157.59857416821703
LAW_29,24,LAW_29_L24_S890003,890003,L24_S990004,FLOOR_FULL,0.5,True,False,False,NONE,,3.9999999999999885,0.24642155834824864,0.24642155834824864,0.12771101972782947,0.2407032858490913,0.12771101972782947,0.00749484917890052,2.845922391462321,0.03192775493195746,0.5182623654515865,0.6712346993990082,0.3287653006009919,0.6401075504477235,102.9980251596495,0.45017182130584193,0.7373271889400922,80.12510773203584,-5.381569506772943,False,True,True,True,False,2.6581313794682426e-05,0.04531085148177855,320,0,159.73227483013085
LAW_29,24,LAW_29_L24_S890003,890003,L24_S990004,FLOOR_Q_REPLAY,0.5,True,False,False,NONE,,0.26973240309061824,0.24617276019523773,0.24617276019523773,0.12702580028102953,0.24048778677401159,0.12702580028102953,0.007497855016566301,2.830652907506518,0.47093266817614954,0.5160026648776507,0.672288554873413,0.327711445126587,0.6372536300546382,102.9997502429774,0.4517241379310345,0.7327188940092166,80.57520438621842,-5.831478210332388,False,True,True,True,False,0.0005416533813935032,0.046320098267422116,320,0,159.73227483013085
LAW_29,24,LAW_29_L24_S890003,890003,L24_S990004,PARENT_FULL,0.0,False,False,True,TRACK_LOST_OR_DISSOLVED,2896,3.9999999999999885,0.5244721379187866,0.5244721379187866,0.0,0.43840487507799464,0.0,0.11941842484761618,0.0,0.0,0.0,1.0,,,,,,179.65937359606295,-21.115106568639384,,,,,,,,79,241,159.73227483013085
