A_over_M256,A_over_T,DIRECT_SOURCE_REPLACEMENT_80,EXCESS_INCUMBENT_EGRESS,FORCED_COMPONENT_TURNOVER_80,F_over_M256,F_over_T,I_over_I0,I_over_T,MATCHED_FRESH_REPLACEMENT,T_over_M256,arm,block,coast_gate,core_over_I0,first_cross_source,first_cross_turnover,first_failure_time,first_failure_type,ledger_ok,lineage_ok,loss,mass_gate,merger,planned_sink,planned_source,reacquisition,realized_sink,realized_source,scaffold_cells,scaffold_mass_over_I0,sham_I_matched,size,split,terminal_time
0.21721712340388918,0.22327485767585475,False,0.0,False,0.0,0.0,0.7556515894685659,0.7767251423241459,0.0,0.972868712872454,SHAM,L32_S990101,True,0.5852175435503826,,,,NONE,True,True,False,True,False,0.0,0.0,False,0.0,0.0,279.0,0.6206891122249315,220.33422286082458,32,False,12544.0
0.12045642955603802,0.12177923145701632,False,0.20935861862358981,False,0.2122908824963664,0.21462217177632892,0.6563903932430559,0.663598596766653,0.20935861862358981,0.9891377052954617,DIRECT_Q100_ANCHOR,L32_S990101,True,0.5035258964234384,,,,NONE,True,True,False,True,False,291.5817632512108,291.5817632512108,False,70.6675478106647,70.66754781066471,222.0,0.5575309878450565,252.4366234130701,32,False,3584.0
0.2253485161139049,0.2290161487236171,False,0.0,False,0.0,0.0,0.7586367502956775,0.7709838512763828,0.0,0.9839852664095823,SHAM,L32_S990102,True,0.5877566558497025,,,,NONE,True,True,False,True,False,0.0,0.0,False,0.0,0.0,280.0,0.6218733912401782,221.33427807897823,32,False,12544.0
0.13201158479544614,0.1312219285642083,False,0.1887578891949618,False,0.1947708824605923,0.19360581773360627,0.6792352482270226,0.6751722537021864,0.1887578891949618,1.00601771548306,DIRECT_Q100_ANCHOR,L32_S990102,True,0.5216405764842602,,,,NONE,True,True,False,True,False,291.75264445429735,291.75264445429735,False,64.29530259021863,64.29530259021864,229.0,0.5805914691397506,253.23929321104615,32,False,3584.0
0.22524650082273084,0.22767149501976253,False,0.0,False,0.0,0.0,0.7641022132232644,0.7723285049802393,0.0,0.9893487140459934,SHAM,L32_S990103,True,0.591960423199962,,,,NONE,True,True,False,True,False,0.0,0.0,False,0.0,0.0,285.0,0.6231700979418286,226.42265155221423,32,False,12544.0
0.12113965348162972,0.12276230869889597,False,0.20353952244767298,False,0.2017090634266151,0.20441093894575482,0.6639334214006231,0.6728267523553505,0.2017090634266151,0.9867821383088665,DIRECT_Q100_ANCHOR,L32_S990103,True,0.5132317753053914,,,,NONE,True,True,False,True,False,296.32508273609153,296.32508273609153,False,68.34292107583678,68.34292107583678,228.0,0.5664841288672215,257.0539918571669,32,False,3584.0
0.21110853146622416,0.21862011278635826,False,0.0,False,0.0,0.0,0.7545324096878293,0.7813798872136429,0.0,0.9656409411540527,SHAM,L32_S990104,True,0.6000684253473599,,,,NONE,True,True,False,True,False,0.0,0.0,False,0.0,0.0,285.0,0.6216619441460282,225.22324963086592,32,False,12544.0
0.1190592511010506,0.12116212295441679,False,0.20979862518070305,False,0.21013542698521517,0.21384692248611706,0.6534494700840546,0.6649909545594658,0.20979862518070305,0.9826441481703212,DIRECT_Q100_ANCHOR,L32_S990104,True,0.5153562472965789,,,,NONE,True,True,False,True,False,298.4938045590999,298.4938045590999,False,72.19407110577727,72.19407110577727,227.0,0.5584164466864173,257.6742082339741,32,False,3584.0
0.2238146882203536,0.2266522310577863,False,0.0,False,0.0,0.0,0.7636659431231385,0.7733477689422148,0.0,0.987480631343491,SHAM,L32_S990105,True,0.5964203527065084,,,,NONE,True,True,False,True,False,0.0,0.0,False,0.0,0.0,282.0,0.6176876291087693,227.18147809642895,32,False,12544.0
0.1317143696866194,0.13119578428763254,False,0.20728410912582626,False,0.211686778629862,0.21085332611578023,0.6605516113076386,0.6579508895965877,0.20728410912582626,1.0039527596241196,DIRECT_Q100_ANCHOR,L32_S990105,True,0.5067105067019082,,,,NONE,True,True,False,True,False,297.48803143863216,297.48803143863216,False,70.85546254540077,70.85546254540077,229.0,0.5638246475497571,258.1707400838786,32,False,3584.0
