L,PASS_at_0.01,PASS_at_0.05,PASS_at_0.2,arm,component_count_over_time,ever_empty,ever_wrapped,first_failure_type,initial_gate,initial_microstate_sha256,initial_wrapping,labelled_fraction,largest_component_fraction_end,n_components_t0,realized_initial_occupancy,residual_at_2048,seed,survival_at_1024,survival_at_2048,survival_at_256,target_occupancy,time_to_complete_dissolution,time_to_first_dynamic_wrapping,time_to_first_terminal_failure,time_to_track_loss,tracked_component_lifetime
32,False,False,False,LAW_16,43|4|4|3|2|2|2|1|1,False,True,TRACK_LOSS,INITIAL_GATE_PASS,d4673127bb0e3f1ec241a490641c5260204f35acd4ba844e0e4f2e7559f1f2ed,False,0.5781665916094164,0.0,43,0.4287109375,nan,921100,False,False,False,0.45,,368,16,16,16
32,False,False,False,BASELINE_SWEEP00,42|1|1|1|1|1|1|1|1,False,True,SIMULTANEOUS:DYNAMIC_WRAPPING+TRACK_LOSS,INITIAL_GATE_PASS,a692dd6351c01c189969ff3b0aadd0372ade298a33bfe095b956ad08c58eeeb9,False,0.6581710263932204,0.0,42,0.46875,nan,921101,False,False,False,0.45,,16,16,16,16
32,False,False,False,LAW_16,42|2|4|2|2|2|2|1|1,False,True,TRACK_LOSS,INITIAL_GATE_PASS,a692dd6351c01c189969ff3b0aadd0372ade298a33bfe095b956ad08c58eeeb9,False,0.6581710263932204,0.0,42,0.46875,nan,921101,False,False,False,0.45,,64,16,16,16
32,False,False,False,BASELINE_SWEEP00,34|1|1|1|1|1|1|1|1,False,True,SIMULTANEOUS:DYNAMIC_WRAPPING+TRACK_LOSS,INITIAL_GATE_PASS,c72b9084e3e4e85b2e2699277d321c6f38cb28e9bf8e876a0631351d6c7d1a6f,False,0.6291123466602897,0.0,34,0.447265625,nan,921102,False,False,False,0.45,,16,16,16,16
32,False,False,False,LAW_16,34|4|4|4|3|3|3|3|3,False,True,TRACK_LOSS,INITIAL_GATE_PASS,c72b9084e3e4e85b2e2699277d321c6f38cb28e9bf8e876a0631351d6c7d1a6f,False,0.6291123466602897,0.384765625,34,0.447265625,0.6802879232058552,921102,False,False,False,0.45,,112,64,64,64
32,False,False,False,BASELINE_SWEEP00,42|1|1|1|1|1|1|1|1,False,True,SIMULTANEOUS:DYNAMIC_WRAPPING+TRACK_LOSS,INITIAL_GATE_PASS,f3d9821a514e2d96d16227e45e0b6e796a029ef5fd24c4f5befd3cb2ee4c6da0,False,0.6184200654413424,0.0,42,0.4501953125,nan,921103,False,False,False,0.45,,16,16,16,16
32,False,False,False,LAW_16,42|3|3|1|1|2|2|2|2,False,True,TRACK_LOSS,INITIAL_GATE_PASS,f3d9821a514e2d96d16227e45e0b6e796a029ef5fd24c4f5befd3cb2ee4c6da0,False,0.6184200654413424,0.0029296875,42,0.4501953125,0.5902416691184252,921103,False,False,False,0.45,,112,32,32,32
32,False,False,False,BASELINE_SWEEP00,34|1|1|1|1|1|1|1|1,False,True,SIMULTANEOUS:DYNAMIC_WRAPPING+TRACK_LOSS,INITIAL_GATE_PASS,55117c25487d98b837be664a9fdb40239096182d9b90ba118031f18c970c097b,False,0.6063592785769244,0.0,34,0.4453125,nan,921104,False,False,False,0.45,,16,16,16,16
32,False,False,False,LAW_16,34|3|2|2|2|1|1|1|1,False,True,TRACK_LOSS,INITIAL_GATE_PASS,55117c25487d98b837be664a9fdb40239096182d9b90ba118031f18c970c097b,False,0.6063592785769244,0.0,34,0.4453125,nan,921104,False,False,False,0.45,,112,16,16,16
32,False,False,False,BASELINE_SWEEP00,23|1|1|1|1|1|1|1|1,False,True,SIMULTANEOUS:DYNAMIC_WRAPPING+TRACK_LOSS,INITIAL_GATE_PASS,5a3ab87877c73171f1f66975157f01a7ceb577b9e9a555fd0584e620320b6deb,False,0.6344339411059097,0.0,23,0.4736328125,nan,921105,False,False,False,0.45,,16,16,16,16
32,False,False,False,LAW_16,23|3|1|2|3|2|2|2|2,False,True,SIMULTANEOUS:DYNAMIC_WRAPPING+TRACK_LOSS,INITIAL_GATE_PASS,5a3ab87877c73171f1f66975157f01a7ceb577b9e9a555fd0584e620320b6deb,False,0.6344339411059097,0.080078125,23,0.4736328125,0.6971590151434441,921105,False,False,False,0.45,,16,16,16,16
32,False,False,False,BASELINE_SWEEP00,38|2|1|1|0|0|0|0|0,True,False,TRACK_LOSS,INITIAL_GATE_PASS,3dea0f5bda03dd8e0a7f135efff28e096cf748019fa19659cc27010700c126b1,False,0.6024898576780267,0.0,38,0.431640625,nan,921106,False,False,False,0.45,912,,16,16,16
32,False,False,False,LAW_16,38|6|6|4|3|2|3|3|3,False,False,TRACK_LOSS,INITIAL_GATE_PASS,3dea0f5bda03dd8e0a7f135efff28e096cf748019fa19659cc27010700c126b1,False,0.6024898576780267,0.193359375,38,0.431640625,0.6503340575767266,921106,False,False,False,0.45,,,16,16,16
32,False,False,False,BASELINE_SWEEP00,38|1|1|1|1|1|1|1|1,False,True,TRACK_LOSS,INITIAL_GATE_PASS,90d92b6d06a5286f17e48f0bb9778216030aaaaa7253c5d598749e045fdd79c4,False,0.6839514047122494,0.0,38,0.47265625,nan,921107,False,False,False,0.45,,32,16,16,16
32,False,False,False,LAW_16,38|5|1|1|1|1|1|1|1,False,True,TRACK_LOSS,INITIAL_GATE_PASS,90d92b6d06a5286f17e48f0bb9778216030aaaaa7253c5d598749e045fdd79c4,False,0.6839514047122494,0.0,38,0.47265625,nan,921107,False,False,False,0.45,,256,16,16,16
32,False,False,False,BASELINE_SWEEP00,39|1|1|1|1|1|1|1|1,False,True,SIMULTANEOUS:DYNAMIC_WRAPPING+TRACK_LOSS,INITIAL_GATE_PASS,8f923f7e50f25a3aea9461dae310e7fe0c85b55c0bbc888eb068f2bd5b44c772,False,0.6456307488262701,0.0,39,0.4560546875,nan,921108,False,False,False,0.45,,16,16,16,16
32,False,False,False,LAW_16,39|3|2|2|2|2|1|1|1,False,True,TRACK_LOSS,INITIAL_GATE_PASS,8f923f7e50f25a3aea9461dae310e7fe0c85b55c0bbc888eb068f2bd5b44c772,False,0.6456307488262701,0.0,39,0.4560546875,nan,921108,False,False,False,0.45,,64,16,16,16
32,False,False,False,BASELINE_SWEEP00,37|2|1|1|1|1|1|1|1,False,False,TRACK_LOSS,INITIAL_GATE_PASS,fb457f5368bdd6df26fac4dda366c7e1db48f0ead5212be5edae13dcbcbf322c,False,0.6008214240360767,0.091796875,37,0.439453125,0.6093972174759196,921109,False,False,False,0.45,,,16,16,16
32,False,False,False,LAW_16,37|4|3|2|2|2|2|3|3,False,True,TRACK_LOSS,INITIAL_GATE_PASS,fb457f5368bdd6df26fac4dda366c7e1db48f0ead5212be5edae13dcbcbf322c,False,0.6008214240360767,0.251953125,37,0.439453125,0.6558030376793371,921109,False,False,False,0.45,,80,16,16,16
32,False,False,False,BASELINE_SWEEP00,42|1|1|1|0|0|0|0|0,True,False,TRACK_LOSS,INITIAL_GATE_PASS,c55c6cbbc84bfeb443f0b6345cceee7016c17e163238cc2f861d7e1ece49ecc0,False,0.5993191800814157,0.0,42,0.4228515625,nan,921110,False,False,False,0.45,800,,16,16,16
32,False,False,False,LAW_16,42|13|5|2|3|2|3|3|3,False,False,TRACK_LOSS,INITIAL_GATE_PASS,c55c6cbbc84bfeb443f0b6345cceee7016c17e163238cc2f861d7e1ece49ecc0,False,0.5993191800814157,0.2265625,42,0.4228515625,0.660131863633712,921110,False,False,False,0.45,,,16,16,16
32,False,False,False,BASELINE_SWEEP00,33|1|1|1|1|1|1|1|1,False,True,SIMULTANEOUS:DYNAMIC_WRAPPING+TRACK_LOSS,INITIAL_GATE_PASS,be952c5cd6f51467b172d19202b11855f3daf800a8b128f89ea634ae013ba2a8,False,0.6171772255705958,0.0,33,0.4482421875,nan,921111,False,False,False,0.45,,16,16,16,16
32,False,False,False,LAW_16,33|3|1|1|1|1|1|1|1,False,True,TRACK_LOSS,INITIAL_GATE_PASS,be952c5cd6f51467b172d19202b11855f3daf800a8b128f89ea634ae013ba2a8,False,0.6171772255705958,0.0,33,0.4482421875,nan,921111,False,False,False,0.45,,176,16,16,16
24,False,False,False,BASELINE_SWEEP00,7|1|1|1|1|1|1|1|1,False,True,INITIAL_GATE_FAIL,INITIAL_WRAPPING,eac738b8ea80a4d97b097c49d021c7fc3ca76ee01b1b530c992896773e43586c,True,0.7642254625180238,0.0,7,0.5451388888888888,nan,922000,False,False,False,0.55,,NA_INITIAL_GATE_FAIL,0,16,0
24,False,False,False,LAW_16,7|1|1|1|1|1|1|1|1,False,True,INITIAL_GATE_FAIL,INITIAL_WRAPPING,eac738b8ea80a4d97b097c49d021c7fc3ca76ee01b1b530c992896773e43586c,True,0.7642254625180238,0.0,7,0.5451388888888888,nan,922000,False,False,False,0.55,,NA_INITIAL_GATE_FAIL,0,16,0
24,False,False,False,BASELINE_SWEEP00,16|1|1|1|1|1|1|1|1,False,True,INITIAL_GATE_FAIL,INITIAL_WRAPPING,3f44d5ab58d603fd8e471a452dc1086b5793d376764afd3061674378fbb4a950,True,0.7359911362627247,0.0,16,0.5243055555555556,nan,922001,False,False,False,0.55,,NA_INITIAL_GATE_FAIL,0,16,0
24,False,False,False,LAW_16,16|1|1|1|1|1|1|1|1,False,True,INITIAL_GATE_FAIL,INITIAL_WRAPPING,3f44d5ab58d603fd8e471a452dc1086b5793d376764afd3061674378fbb4a950,True,0.7359911362627247,0.0,16,0.5243055555555556,nan,922001,False,False,False,0.55,,NA_INITIAL_GATE_FAIL,0,16,0
24,False,False,False,BASELINE_SWEEP00,12|1|1|1|1|1|1|1|1,False,True,SIMULTANEOUS:DYNAMIC_WRAPPING+TRACK_LOSS,INITIAL_GATE_PASS,30ceb618fae3405cc7575b13b49811ba9397a363f44cbb55cc0c866da575a177,False,0.7254204132847626,0.0,12,0.5381944444444444,nan,922002,False,False,False,0.55,,16,16,16,16
24,False,False,False,LAW_16,12|1|1|1|1|1|1|1|1,False,True,TRACK_LOSS,INITIAL_GATE_PASS,30ceb618fae3405cc7575b13b49811ba9397a363f44cbb55cc0c866da575a177,False,0.7254204132847626,0.0,12,0.5381944444444444,nan,922002,False,False,False,0.55,,32,16,16,16
24,False,False,False,BASELINE_SWEEP00,10|1|1|1|1|1|1|1|1,False,True,SIMULTANEOUS:DYNAMIC_WRAPPING+TRACK_LOSS,INITIAL_GATE_PASS,60069f4745fb8bd123a3fcba43bbb789451de21a56f1b7337ebb404f88c8e0b3,False,0.7253986656000253,0.0,10,0.5486111111111112,nan,922003,False,False,False,0.55,,16,16,16,16
24,False,False,False,LAW_16,10|1|1|1|1|1|1|1|1,False,True,SIMULTANEOUS:DYNAMIC_WRAPPING+TRACK_LOSS,INITIAL_GATE_PASS,60069f4745fb8bd123a3fcba43bbb789451de21a56f1b7337ebb404f88c8e0b3,False,0.7253986656000253,0.0,10,0.5486111111111112,nan,922003,False,False,False,0.55,,16,16,16,16
24,False,False,False,BASELINE_SWEEP00,6|1|1|1|1|1|1|1|1,False,True,SIMULTANEOUS:DYNAMIC_WRAPPING+TRACK_LOSS,INITIAL_GATE_PASS,116fd91876f1f5f94582221034aef2a849bb123a0f8c2927558f4f615c62bc96,False,0.7605526202419702,0.0,6,0.5885416666666666,nan,922004,False,False,False,0.55,,16,16,16,16
24,False,False,False,LAW_16,6|1|1|1|1|1|1|1|1,False,True,SIMULTANEOUS:DYNAMIC_WRAPPING+TRACK_LOSS,INITIAL_GATE_PASS,116fd91876f1f5f94582221034aef2a849bb123a0f8c2927558f4f615c62bc96,False,0.7605526202419702,0.0,6,0.5885416666666666,nan,922004,False,False,False,0.55,,16,16,16,16
24,False,False,False,BASELINE_SWEEP00,7|1|1|1|1|1|1|1|1,False,True,INITIAL_GATE_FAIL,INITIAL_WRAPPING,0e34f60fa973d7a5b65664964f1a9a4c35aa7c5b31a340610cc58345c0c3d951,True,0.7684003667138397,0.0,7,0.5607638888888888,nan,922005,False,False,False,0.55,,NA_INITIAL_GATE_FAIL,0,16,0
24,False,False,False,LAW_16,7|1|1|1|1|1|1|1|1,False,True,INITIAL_GATE_FAIL,INITIAL_WRAPPING,0e34f60fa973d7a5b65664964f1a9a4c35aa7c5b31a340610cc58345c0c3d951,True,0.7684003667138397,0.0,7,0.5607638888888888,nan,922005,False,False,False,0.55,,NA_INITIAL_GATE_FAIL,0,16,0
24,False,False,False,BASELINE_SWEEP00,10|1|1|1|1|1|1|1|1,False,True,SIMULTANEOUS:DYNAMIC_WRAPPING+TRACK_LOSS,INITIAL_GATE_PASS,c1e7963fa68114e3f311a4efcd236d5745125ceac21bd61599113875f5bc5469,False,0.723088940543846,0.0,10,0.5486111111111112,nan,922006,False,False,False,0.55,,16,16,16,16
24,False,False,False,LAW_16,10|1|1|1|1|1|1|1|1,False,True,SIMULTANEOUS:DYNAMIC_WRAPPING+TRACK_LOSS,INITIAL_GATE_PASS,c1e7963fa68114e3f311a4efcd236d5745125ceac21bd61599113875f5bc5469,False,0.723088940543846,0.0,10,0.5486111111111112,nan,922006,False,False,False,0.55,,16,16,16,16
24,False,False,False,BASELINE_SWEEP00,9|1|1|1|1|1|1|1|1,False,True,SIMULTANEOUS:DYNAMIC_WRAPPING+TRACK_LOSS,INITIAL_GATE_PASS,81903e12f66af6c332658a379237904616b306d022ffb1587f2f03386509e555,False,0.7405994382358618,0.0,9,0.5381944444444444,nan,922007,False,False,False,0.55,,16,16,16,16
24,False,False,False,LAW_16,9|1|1|1|1|1|1|1|1,False,True,SIMULTANEOUS:DYNAMIC_WRAPPING+TRACK_LOSS,INITIAL_GATE_PASS,81903e12f66af6c332658a379237904616b306d022ffb1587f2f03386509e555,False,0.7405994382358618,0.0,9,0.5381944444444444,nan,922007,False,False,False,0.55,,32,32,32,32
24,False,False,False,BASELINE_SWEEP00,10|1|1|1|1|1|1|1|1,False,True,INITIAL_GATE_FAIL,INITIAL_WRAPPING,f50654c3dff227f556f07214f2548651228f0cb7591e7f2cab5a12f35e53c869,True,0.74570637990389,0.0,10,0.5434027777777778,nan,922008,False,False,False,0.55,,NA_INITIAL_GATE_FAIL,0,16,0
24,False,False,False,LAW_16,10|1|1|1|1|1|1|1|1,False,True,INITIAL_GATE_FAIL,INITIAL_WRAPPING,f50654c3dff227f556f07214f2548651228f0cb7591e7f2cab5a12f35e53c869,True,0.74570637990389,0.0,10,0.5434027777777778,nan,922008,False,False,False,0.55,,NA_INITIAL_GATE_FAIL,0,16,0
24,False,False,False,BASELINE_SWEEP00,10|1|1|1|1|1|1|1|1,False,True,SIMULTANEOUS:DYNAMIC_WRAPPING+TRACK_LOSS,INITIAL_GATE_PASS,bfe32d0b901a831bc36e5b88a88e4588465d8cd828c823817d5410b0fe769e75,False,0.7228214968539298,0.0,10,0.5416666666666666,nan,922009,False,False,False,0.55,,16,16,16,16
24,False,False,False,LAW_16,10|1|1|1|1|1|1|1|1,False,True,SIMULTANEOUS:DYNAMIC_WRAPPING+TRACK_LOSS,INITIAL_GATE_PASS,bfe32d0b901a831bc36e5b88a88e4588465d8cd828c823817d5410b0fe769e75,False,0.7228214968539298,0.0,10,0.5416666666666666,nan,922009,False,False,False,0.55,,32,32,32,32
24,False,False,False,BASELINE_SWEEP00,6|1|1|1|1|1|1|1|1,False,True,INITIAL_GATE_FAIL,INITIAL_WRAPPING,c15a38ceb42b1bcce6cd4c821afc2b8362af1cbf5e33499116f538f503353ffe,True,0.773647953375796,0.0,6,0.5833333333333334,nan,922010,False,False,False,0.55,,NA_INITIAL_GATE_FAIL,0,16,0
24,False,False,False,LAW_16,6|1|1|1|1|1|1|1|1,False,True,INITIAL_GATE_FAIL,INITIAL_WRAPPING,c15a38ceb42b1bcce6cd4c821afc2b8362af1cbf5e33499116f538f503353ffe,True,0.773647953375796,0.0,6,0.5833333333333334,nan,922010,False,False,False,0.55,,NA_INITIAL_GATE_FAIL,0,16,0
24,False,False,False,BASELINE_SWEEP00,10|1|1|1|1|1|1|1|1,False,True,INITIAL_GATE_FAIL,INITIAL_WRAPPING,c6d37935005e38c69c30882b309bd8634fd6efa171c8d7e8d3c9046822f7e65d,True,0.7264952427208728,0.0,10,0.5451388888888888,nan,922011,False,False,False,0.55,,NA_INITIAL_GATE_FAIL,0,16,0
24,False,False,False,LAW_16,10|1|2|1|1|1|1|1|1,False,True,INITIAL_GATE_FAIL,INITIAL_WRAPPING,c6d37935005e38c69c30882b309bd8634fd6efa171c8d7e8d3c9046822f7e65d,True,0.7264952427208728,0.0,10,0.5451388888888888,nan,922011,False,False,False,0.55,,NA_INITIAL_GATE_FAIL,0,16,0
32,False,False,False,BASELINE_SWEEP00,16|1|1|1|1|1|1|1|1,False,True,SIMULTANEOUS:DYNAMIC_WRAPPING+TRACK_LOSS,INITIAL_GATE_PASS,feac13ae789ce314ae431f41bf62edabbc405690e942b17c9762b14b56d9bd36,False,0.7712997870987628,0.0,16,0.5703125,nan,922100,False,False,False,0.55,,16,16,16,16
32,False,False,False,LAW_16,16|1|1|1|1|1|1|1|1,False,True,SIMULTANEOUS:DYNAMIC_WRAPPING+TRACK_LOSS,INITIAL_GATE_PASS,feac13ae789ce314ae431f41bf62edabbc405690e942b17c9762b14b56d9bd36,False,0.7712997870987628,0.0,16,0.5703125,nan,922100,False,False,False,0.55,,16,16,16,16
32,False,False,False,BASELINE_SWEEP00,21|1|1|1|1|1|1|1|1,False,True,SIMULTANEOUS:DYNAMIC_WRAPPING+TRACK_LOSS,INITIAL_GATE_PASS,2de693f621d1c9dd671f082321447e2f2b502aede2abe6d44b7fb23b7434870c,False,0.7700555909089448,0.0,21,0.5556640625,nan,922101,False,False,False,0.55,,16,16,16,16
32,False,False,False,LAW_16,21|1|1|1|1|1|1|1|1,False,True,SIMULTANEOUS:DYNAMIC_WRAPPING+TRACK_LOSS,INITIAL_GATE_PASS,2de693f621d1c9dd671f082321447e2f2b502aede2abe6d44b7fb23b7434870c,False,0.7700555909089448,0.0,21,0.5556640625,nan,922101,False,False,False,0.55,,16,16,16,16
32,False,False,False,BASELINE_SWEEP00,11|1|1|1|1|1|1|1|1,False,True,INITIAL_GATE_FAIL,INITIAL_WRAPPING,ee6884049c4c78121b1650823a79b089ef2b0aace37ccba6b1890fd9e46d18f1,True,0.759946092958108,0.0,11,0.5576171875,nan,922102,False,False,False,0.55,,NA_INITIAL_GATE_FAIL,0,16,0
32,False,False,False,LAW_16,11|1|1|1|1|1|1|1|1,False,True,INITIAL_GATE_FAIL,INITIAL_WRAPPING,ee6884049c4c78121b1650823a79b089ef2b0aace37ccba6b1890fd9e46d18f1,True,0.759946092958108,0.0,11,0.5576171875,nan,922102,False,False,False,0.55,,NA_INITIAL_GATE_FAIL,0,16,0
32,False,False,False,BASELINE_SWEEP00,17|1|1|1|1|1|1|1|1,False,True,SIMULTANEOUS:DYNAMIC_WRAPPING+TRACK_LOSS,INITIAL_GATE_PASS,ba296da0ae1ed2a0740ffedf315e4649beb78a8a19511f0987a8e5106525d6fd,False,0.7534577645782992,0.0,17,0.5419921875,nan,922103,False,False,False,0.55,,16,16,16,16
32,False,False,False,LAW_16,17|2|1|1|1|1|1|1|1,False,True,TRACK_LOSS,INITIAL_GATE_PASS,ba296da0ae1ed2a0740ffedf315e4649beb78a8a19511f0987a8e5106525d6fd,False,0.7534577645782992,0.0,17,0.5419921875,nan,922103,False,False,False,0.55,,32,16,16,16
32,False,False,False,BASELINE_SWEEP00,19|1|1|1|1|1|1|1|1,False,True,SIMULTANEOUS:DYNAMIC_WRAPPING+TRACK_LOSS,INITIAL_GATE_PASS,e9f8a9295b31343cfe0b82af1733241246d63e68de5315925464b2ae7f52931f,False,0.7558886599697495,0.0,19,0.556640625,nan,922104,False,False,False,0.55,,16,16,16,16
32,False,False,False,LAW_16,19|1|1|1|1|1|1|1|1,False,True,TRACK_LOSS,INITIAL_GATE_PASS,e9f8a9295b31343cfe0b82af1733241246d63e68de5315925464b2ae7f52931f,False,0.7558886599697495,0.0,19,0.556640625,nan,922104,False,False,False,0.55,,32,16,16,16
32,False,False,False,BASELINE_SWEEP00,16|1|1|1|1|1|1|1|1,False,True,SIMULTANEOUS:DYNAMIC_WRAPPING+TRACK_LOSS,INITIAL_GATE_PASS,e0520d71a7674ce8f45b5d4daa93e7596f97d856c7c1b5f3dd1cf7a426c2c7c0,False,0.7544061290844538,0.0,16,0.546875,nan,922105,False,False,False,0.55,,16,16,16,16
32,False,False,False,LAW_16,16|1|1|1|1|1|1|1|1,False,True,SIMULTANEOUS:DYNAMIC_WRAPPING+TRACK_LOSS,INITIAL_GATE_PASS,e0520d71a7674ce8f45b5d4daa93e7596f97d856c7c1b5f3dd1cf7a426c2c7c0,False,0.7544061290844538,0.0,16,0.546875,nan,922105,False,False,False,0.55,,16,16,16,16
32,False,False,False,BASELINE_SWEEP00,15|1|1|1|1|1|1|1|1,False,True,SIMULTANEOUS:DYNAMIC_WRAPPING+TRACK_LOSS,INITIAL_GATE_PASS,b9b94c4578fb666365feb575836d69b539d1850235c8c47af8af57c74638deb9,False,0.7622821195170246,0.0,15,0.55078125,nan,922106,False,False,False,0.55,,16,16,16,16
32,False,False,False,LAW_16,15|1|1|1|1|1|1|1|1,False,True,SIMULTANEOUS:DYNAMIC_WRAPPING+TRACK_LOSS,INITIAL_GATE_PASS,b9b94c4578fb666365feb575836d69b539d1850235c8c47af8af57c74638deb9,False,0.7622821195170246,0.0,15,0.55078125,nan,922106,False,False,False,0.55,,16,16,16,16
32,False,False,False,BASELINE_SWEEP00,12|1|1|1|1|1|1|1|1,False,True,INITIAL_GATE_FAIL,INITIAL_WRAPPING,7a594f8c8559d0096b44276109600993de6ab6d97e5d1f8e34e0feec1bcb5184,True,0.7780121641203045,0.0,12,0.57421875,nan,922107,False,False,False,0.55,,NA_INITIAL_GATE_FAIL,0,16,0
32,False,False,False,LAW_16,12|1|1|1|1|1|1|1|1,False,True,INITIAL_GATE_FAIL,INITIAL_WRAPPING,7a594f8c8559d0096b44276109600993de6ab6d97e5d1f8e34e0feec1bcb5184,True,0.7780121641203045,0.0,12,0.57421875,nan,922107,False,False,False,0.55,,NA_INITIAL_GATE_FAIL,0,32,0
32,False,False,False,BASELINE_SWEEP00,13|1|1|1|1|1|1|1|1,False,True,SIMULTANEOUS:DYNAMIC_WRAPPING+TRACK_LOSS,INITIAL_GATE_PASS,7edade7fa5a5e883986ba36961828770c554ee26ba859106430422ce648e4853,False,0.7437887416500436,0.0,13,0.5439453125,nan,922108,False,False,False,0.55,,16,16,16,16
32,False,False,False,LAW_16,13|1|1|1|1|1|1|1|1,False,True,SIMULTANEOUS:DYNAMIC_WRAPPING+TRACK_LOSS,INITIAL_GATE_PASS,7edade7fa5a5e883986ba36961828770c554ee26ba859106430422ce648e4853,False,0.7437887416500436,0.0,13,0.5439453125,nan,922108,False,False,False,0.55,,16,16,16,16
32,False,False,False,BASELINE_SWEEP00,21|1|1|1|1|1|1|1|1,False,True,SIMULTANEOUS:DYNAMIC_WRAPPING+TRACK_LOSS,INITIAL_GATE_PASS,193e88ef1726cd2388494a080ff92a49e30b8671d6191178da4ada5fe37fbfb2,False,0.7202852014896628,0.0,21,0.5390625,nan,922109,False,False,False,0.55,,16,16,16,16
32,False,False,False,LAW_16,21|1|1|1|1|1|1|1|1,False,True,TRACK_LOSS,INITIAL_GATE_PASS,193e88ef1726cd2388494a080ff92a49e30b8671d6191178da4ada5fe37fbfb2,False,0.7202852014896628,0.0,21,0.5390625,nan,922109,False,False,False,0.55,,32,16,16,16
32,False,False,False,BASELINE_SWEEP00,20|1|1|1|1|1|1|1|1,False,True,SIMULTANEOUS:DYNAMIC_WRAPPING+TRACK_LOSS,INITIAL_GATE_PASS,21b38851971fd94ce3b5f56e552c962784737a92cbfed7909b92bb84b23321e4,False,0.7348194977253485,0.0,20,0.5283203125,nan,922110,False,False,False,0.55,,16,16,16,16
32,False,False,False,LAW_16,20|1|1|1|1|1|1|1|1,False,True,TRACK_LOSS,INITIAL_GATE_PASS,21b38851971fd94ce3b5f56e552c962784737a92cbfed7909b92bb84b23321e4,False,0.7348194977253485,0.0,20,0.5283203125,nan,922110,False,False,False,0.55,,32,16,16,16
32,False,False,False,BASELINE_SWEEP00,9|1|1|1|1|1|1|1|1,False,True,INITIAL_GATE_FAIL,INITIAL_WRAPPING,73d11b63970d58810f7bfca264b3f8d1c876ab1318e68ead5e56abd12f0e71dc,True,0.7787997186929031,0.0,9,0.5703125,nan,922111,False,False,False,0.55,,NA_INITIAL_GATE_FAIL,0,16,0
32,False,False,False,LAW_16,9|1|1|1|1|1|1|1|1,False,True,INITIAL_GATE_FAIL,INITIAL_WRAPPING,73d11b63970d58810f7bfca264b3f8d1c876ab1318e68ead5e56abd12f0e71dc,True,0.7787997186929031,0.0,9,0.5703125,nan,922111,False,False,False,0.55,,NA_INITIAL_GATE_FAIL,0,32,0
