L,attempted,axis,balance_error,coast_survival,deficit,first_failure_time,first_failure_type,fresh_frac_1536,fresh_frac_2048,initial_microstate_sha256,intervention,joint_exchange_persistence_1536,joint_exchange_persistence_2048,law,mass_1536,mass_2048,realized,residual_1536,residual_2048,seed,survival_1536,survival_2048,survival_256,t256_area,t256_checkpoint_sha256,t256_mass,t256_residual,t256_status,unique_egress_cells,unique_ingress_cells
24,404,-x,0.0,True,404,,NONE,0.0,0.0,b48fc084aacda8303967a3a8ea2d567802616fd57409f7d144e118e61ce172d2,SHAM,False,False,LAW_16,167.1188624919412,167.03049567372065,0,0.8879923600520031,0.8704214891153725,940009,True,True,True,212,3ce36f6cb92692f9ef318e34189f2a2a7cd3fb1298cf053787cac7aa48af0875,166.89418010088593,0.959980945104711,T256_VALID_TRACK,0,0.0
24,404,-x,0.0,False,303,592,TRACK_LOST_OR_DISSOLVED,nan,nan,b48fc084aacda8303967a3a8ea2d567802616fd57409f7d144e118e61ce172d2,FLOW_2N,False,False,LAW_16,0.0,0.0,101,nan,nan,940009,False,False,True,212,3ce36f6cb92692f9ef318e34189f2a2a7cd3fb1298cf053787cac7aa48af0875,166.89418010088593,0.959980945104711,T256_VALID_TRACK,101,0.014635728926716732
24,808,-x,0.0,False,707,480,TRACK_LOST_OR_DISSOLVED,nan,nan,b48fc084aacda8303967a3a8ea2d567802616fd57409f7d144e118e61ce172d2,FLOW_4N,False,False,LAW_16,0.0,0.0,101,nan,nan,940009,False,False,True,212,3ce36f6cb92692f9ef318e34189f2a2a7cd3fb1298cf053787cac7aa48af0875,166.89418010088593,0.959980945104711,T256_VALID_TRACK,101,0.01672438748729832
24,404,+y,0.0,False,404,1712,TRACK_LOST_OR_DISSOLVED,0.0,nan,8301c7249585c8f7b02beeae2a724a30f979f0f97a3368f4c9773e282f36269f,SHAM,False,False,BASELINE_SWEEP00,23.636035889600794,0.0,0,0.7949556600274821,nan,940010,True,False,True,199,d902df9df77b7701ec0fd7c2da881333ac5c361f2ece8859969dadafc21bb93b,121.40481899536708,0.9259196764895791,T256_VALID_TRACK,0,0.0
24,404,+y,0.0,False,344,448,TRACK_LOST_OR_DISSOLVED,nan,nan,8301c7249585c8f7b02beeae2a724a30f979f0f97a3368f4c9773e282f36269f,FLOW_2N,False,False,BASELINE_SWEEP00,0.0,0.0,60,nan,nan,940010,False,False,True,199,d902df9df77b7701ec0fd7c2da881333ac5c361f2ece8859969dadafc21bb93b,121.40481899536708,0.9259196764895791,T256_VALID_TRACK,60,25.749935321032837
24,808,+y,0.0,False,739,368,TRACK_LOST_OR_DISSOLVED,nan,nan,8301c7249585c8f7b02beeae2a724a30f979f0f97a3368f4c9773e282f36269f,FLOW_4N,False,False,BASELINE_SWEEP00,0.0,0.0,69,nan,nan,940010,False,False,True,199,d902df9df77b7701ec0fd7c2da881333ac5c361f2ece8859969dadafc21bb93b,121.40481899536708,0.9259196764895791,T256_VALID_TRACK,69,22.613616012533267
24,404,+y,0.0,True,404,,NONE,0.0,0.0,8301c7249585c8f7b02beeae2a724a30f979f0f97a3368f4c9773e282f36269f,SHAM,False,False,LAW_16,163.62387173482645,162.87716206357604,0,0.9018492390243045,0.8858063758423596,940010,True,True,True,210,3a462ae0590fdfa4d061b06c415e5c3d061f7c4e609ea27a37eba0de93897246,165.86146588540072,0.9665629940026509,T256_VALID_TRACK,0,0.0
24,404,+y,0.0,False,303,592,TRACK_LOST_OR_DISSOLVED,nan,nan,8301c7249585c8f7b02beeae2a724a30f979f0f97a3368f4c9773e282f36269f,FLOW_2N,False,False,LAW_16,0.0,0.0,101,nan,nan,940010,False,False,True,210,3a462ae0590fdfa4d061b06c415e5c3d061f7c4e609ea27a37eba0de93897246,165.86146588540072,0.9665629940026509,T256_VALID_TRACK,101,0.019788637215819416
24,808,+y,0.0,False,703,448,TRACK_LOST_OR_DISSOLVED,nan,nan,8301c7249585c8f7b02beeae2a724a30f979f0f97a3368f4c9773e282f36269f,FLOW_4N,False,False,LAW_16,0.0,0.0,105,nan,nan,940010,False,False,True,210,3a462ae0590fdfa4d061b06c415e5c3d061f7c4e609ea27a37eba0de93897246,165.86146588540072,0.9665629940026509,T256_VALID_TRACK,105,0.005089770841252867
24,404,-y,0.0,False,404,2032,TRACK_LOST_OR_DISSOLVED,0.0,nan,b1a2902e71bcefc0486b4b8ae00d0c7c1cf6160a54a58704bf8132e75384fec9,SHAM,False,False,BASELINE_SWEEP00,55.12975776485342,0.0,0,0.7680418596660777,nan,940011,True,False,True,208,290f94f75de3c5541776a84504cb592943eaa4bff52d648cfad23bd5f3127672,127.4898189373042,0.9157425909618957,T256_VALID_TRACK,0,0.0
24,404,-y,0.0,False,344,464,TRACK_LOST_OR_DISSOLVED,nan,nan,b1a2902e71bcefc0486b4b8ae00d0c7c1cf6160a54a58704bf8132e75384fec9,FLOW_2N,False,False,BASELINE_SWEEP00,0.0,0.0,60,nan,nan,940011,False,False,True,208,290f94f75de3c5541776a84504cb592943eaa4bff52d648cfad23bd5f3127672,127.4898189373042,0.9157425909618957,T256_VALID_TRACK,60,15.452011412613817
24,808,-y,0.0,False,740,368,TRACK_LOST_OR_DISSOLVED,nan,nan,b1a2902e71bcefc0486b4b8ae00d0c7c1cf6160a54a58704bf8132e75384fec9,FLOW_4N,False,False,BASELINE_SWEEP00,0.0,0.0,68,nan,nan,940011,False,False,True,208,290f94f75de3c5541776a84504cb592943eaa4bff52d648cfad23bd5f3127672,127.4898189373042,0.9157425909618957,T256_VALID_TRACK,68,26.496131305776597
24,404,-y,0.0,True,404,,NONE,0.0,0.0,b1a2902e71bcefc0486b4b8ae00d0c7c1cf6160a54a58704bf8132e75384fec9,SHAM,False,False,LAW_16,165.22397555166586,164.10274313587695,0,0.8966347307037087,0.8809859232119956,940011,True,True,True,212,75e584255ccc657a4280e1c828ea4665f318ddce2e1b268e1421f54de778d358,167.81599217412514,0.9606610922217379,T256_VALID_TRACK,0,0.0
24,404,-y,0.0,False,305,992,TRACK_LOST_OR_DISSOLVED,nan,nan,b1a2902e71bcefc0486b4b8ae00d0c7c1cf6160a54a58704bf8132e75384fec9,FLOW_2N,False,False,LAW_16,0.0,0.0,99,nan,nan,940011,False,False,True,212,75e584255ccc657a4280e1c828ea4665f318ddce2e1b268e1421f54de778d358,167.81599217412514,0.9606610922217379,T256_VALID_TRACK,99,0.26916232879086327
24,808,-y,0.0,False,709,960,TRACK_LOST_OR_DISSOLVED,nan,nan,b1a2902e71bcefc0486b4b8ae00d0c7c1cf6160a54a58704bf8132e75384fec9,FLOW_4N,False,False,LAW_16,0.0,0.0,99,nan,nan,940011,False,False,True,212,75e584255ccc657a4280e1c828ea4665f318ddce2e1b268e1421f54de778d358,167.81599217412514,0.9606610922217379,T256_VALID_TRACK,99,0.26043064802609484
32,716,+x,0.0,True,716,,NONE,0.0,0.0,9aaec326223457987c2d0b5fa8e45eb88d8a98fb501bd750ad1d8ba6817bc080,SHAM,False,False,BASELINE_SWEEP00,177.51383053048656,156.9776759215468,0,0.8105099611510523,0.7797000231726178,940100,True,True,True,377,92d0df637d5b65004f6b1f73ecdcea25bc424d6881cb50804bb4b78f80084585,248.23859187287968,0.9342683964591442,T256_VALID_TRACK,0,0.0
32,716,+x,0.0,False,591,464,TRACK_LOST_OR_DISSOLVED,nan,0.13134302183307814,9aaec326223457987c2d0b5fa8e45eb88d8a98fb501bd750ad1d8ba6817bc080,FLOW_2N,False,False,BASELINE_SWEEP00,0.0,110.32027369489738,125,nan,0.5844540622216182,940100,False,False,True,377,92d0df637d5b65004f6b1f73ecdcea25bc424d6881cb50804bb4b78f80084585,248.23859187287968,0.9342683964591442,T256_VALID_TRACK,125,46.28444915627607
32,1432,+x,0.0,False,1289,384,TRACK_LOST_OR_DISSOLVED,nan,nan,9aaec326223457987c2d0b5fa8e45eb88d8a98fb501bd750ad1d8ba6817bc080,FLOW_4N,False,False,BASELINE_SWEEP00,0.0,0.0,143,nan,nan,940100,False,False,True,377,92d0df637d5b65004f6b1f73ecdcea25bc424d6881cb50804bb4b78f80084585,248.23859187287968,0.9342683964591442,T256_VALID_TRACK,143,39.61543088367835
32,716,+x,0.0,True,716,,NONE,0.0,0.0,9aaec326223457987c2d0b5fa8e45eb88d8a98fb501bd750ad1d8ba6817bc080,SHAM,False,False,LAW_16,295.8649485046422,295.4812650526409,0,0.9166168987021059,0.903558514194365,940100,True,True,True,370,39464426fd3ad3c77ea15ea120734136fd81ea9e6ce8123729f30bf096085728,295.554992666954,0.971247001161625,T256_VALID_TRACK,0,0.0
32,716,+x,0.0,False,546,576,TRACK_LOST_OR_DISSOLVED,nan,nan,9aaec326223457987c2d0b5fa8e45eb88d8a98fb501bd750ad1d8ba6817bc080,FLOW_2N,False,False,LAW_16,0.0,0.0,170,nan,nan,940100,False,False,True,370,39464426fd3ad3c77ea15ea120734136fd81ea9e6ce8123729f30bf096085728,295.554992666954,0.971247001161625,T256_VALID_TRACK,170,0.002787509216462764
32,1432,+x,0.0,False,1247,448,TRACK_LOST_OR_DISSOLVED,nan,nan,9aaec326223457987c2d0b5fa8e45eb88d8a98fb501bd750ad1d8ba6817bc080,FLOW_4N,False,False,LAW_16,0.0,0.0,185,nan,nan,940100,False,False,True,370,39464426fd3ad3c77ea15ea120734136fd81ea9e6ce8123729f30bf096085728,295.554992666954,0.971247001161625,T256_VALID_TRACK,185,0.0031252413168390827
32,716,-x,0.0,True,716,,NONE,0.0,0.0,b782b7ee12775ae3887afbcad8d65e7b1c90d110e14c740486542fde3ce7be21,SHAM,False,False,BASELINE_SWEEP00,168.4807972015362,142.73640317281004,0,0.8181977583029478,0.7892975794198706,940101,True,True,True,375,32da344bdf699c72cc59fc5913e1253e6a6e16e5df22e84483b6df5a217167dc,245.6496617394154,0.937304344820815,T256_VALID_TRACK,0,0.0
32,716,-x,0.0,False,627,400,TRACK_LOST_OR_DISSOLVED,nan,nan,b782b7ee12775ae3887afbcad8d65e7b1c90d110e14c740486542fde3ce7be21,FLOW_2N,False,False,BASELINE_SWEEP00,0.0,0.0,89,nan,nan,940101,False,False,True,375,32da344bdf699c72cc59fc5913e1253e6a6e16e5df22e84483b6df5a217167dc,245.6496617394154,0.937304344820815,T256_VALID_TRACK,89,30.079800307785632
32,1432,-x,0.0,False,1343,336,TRACK_LOST_OR_DISSOLVED,nan,0.0897613164545706,b782b7ee12775ae3887afbcad8d65e7b1c90d110e14c740486542fde3ce7be21,FLOW_4N,False,False,BASELINE_SWEEP00,0.0,133.39304684513823,89,nan,0.6659058326771626,940101,False,False,True,375,32da344bdf699c72cc59fc5913e1253e6a6e16e5df22e84483b6df5a217167dc,245.6496617394154,0.937304344820815,T256_VALID_TRACK,89,25.080388491611178
32,716,-x,0.0,True,716,,NONE,0.0,0.0,b782b7ee12775ae3887afbcad8d65e7b1c90d110e14c740486542fde3ce7be21,SHAM,False,False,LAW_16,292.5610412192441,292.1017293905247,0,0.9233218968018694,0.910358514816786,940101,True,True,True,371,8aa05a1f5c6d8c1638d0050f82cf79fee2ce2160555d6120549d9d3267312dab,294.97320493197145,0.9734662370858284,T256_VALID_TRACK,0,0.0
32,716,-x,0.0,False,636,368,TRACK_LOST_OR_DISSOLVED,nan,nan,b782b7ee12775ae3887afbcad8d65e7b1c90d110e14c740486542fde3ce7be21,FLOW_2N,False,False,LAW_16,0.0,0.0,80,nan,nan,940101,False,False,True,371,8aa05a1f5c6d8c1638d0050f82cf79fee2ce2160555d6120549d9d3267312dab,294.97320493197145,0.9734662370858284,T256_VALID_TRACK,80,47.35447239737057
32,1432,-x,0.0,False,1361,320,TRACK_LOST_OR_DISSOLVED,nan,nan,b782b7ee12775ae3887afbcad8d65e7b1c90d110e14c740486542fde3ce7be21,FLOW_4N,False,False,LAW_16,0.0,0.0,71,nan,nan,940101,False,False,True,371,8aa05a1f5c6d8c1638d0050f82cf79fee2ce2160555d6120549d9d3267312dab,294.97320493197145,0.9734662370858284,T256_VALID_TRACK,71,37.58095255225713
32,716,+y,0.0,True,716,,NONE,0.0,0.0,2227c972316ee6eaed77f1d17672e3e80530c80b8bf668c57c349177bd55a7eb,SHAM,False,False,BASELINE_SWEEP00,174.5957119833366,152.6838852170376,0,0.8131984707103654,0.7827553374960587,940102,True,True,True,376,00d9aaf8f3f1f94a976b72d5b22cb5a41ea00b5c02a89f704e4f6ad70e86024e,247.45174989072044,0.9355795916593231,T256_VALID_TRACK,0,0.0
32,716,+y,0.0,False,573,512,TRACK_LOST_OR_DISSOLVED,nan,0.16637680798358165,2227c972316ee6eaed77f1d17672e3e80530c80b8bf668c57c349177bd55a7eb,FLOW_2N,False,False,BASELINE_SWEEP00,0.0,79.12096393602634,143,nan,0.5259815689718949,940102,False,False,True,376,00d9aaf8f3f1f94a976b72d5b22cb5a41ea00b5c02a89f704e4f6ad70e86024e,247.45174989072044,0.9355795916593231,T256_VALID_TRACK,143,44.26011908727822
32,1432,+y,0.0,False,1278,416,TRACK_LOST_OR_DISSOLVED,nan,0.2039010445535548,2227c972316ee6eaed77f1d17672e3e80530c80b8bf668c57c349177bd55a7eb,FLOW_4N,False,False,BASELINE_SWEEP00,0.0,115.95772132275373,154,nan,0.4931536800585472,940102,False,False,True,376,00d9aaf8f3f1f94a976b72d5b22cb5a41ea00b5c02a89f704e4f6ad70e86024e,247.45174989072044,0.9355795916593231,T256_VALID_TRACK,154,48.85820112191097
32,716,+y,0.0,True,716,,NONE,0.0,0.0,2227c972316ee6eaed77f1d17672e3e80530c80b8bf668c57c349177bd55a7eb,SHAM,False,False,LAW_16,293.9175151365163,292.56188266525857,0,0.921105341944996,0.909069480142708,940102,True,True,True,370,276cb977154393965953bac34d357f908c8496f73a4cca3f4a98179b6b7bde0c,295.4911785484672,0.9719687752936638,T256_VALID_TRACK,0,0.0
32,716,+y,0.0,False,531,928,TRACK_LOST_OR_DISSOLVED,nan,nan,2227c972316ee6eaed77f1d17672e3e80530c80b8bf668c57c349177bd55a7eb,FLOW_2N,False,False,LAW_16,0.0,0.0,185,nan,nan,940102,False,False,True,370,276cb977154393965953bac34d357f908c8496f73a4cca3f4a98179b6b7bde0c,295.4911785484672,0.9719687752936638,T256_VALID_TRACK,185,0.05142347611709542
32,1432,+y,0.0,True,1247,,NONE,0.002966356534837048,0.009247648988028845,2227c972316ee6eaed77f1d17672e3e80530c80b8bf668c57c349177bd55a7eb,FLOW_4N,False,False,LAW_16,128.80789102661433,128.98149970534934,185,0.9235932803221288,0.9022978284229637,940102,True,True,True,370,276cb977154393965953bac34d357f908c8496f73a4cca3f4a98179b6b7bde0c,295.4911785484672,0.9719687752936638,T256_VALID_TRACK,185,1.4935369211393246
32,716,-y,0.0,True,716,,NONE,0.0,0.0,036e0d54135349a05b7d628b7b2af49e85b6f807088f2566342d7793725c5ac6,SHAM,False,False,BASELINE_SWEEP00,169.80135368122788,147.56779187871518,0,0.8181067864092706,0.7873349068158177,940103,True,True,True,366,932ff124033faa3dbc427aa401f72ff8487dece45b9270a7eb19ec99d46f6518,242.40641368852704,0.9415174666662924,T256_VALID_TRACK,0,0.0
32,716,-y,0.0,False,609,400,TRACK_LOST_OR_DISSOLVED,nan,nan,036e0d54135349a05b7d628b7b2af49e85b6f807088f2566342d7793725c5ac6,FLOW_2N,False,False,BASELINE_SWEEP00,0.0,0.0,107,nan,nan,940103,False,False,True,366,932ff124033faa3dbc427aa401f72ff8487dece45b9270a7eb19ec99d46f6518,242.40641368852704,0.9415174666662924,T256_VALID_TRACK,107,32.65831834467238
32,1432,-y,0.0,False,1325,336,TRACK_LOST_OR_DISSOLVED,nan,nan,036e0d54135349a05b7d628b7b2af49e85b6f807088f2566342d7793725c5ac6,FLOW_4N,False,False,BASELINE_SWEEP00,0.0,0.0,107,nan,nan,940103,False,False,True,366,932ff124033faa3dbc427aa401f72ff8487dece45b9270a7eb19ec99d46f6518,242.40641368852704,0.9415174666662924,T256_VALID_TRACK,107,30.371269012806856
32,716,-y,0.0,True,716,,NONE,0.0,0.0,036e0d54135349a05b7d628b7b2af49e85b6f807088f2566342d7793725c5ac6,SHAM,False,False,LAW_16,293.34373203652456,293.28217973466025,0,0.9231790052552953,0.9099555750904128,940103,True,True,True,369,10ddb8cea273a6b9b51dcc8fbd30614657c8881da4afc27c677123026e7d3ef2,295.33506344784274,0.9736034200444595,T256_VALID_TRACK,0,0.0
32,716,-y,0.0,False,627,432,TRACK_LOST_OR_DISSOLVED,nan,nan,036e0d54135349a05b7d628b7b2af49e85b6f807088f2566342d7793725c5ac6,FLOW_2N,False,False,LAW_16,0.0,0.0,89,nan,nan,940103,False,False,True,369,10ddb8cea273a6b9b51dcc8fbd30614657c8881da4afc27c677123026e7d3ef2,295.33506344784274,0.9736034200444595,T256_VALID_TRACK,89,0.0023804371424832986
32,1432,-y,0.0,False,1325,368,TRACK_LOST_OR_DISSOLVED,nan,nan,036e0d54135349a05b7d628b7b2af49e85b6f807088f2566342d7793725c5ac6,FLOW_4N,False,False,LAW_16,0.0,0.0,107,nan,nan,940103,False,False,True,369,10ddb8cea273a6b9b51dcc8fbd30614657c8881da4afc27c677123026e7d3ef2,295.33506344784274,0.9736034200444595,T256_VALID_TRACK,107,0.0018784974426227835
32,716,+x,0.0,True,716,,NONE,0.0,0.0,c41513d42eb05e9ee5c342750a1bdea16ec51dfda022591925c52f4ce5045484,SHAM,False,False,BASELINE_SWEEP00,179.96618728786856,161.53252216558934,0,0.81252833876554,0.7811771881012494,940104,True,True,True,378,93a36add9bddcc4655ca4c64646da5241f91ba6f8aa07a510514ec4de1e25e4b,249.86193770451644,0.9354751129218215,T256_VALID_TRACK,0,0.0
32,716,+x,0.0,False,619,368,TRACK_LOST_OR_DISSOLVED,nan,nan,c41513d42eb05e9ee5c342750a1bdea16ec51dfda022591925c52f4ce5045484,FLOW_2N,False,False,BASELINE_SWEEP00,0.0,0.0,97,nan,nan,940104,False,False,True,378,93a36add9bddcc4655ca4c64646da5241f91ba6f8aa07a510514ec4de1e25e4b,249.86193770451644,0.9354751129218215,T256_VALID_TRACK,97,32.015466787499186
32,1432,+x,0.0,False,1325,336,TRACK_LOST_OR_DISSOLVED,nan,nan,c41513d42eb05e9ee5c342750a1bdea16ec51dfda022591925c52f4ce5045484,FLOW_4N,False,False,BASELINE_SWEEP00,0.0,0.0,107,nan,nan,940104,False,False,True,378,93a36add9bddcc4655ca4c64646da5241f91ba6f8aa07a510514ec4de1e25e4b,249.86193770451644,0.9354751129218215,T256_VALID_TRACK,107,38.741353591938804
32,716,+x,0.0,True,716,,NONE,0.0,0.0,c41513d42eb05e9ee5c342750a1bdea16ec51dfda022591925c52f4ce5045484,SHAM,False,False,LAW_16,296.24896322234736,296.21984159447925,0,0.9210361516622324,0.9077849642100981,940104,True,True,True,373,dfb1fc3f1ebd8e47b9bfd8c2cd17d0ca3b1ef5e98ecce0410393854052361d18,298.4675132179588,0.9705160511070546,T256_VALID_TRACK,0,0.0
32,716,+x,0.0,False,645,400,TRACK_LOST_OR_DISSOLVED,nan,nan,c41513d42eb05e9ee5c342750a1bdea16ec51dfda022591925c52f4ce5045484,FLOW_2N,False,False,LAW_16,0.0,0.0,71,nan,nan,940104,False,False,True,373,dfb1fc3f1ebd8e47b9bfd8c2cd17d0ca3b1ef5e98ecce0410393854052361d18,298.4675132179588,0.9705160511070546,T256_VALID_TRACK,71,0.0076925594486112045
32,1432,+x,0.0,False,1343,352,TRACK_LOST_OR_DISSOLVED,nan,nan,c41513d42eb05e9ee5c342750a1bdea16ec51dfda022591925c52f4ce5045484,FLOW_4N,False,False,LAW_16,0.0,0.0,89,nan,nan,940104,False,False,True,373,dfb1fc3f1ebd8e47b9bfd8c2cd17d0ca3b1ef5e98ecce0410393854052361d18,298.4675132179588,0.9705160511070546,T256_VALID_TRACK,89,0.004273135632187794
32,716,-x,0.0,True,716,,NONE,0.0,0.0,3daa7b0b98ecc7817eca0ecdfc9b49a5a65c750b56d0bb2cc5596ac56d66412d,SHAM,False,False,BASELINE_SWEEP00,174.37999988685863,148.43630235544987,0,0.8151312047910726,0.7870842633905093,940105,True,True,True,376,febdae0d39342e05914e5810e85985da8ce42a7addba0f3c63d05f28684e1c81,247.66209097295805,0.9363674573151268,T256_VALID_TRACK,0,0.0
32,716,-x,0.0,False,645,352,TRACK_LOST_OR_DISSOLVED,nan,0.06222736255284654,3daa7b0b98ecc7817eca0ecdfc9b49a5a65c750b56d0bb2cc5596ac56d66412d,FLOW_2N,False,False,BASELINE_SWEEP00,0.0,145.68457254219405,71,nan,0.7005794946714465,940105,False,False,True,376,febdae0d39342e05914e5810e85985da8ce42a7addba0f3c63d05f28684e1c81,247.66209097295805,0.9363674573151268,T256_VALID_TRACK,71,19.42538624569871
32,1432,-x,0.0,False,1361,320,TRACK_LOST_OR_DISSOLVED,nan,nan,3daa7b0b98ecc7817eca0ecdfc9b49a5a65c750b56d0bb2cc5596ac56d66412d,FLOW_4N,False,False,BASELINE_SWEEP00,0.0,0.0,71,nan,nan,940105,False,False,True,376,febdae0d39342e05914e5810e85985da8ce42a7addba0f3c63d05f28684e1c81,247.66209097295805,0.9363674573151268,T256_VALID_TRACK,71,19.777914286546086
32,716,-x,0.0,True,716,,NONE,0.0,0.0,3daa7b0b98ecc7817eca0ecdfc9b49a5a65c750b56d0bb2cc5596ac56d66412d,SHAM,False,False,LAW_16,294.5507759691803,295.0582907572247,0,0.9207952152229453,0.9068347520435633,940105,True,True,True,375,c353465f2d9701de3d7b6e5c72677c542e09aaf1817ab6ae528e56dcdf35f8d1,297.6180425242376,0.9688226390418901,T256_VALID_TRACK,0,0.0
32,716,-x,0.0,False,672,352,TRACK_LOST_OR_DISSOLVED,nan,nan,3daa7b0b98ecc7817eca0ecdfc9b49a5a65c750b56d0bb2cc5596ac56d66412d,FLOW_2N,False,False,LAW_16,0.0,0.0,44,nan,nan,940105,False,False,True,375,c353465f2d9701de3d7b6e5c72677c542e09aaf1817ab6ae528e56dcdf35f8d1,297.6180425242376,0.9688226390418901,T256_VALID_TRACK,44,29.586599524469367
32,1432,-x,0.0,False,1379,320,TRACK_LOST_OR_DISSOLVED,nan,nan,3daa7b0b98ecc7817eca0ecdfc9b49a5a65c750b56d0bb2cc5596ac56d66412d,FLOW_4N,False,False,LAW_16,0.0,0.0,53,nan,nan,940105,False,False,True,375,c353465f2d9701de3d7b6e5c72677c542e09aaf1817ab6ae528e56dcdf35f8d1,297.6180425242376,0.9688226390418901,T256_VALID_TRACK,53,31.22882551202962
32,716,+y,0.0,True,716,,NONE,0.0,0.0,d569ccbf12e70d84bddb1c37281bd324286ad6f3b06d6c2ffd0151e615d82ddb,SHAM,False,False,BASELINE_SWEEP00,167.7537535916852,147.18017203987858,0,0.8209871557708476,0.7892306403364171,940106,True,True,True,373,9f6f33b7ed9b18615243a6a9c88bbeae993986cae5a52300c96e663d634b65ae,246.27833436551668,0.9383088529421477,T256_VALID_TRACK,0,0.0
32,716,+y,0.0,False,599,432,TRACK_LOST_OR_DISSOLVED,0.11041483583377464,0.11274872027290689,d569ccbf12e70d84bddb1c37281bd324286ad6f3b06d6c2ffd0151e615d82ddb,FLOW_2N,False,False,BASELINE_SWEEP00,133.6692261840538,91.1946550015504,117,0.6320245989625509,0.6211279169332455,940106,False,False,True,373,9f6f33b7ed9b18615243a6a9c88bbeae993986cae5a52300c96e663d634b65ae,246.27833436551668,0.9383088529421477,T256_VALID_TRACK,117,40.04375225611411
32,1432,+y,0.0,False,1307,352,TRACK_LOST_OR_DISSOLVED,nan,0.1387584580116816,d569ccbf12e70d84bddb1c37281bd324286ad6f3b06d6c2ffd0151e615d82ddb,FLOW_4N,False,False,BASELINE_SWEEP00,0.0,108.68954625859928,125,nan,0.5862911547843532,940106,False,False,True,373,9f6f33b7ed9b18615243a6a9c88bbeae993986cae5a52300c96e663d634b65ae,246.27833436551668,0.9383088529421477,T256_VALID_TRACK,125,43.68818363068163
32,716,+y,0.0,True,716,,NONE,0.0,0.0,d569ccbf12e70d84bddb1c37281bd324286ad6f3b06d6c2ffd0151e615d82ddb,SHAM,False,False,LAW_16,293.6357311915932,295.4336684284266,0,0.9234543151038744,0.9077743989776956,940106,True,True,True,369,b9ebb94c6e04d3d756b3eb27582b0b3954de8b87de9cf0b49e3a59d2d08acc6d,295.71765671105857,0.9736748413503302,T256_VALID_TRACK,0,0.0
32,716,+y,0.0,False,573,528,TRACK_LOST_OR_DISSOLVED,nan,nan,d569ccbf12e70d84bddb1c37281bd324286ad6f3b06d6c2ffd0151e615d82ddb,FLOW_2N,False,False,LAW_16,0.0,0.0,143,nan,nan,940106,False,False,True,369,b9ebb94c6e04d3d756b3eb27582b0b3954de8b87de9cf0b49e3a59d2d08acc6d,295.71765671105857,0.9736748413503302,T256_VALID_TRACK,143,0.0035503951169418993
32,1432,+y,0.0,False,1289,400,TRACK_LOST_OR_DISSOLVED,nan,nan,d569ccbf12e70d84bddb1c37281bd324286ad6f3b06d6c2ffd0151e615d82ddb,FLOW_4N,False,False,LAW_16,0.0,0.0,143,nan,nan,940106,False,False,True,369,b9ebb94c6e04d3d756b3eb27582b0b3954de8b87de9cf0b49e3a59d2d08acc6d,295.71765671105857,0.9736748413503302,T256_VALID_TRACK,143,0.0003445268699583028
32,716,-y,0.0,True,716,,NONE,0.0,0.0,a9a7e8693d590fd9813a66e529bb7ddc70d501a7f04e2b57828388145404c10f,SHAM,False,False,BASELINE_SWEEP00,157.4390133119851,127.04225901636845,0,0.8285895184623684,0.8013462820230917,940107,True,True,True,369,0b45b00e24836d4e4d98b887654f52a4f0238b28b6c0c279adc33ffde7a1ce96,243.93940236918505,0.9400862644576856,T256_VALID_TRACK,0,0.0
32,716,-y,0.0,False,600,400,TRACK_LOST_OR_DISSOLVED,nan,0.12440209682268387,a9a7e8693d590fd9813a66e529bb7ddc70d501a7f04e2b57828388145404c10f,FLOW_2N,False,False,BASELINE_SWEEP00,0.0,87.83921699339211,116,nan,0.6103765118390284,940107,False,False,True,369,0b45b00e24836d4e4d98b887654f52a4f0238b28b6c0c279adc33ffde7a1ce96,243.93940236918505,0.9400862644576856,T256_VALID_TRACK,116,37.107584161011644
32,1432,-y,0.0,False,1311,320,TRACK_LOSS,nan,nan,a9a7e8693d590fd9813a66e529bb7ddc70d501a7f04e2b57828388145404c10f,FLOW_4N,False,False,BASELINE_SWEEP00,0.0,0.0,121,nan,nan,940107,False,False,True,369,0b45b00e24836d4e4d98b887654f52a4f0238b28b6c0c279adc33ffde7a1ce96,243.93940236918505,0.9400862644576856,T256_VALID_TRACK,121,31.07014780246517
32,716,-y,0.0,True,716,,NONE,0.0,0.0,a9a7e8693d590fd9813a66e529bb7ddc70d501a7f04e2b57828388145404c10f,SHAM,False,False,LAW_16,294.1993160392934,293.1919583121392,0,0.9222742307590863,0.9103480632165528,940107,True,True,True,372,1e8400c4e745bc01459ed3e8e502f9d616796834811c8d29cfa5e721936c47b3,297.05966001101064,0.9695720225109298,T256_VALID_TRACK,0,0.0
32,716,-y,0.0,False,636,416,TRACK_LOST_OR_DISSOLVED,nan,nan,a9a7e8693d590fd9813a66e529bb7ddc70d501a7f04e2b57828388145404c10f,FLOW_2N,False,False,LAW_16,0.0,0.0,80,nan,nan,940107,False,False,True,372,1e8400c4e745bc01459ed3e8e502f9d616796834811c8d29cfa5e721936c47b3,297.05966001101064,0.9695720225109298,T256_VALID_TRACK,80,0.0004690803167115546
