DELIVERED_FRACTION,I0,M256,UCR,arm,attempted_mass,axis,block,bound_by,ceil,delivered_over_M256,first_failure_time,first_failure_type,floor,fresh_over_M256,futile_fraction,incumbent_displacement,incumbent_removed_over_M256,law,loss,max_global_balance_residual,max_identity_residual,merger,n_events,n_opportunities,n_rejected,n_waited,quantum,reacquisition,realized_sink,reject_causes,same_track_continuous,seed,size,spacing,split,terminal_I_over_I0,terminal_T,terminal_margin_frac_below_0.05,terminal_margin_frac_below_0.10,terminal_margin_median,terminal_margin_min,terminal_margin_q10,terminal_shadow_40_alive,terminal_shadow_40_area,terminal_shadow_40_jaccard_C256,terminal_shadow_40_jaccard_official,terminal_shadow_45_alive,terminal_shadow_45_area,terminal_shadow_45_jaccard_C256,terminal_shadow_45_jaccard_official,terminal_shadow_50_alive,terminal_shadow_50_area,terminal_shadow_50_jaccard_C256,terminal_shadow_50_jaccard_official,terminal_shadow_55_alive,terminal_shadow_55_area,terminal_shadow_55_jaccard_C256,terminal_shadow_55_jaccard_official,terminal_shadow_60_alive,terminal_shadow_60_area,terminal_shadow_60_jaccard_C256,terminal_shadow_60_jaccard_official
0.08258666429799491,291.26705102089915,291.26705102089903,0.23692238196059906,SINK_FLOOR,1165.0682040835893,-x,LAW_16_L32_S930001,"{""PLANNED"": 11, ""SOURCE"": 61, ""SINK"": 248, ""OTHER"": 0}",1.0,0.3303466571919777,1456,SPLIT,0.5,0.23692238196059906,0.07879406105704571,0.566366308010174,0.29680612374731624,LAW_16,False,1.7053025658242404e-13,6.5503158452884236e-15,False,320,320,0,0,3.640838137761238,False,96.21909665491921,{},False,930001,32,16,True,0.4336336919898261,240.6091445344189,0.07667731629392971,0.10223642172523961,0.3676258400081352,0.0017218363293913796,0.09212875154773875,True,339,0.43610547667342797,0.9233038348082596,True,313,0.42083333333333334,1.0,True,289,0.4150537634408602,0.9233226837060703,True,281,0.41612200435729846,0.8977635782747604,True,250,0.38478747203579416,0.7987220447284346
0.057665628170050866,291.26705102089915,291.26705102089903,0.18373330847015917,SRC_CAP,1165.0682040835893,-x,LAW_16_L32_S930001,"{""PLANNED"": 5, ""SOURCE"": 315, ""SINK"": 0, ""OTHER"": 0}",0.9,0.23066251268020213,,NONE,0.0,0.18373330847015917,0.001443919739798646,0.3736341080110792,0.21662339517718485,LAW_16,False,1.1368683772161603e-13,4.6629367034256575e-15,False,320,320,0,0,3.640838137761238,False,67.1843898494332,{},True,930001,32,16,False,0.6263658919889208,288.2972171795335,0.051075268817204304,0.12096774193548387,0.3813900189760195,0.00020783961217107905,0.07972165980407803,True,387,0.5491803278688525,0.9612403100775194,True,372,0.5534591194968553,1.0,True,353,0.5560344827586207,0.9489247311827957,True,327,0.5535714285714286,0.8790322580645161,True,315,0.5545454545454546,0.8467741935483871
0.0,291.65181648565203,291.65181648565203,0.0,SHAM,1166.60726594261,+y,LAW_16_L32_S930002,"{""PLANNED"": 0, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",1.0,0.0,,NONE,0.0,0.0,0.0,0.1903111645508353,0.0,LAW_16,False,0.0,3.9968028886505635e-15,False,0,320,0,0,3.6456477060706503,False,0.0,{},True,930002,32,16,False,0.8096888354491647,288.6245909415936,0.07888040712468193,0.10687022900763359,0.33632136354988423,0.0006434750596625016,0.07013906187690494,True,414,0.8816425120772947,0.9492753623188406,True,393,0.9287531806615776,1.0,True,362,0.9809264305177112,0.9211195928753181,True,351,0.9616438356164384,0.8931297709923665,True,330,0.9041095890410958,0.8396946564885496
0.11623776011214336,291.65181648565203,291.65181648565203,0.3416635700900624,PARENT,1166.60726594261,+y,LAW_16_L32_S930002,"{""PLANNED"": 11, ""SOURCE"": 309, ""SINK"": 0, ""OTHER"": 0}",1.0,0.46495104044857416,,NONE,0.0,0.3416635700900624,0.09545327082196957,0.5121431161954859,0.3951913699476184,LAW_16,False,1.1368683772161603e-13,8.992806499463768e-15,False,320,320,0,0,3.6456477060706503,False,135.60381552372053,{},True,930002,32,16,False,0.4878568838045141,287.95074625619117,0.03151862464183381,0.07449856733524356,0.4303416611661483,0.006288971391203935,0.12204966019451685,True,366,0.43333333333333335,0.953551912568306,True,349,0.44242424242424244,1.0,True,338,0.44650205761316875,0.9684813753581661,True,323,0.45454545454545453,0.9255014326647565,True,307,0.45770065075921906,0.8796561604584527
0.07002439769080213,291.65181648565203,291.65181648565203,0.20696583710588556,SINK_FLOOR,1166.60726594261,+y,LAW_16_L32_S930002,"{""PLANNED"": 11, ""SOURCE"": 25, ""SINK"": 284, ""OTHER"": 0}",1.0,0.28009759076320895,976,SPLIT,0.5,0.20696583710588556,0.04595399035956965,0.5162164042414463,0.26133187017669335,LAW_16,False,1.1368683772161603e-13,9.325873406851315e-15,False,320,320,0,0,3.6456477060706503,False,81.69097113934468,{},False,930002,32,16,True,0.48378359575855373,243.65180795828493,0.08176100628930817,0.10377358490566038,0.36120148446014183,0.0027306956165947804,0.08846413835066397,True,413,0.6310272536687631,0.7699757869249395,True,318,0.48156182212581344,1.0,True,292,0.4697986577181208,0.9182389937106918,True,285,0.47058823529411764,0.8962264150943396,True,257,0.43648960739030024,0.8081761006289309
0.058584695206577136,291.65181648565203,291.65181648565203,0.1819047097015603,SRC_CAP,1166.60726594261,+y,LAW_16_L32_S930002,"{""PLANNED"": 5, ""SOURCE"": 315, ""SINK"": 0, ""OTHER"": 0}",0.9,0.2343387808263089,,NONE,0.0,0.1819047097015603,0.003442028321609523,0.3748494922375797,0.21786307675560557,LAW_16,False,1.7053025658242404e-13,4.107825191113079e-15,False,320,320,0,0,3.6456477060706503,False,68.34533110102608,{},True,930002,32,16,False,0.6251505077624203,283.1716103718669,0.03591160220994475,0.09944751381215469,0.3895886479567246,0.0005070627116071647,0.097100993194079,True,386,0.5484536082474227,0.9378238341968912,True,362,0.5668103448275862,1.0,True,349,0.5657894736842105,0.9640883977900553,True,326,0.5563063063063063,0.9005524861878453,True,312,0.5635103926096998,0.861878453038674
0.0,294.0113670242676,294.0113670242674,0.0,SHAM,1176.045468097072,-y,LAW_16_L32_S930003,"{""PLANNED"": 0, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",1.0,0.0,,NONE,0.0,0.0,0.0,0.19140407610847643,0.0,LAW_16,False,0.0,3.6637359812630166e-15,False,0,320,0,0,3.675142087803342,False,0.0,{},True,930003,32,16,False,0.8085959238915236,290.76662294910545,0.06060606060606061,0.10858585858585859,0.3370947538189731,0.0016563658733998454,0.08073579952721371,True,422,0.8767772511848341,0.9383886255924171,True,396,0.9343434343434344,1.0,True,372,0.973404255319149,0.9393939393939394,True,353,0.9540540540540541,0.8914141414141414,True,333,0.9,0.8409090909090909
0.10289037497115507,294.0113670242676,294.0113670242674,0.33252499064608454,PARENT,1176.045468097072,-y,LAW_16_L32_S930003,"{""PLANNED"": 11, ""SOURCE"": 309, ""SINK"": 0, ""OTHER"": 0}",1.0,0.41156149988462115,,NONE,0.0,0.33252499064608454,0.03459965507033147,0.5139436119091214,0.3758013504954367,LAW_16,False,1.7053025658242404e-13,9.769962616701378e-15,False,320,320,0,0,3.675142087803342,False,121.00375919563533,{},True,930003,32,16,False,0.48605638809087853,288.21592525214436,0.03418803418803419,0.06837606837606838,0.42907023750457224,0.0024092911660249516,0.1337858141580907,True,369,0.42940038684719534,0.9512195121951219,True,351,0.43912175648702595,1.0,True,339,0.44693877551020406,0.9658119658119658,True,327,0.4490644490644491,0.9316239316239316,True,305,0.43617021276595747,0.8689458689458689
0.08045984181636599,294.0113670242676,294.0113670242674,0.22930511111789417,SINK_FLOOR,1176.045468097072,-y,LAW_16_L32_S930003,"{""PLANNED"": 11, ""SOURCE"": 59, ""SINK"": 250, ""OTHER"": 0}",1.0,0.32183936726546464,1408,SPLIT,0.5,0.22930511111789417,0.07448023766767026,0.5583107699688628,0.2903647726041895,LAW_16,False,2.2737367544323206e-13,7.549516567451064e-15,False,320,320,0,0,3.675142087803342,False,94.6244323319445,{},False,930003,32,16,True,0.4416892300311373,239.90642655262036,0.05806451612903226,0.0935483870967742,0.370040516820394,0.00018790324728240604,0.11054060402903138,True,342,0.44421906693711966,0.9064327485380117,True,310,0.4345991561181435,1.0,True,292,0.4267241379310345,0.9419354838709677,True,281,0.4307692307692308,0.9064516129032258,True,253,0.3968609865470852,0.8161290322580645
0.057140724565224774,294.0113670242676,294.0113670242674,0.18139226814599999,SRC_CAP,1176.045468097072,-y,LAW_16_L32_S930003,"{""PLANNED"": 5, ""SOURCE"": 315, ""SINK"": 0, ""OTHER"": 0}",0.9,0.2285628982608996,,NONE,0.0,0.18139226814599999,0.001729994549803122,0.3730099264570429,0.21455445669389173,LAW_16,False,1.1368683772161603e-13,4.440892098500626e-15,False,320,320,0,0,3.675142087803342,False,67.20009016871563,{},True,930003,32,16,False,0.6269900735429571,288.8652550085155,0.058823529411764705,0.11764705882352941,0.38313998562389856,0.0009941039074944924,0.0728618087161102,True,390,0.5478615071283096,0.958974358974359,True,374,0.559748427672956,1.0,True,352,0.5627705627705628,0.9411764705882353,True,330,0.5521064301552107,0.8823529411764706,True,313,0.5593607305936074,0.8368983957219251
