M256,block,checkpoint,law,quantum,rho_observed_next_window,rho_probe_slope8,saturation_mass_added,size,src_bound_fraction_next_window
162.13040226785068,LAW_29_L24_S910005,2320,LAW_29,2.0266300283481335,,0.07940545053005228,21.912384841000485,24,
162.52293720287054,LAW_29_L24_S910006,272,LAW_29,2.0315367150358816,0.06878569266651804,0.09884389989136708,26.041492576564494,24,
162.52293720287054,LAW_29_L24_S910006,1296,LAW_29,2.0315367150358816,0.006615486605406479,0.0721547440778554,6.61409937231249,24,
162.52293720287054,LAW_29_L24_S910006,2320,LAW_29,2.0315367150358816,,0.0764104904508003,23.025254834527274,24,
156.55822519386433,LAW_29_L24_S910007,272,LAW_29,1.9569778149233041,0.05890249709256409,0.09703989749676799,26.74412431589995,24,
156.55822519386433,LAW_29_L24_S910007,1296,LAW_29,1.9569778149233041,0.005283902232700741,0.07212138895406203,13.203472371855966,24,
156.55822519386433,LAW_29_L24_S910007,2320,LAW_29,1.9569778149233041,,0.0821000169346302,27.067676533531966,24,
160.24265416882957,LAW_29_L24_S910008,272,LAW_29,2.0030331771103698,0.06208590771845075,0.10372546992544548,27.707625317539904,24,
160.24265416882957,LAW_29_L24_S910008,1296,LAW_29,2.0030331771103698,0.005724637998451465,0.07196048061872634,12.190354427039871,24,
160.24265416882957,LAW_29_L24_S910008,2320,LAW_29,2.0030331771103698,,0.08298352692132492,26.056820846865254,24,
288.04617310095585,LAW_29_L32_S910000,272,LAW_29,3.6005771637619484,0.08766100483340789,0.12197839355538585,38.18345055473343,32,
288.04617310095585,LAW_29_L32_S910000,1296,LAW_29,3.6005771637619484,0.0449197992445555,0.05289963302371008,0.0,32,
288.04617310095585,LAW_29_L32_S910000,2320,LAW_29,3.6005771637619484,,0.08657435314353558,13.04421175259839,32,
285.9431521764974,LAW_29_L32_S910001,272,LAW_29,3.5742894022062175,0.08740251474156649,0.12314989227631667,37.71160746339603,32,
285.9431521764974,LAW_29_L32_S910001,1296,LAW_29,3.5742894022062175,0.0438495007168304,0.04996826203198422,0.0,32,
285.9431521764974,LAW_29_L32_S910001,2320,LAW_29,3.5742894022062175,,0.08283097370260054,13.834003606360005,32,
284.92901143589415,LAW_29_L32_S910002,272,LAW_29,3.5616126429486767,0.10490871349909385,0.13271380407221606,43.355053701479136,32,
284.92901143589415,LAW_29_L32_S910002,1296,LAW_29,3.5616126429486767,0.01812742343607468,0.09157820669096431,2.085676924392172,32,
284.92901143589415,LAW_29_L32_S910002,2320,LAW_29,3.5616126429486767,,0.09720140864899696,25.68832318373321,32,
281.6686542553054,LAW_29_L32_S910003,272,LAW_29,3.5208581781913173,0.09779163577081958,0.1313662002415072,40.42392591272659,32,
281.6686542553054,LAW_29_L32_S910003,1296,LAW_29,3.5208581781913173,0.025558228005952643,0.0828071414378554,0.0,32,
281.6686542553054,LAW_29_L32_S910003,2320,LAW_29,3.5208581781913173,,0.08746397582671274,22.242445238205548,32,
287.90137812063375,LAW_29_L32_S910004,272,LAW_29,3.598767226507922,0.10544916541680295,0.13327372901662332,43.706567478713794,32,
287.90137812063375,LAW_29_L32_S910004,1296,LAW_29,3.598767226507922,0.017245278744254522,0.0914667419265324,2.37277125632676,32,
287.90137812063375,LAW_29_L32_S910004,2320,LAW_29,3.598767226507922,,0.09519504187461052,26.096318536271337,32,
290.34498401687273,LAW_29_L32_S910005,272,LAW_29,3.629312300210909,0.10371349451991684,0.13823618775911029,43.51336227681087,32,
290.34498401687273,LAW_29_L32_S910005,1296,LAW_29,3.629312300210909,0.020472303848401346,0.0895747515187737,1.3034324181374903,32,
290.34498401687273,LAW_29_L32_S910005,2320,LAW_29,3.629312300210909,,0.09455150559083741,24.31166102710689,32,
289.14853955630684,LAW_29_L32_S910006,272,LAW_29,3.6143567444538354,0.10478462963071628,0.13643183867701375,44.65707110687678,32,
289.14853955630684,LAW_29_L32_S910006,1296,LAW_29,3.6143567444538354,0.018626966557097474,0.08675325144515501,4.412965642115338,32,
289.14853955630684,LAW_29_L32_S910006,2320,LAW_29,3.6143567444538354,,0.0961070566128839,26.255302464893568,32,
281.7535100498044,LAW_29_L32_S910007,272,LAW_29,3.521918875622555,0.08741413762218149,0.12315567083696984,37.774441498020785,32,
281.7535100498044,LAW_29_L32_S910007,1296,LAW_29,3.521918875622555,0.04232533435267467,0.05418328353912023,0.0,32,
281.7535100498044,LAW_29_L32_S910007,2320,LAW_29,3.521918875622555,,0.08172871742162792,15.162752480620044,32,
286.9203516614803,LAW_29_L32_S910008,272,LAW_29,3.586504395768504,0.10106654275167283,0.1356272504910398,43.90750522212056,32,
286.9203516614803,LAW_29_L32_S910008,1296,LAW_29,3.586504395768504,0.02558784331971045,0.08470536735934545,0.0,32,
286.9203516614803,LAW_29_L32_S910008,2320,LAW_29,3.586504395768504,,0.08888808021736884,21.890939768096672,32,
