law_index,seed,snapshot_cadence,kind,snapshot_step,time,parent_track_ids_json,child_track_ids_json,detail
0,101,10,birth,0,0.0,[],[0],
0,101,10,birth,0,0.0,[],[1],
0,101,10,birth,0,0.0,[],[2],
0,101,10,birth,0,0.0,[],[3],
0,101,10,birth,0,0.0,[],[4],
0,101,10,birth,0,0.0,[],[5],
0,101,10,birth,0,0.0,[],[6],
0,101,10,continuity,10,0.2,[5],[5],physical score=0.980772; IDs were not used
0,101,10,continuity,10,0.2,[0],[0],physical score=0.975632; IDs were not used
0,101,10,continuity,10,0.2,[2],[2],physical score=0.793008; IDs were not used
0,101,10,continuity,10,0.2,[3],[3],physical score=0.617715; IDs were not used
0,101,10,continuity,10,0.2,[6],[6],physical score=0.408954; IDs were not used
0,101,10,continuity,10,0.2,[1],[1],physical score=0.266533; IDs were not used
0,101,10,continuity,10,0.2,[4],[4],physical score=0.196698; IDs were not used
0,101,10,birth,10,0.2,[],[7],
0,101,10,birth,10,0.2,[],[8],
0,101,10,birth,10,0.2,[],[9],
0,101,10,split,10,0.2,[1],"[1, 9]",multiple physically compatible child entities
0,101,10,continuity,20,0.4,[3],[3],physical score=0.807661; IDs were not used
0,101,10,continuity,20,0.4,[6],[6],physical score=0.65277; IDs were not used
0,101,10,continuity,20,0.4,[7],[7],physical score=0.647189; IDs were not used
0,101,10,continuity,20,0.4,[4],[4],physical score=0.469565; IDs were not used
0,101,10,continuity,20,0.4,[2],[2],physical score=0.305725; IDs were not used
0,101,10,continuity,20,0.4,[5],[5],physical score=0.190991; IDs were not used
0,101,10,birth,20,0.4,[],[10],
0,101,10,merge,20,0.4,"[0, 2]",[2],multiple physically compatible parent entities
0,101,10,merge,20,0.4,"[5, 9]",[5],multiple physically compatible parent entities
0,101,10,disappearance,20,0.4,[0],[],compatible alternative not selected
0,101,10,disappearance,20,0.4,[1],[],no selected physical continuation
0,101,10,disappearance,20,0.4,[8],[],no selected physical continuation
0,101,10,disappearance,20,0.4,[9],[],compatible alternative not selected
0,101,10,continuity,30,0.6,[6],[6],physical score=0.940153; IDs were not used
0,101,10,continuity,30,0.6,[7],[7],physical score=0.897814; IDs were not used
0,101,10,continuity,30,0.6,[4],[4],physical score=0.842657; IDs were not used
0,101,10,continuity,30,0.6,[3],[3],physical score=0.802461; IDs were not used
0,101,10,continuity,30,0.6,[5],[5],physical score=0.725661; IDs were not used
0,101,10,continuity,30,0.6,[10],[10],physical score=0.632787; IDs were not used
0,101,10,continuity,30,0.6,[2],[2],physical score=0.506907; IDs were not used
0,101,10,birth,30,0.6,[],[11],
0,101,10,split,30,0.6,[2],"[2, 11]",multiple physically compatible child entities
0,101,10,continuity,40,0.8,[10],[10],physical score=0.973029; IDs were not used
0,101,10,continuity,40,0.8,[5],[5],physical score=0.585858; IDs were not used
0,101,10,continuity,40,0.8,[2],[2],physical score=0.525274; IDs were not used
0,101,10,continuity,40,0.8,[6],[6],physical score=0.417287; IDs were not used
0,101,10,continuity,40,0.8,[3],[3],physical score=0.292724; IDs were not used
0,101,10,merge,40,0.8,"[3, 4]",[3],multiple physically compatible parent entities
0,101,10,disappearance,40,0.8,[4],[],compatible alternative not selected
0,101,10,disappearance,40,0.8,[7],[],no selected physical continuation
0,101,10,disappearance,40,0.8,[11],[],no selected physical continuation
0,101,10,continuity,50,1.0,[6],[6],physical score=0.906219; IDs were not used
0,101,10,continuity,50,1.0,[5],[5],physical score=0.891369; IDs were not used
0,101,10,continuity,50,1.0,[3],[3],physical score=0.849189; IDs were not used
0,101,10,continuity,50,1.0,[2],[2],physical score=0.729414; IDs were not used
0,101,10,continuity,50,1.0,[10],[10],physical score=0.644957; IDs were not used
0,101,10,birth,50,1.0,[],[12],
0,101,10,continuity,60,1.2,[10],[10],physical score=0.923545; IDs were not used
0,101,10,continuity,60,1.2,[2],[2],physical score=0.730195; IDs were not used
0,101,10,continuity,60,1.2,[3],[3],physical score=0.723802; IDs were not used
0,101,10,continuity,60,1.2,[5],[5],physical score=0.54131; IDs were not used
0,101,10,disappearance,60,1.2,[6],[],no selected physical continuation
0,101,10,disappearance,60,1.2,[12],[],no selected physical continuation
0,101,10,continuity,70,1.4000000000000001,[10],[10],physical score=0.915917; IDs were not used
0,101,10,continuity,70,1.4000000000000001,[3],[3],physical score=0.851526; IDs were not used
0,101,10,continuity,70,1.4000000000000001,[5],[5],physical score=0.848237; IDs were not used
0,101,10,continuity,70,1.4000000000000001,[2],[2],physical score=0.712517; IDs were not used
0,101,10,continuity,80,1.6,[5],[5],physical score=0.978524; IDs were not used
0,101,10,continuity,80,1.6,[10],[10],physical score=0.925863; IDs were not used
0,101,10,continuity,80,1.6,[3],[3],physical score=0.824638; IDs were not used
0,101,10,continuity,80,1.6,[2],[2],physical score=0.655504; IDs were not used
0,101,10,continuity,90,1.8,[5],[5],physical score=0.978306; IDs were not used
0,101,10,continuity,90,1.8,[2],[2],physical score=0.975634; IDs were not used
0,101,10,continuity,90,1.8,[3],[3],physical score=0.966062; IDs were not used
0,101,10,continuity,90,1.8,[10],[10],physical score=0.637285; IDs were not used
0,101,10,birth,90,1.8,[],[13],
0,101,10,continuity,100,2.0,[13],[13],physical score=0.916978; IDs were not used
0,101,10,continuity,100,2.0,[5],[5],physical score=0.843955; IDs were not used
0,101,10,continuity,100,2.0,[3],[3],physical score=0.841787; IDs were not used
0,101,10,continuity,100,2.0,[2],[2],physical score=0.769108; IDs were not used
0,101,10,continuity,100,2.0,[10],[10],physical score=0.692254; IDs were not used
0,101,10,continuity,110,2.2,[3],[3],physical score=0.976055; IDs were not used
0,101,10,continuity,110,2.2,[10],[10],physical score=0.968742; IDs were not used
0,101,10,continuity,110,2.2,[2],[2],physical score=0.859381; IDs were not used
0,101,10,continuity,110,2.2,[5],[5],physical score=0.777412; IDs were not used
0,101,10,disappearance,110,2.2,[13],[],no selected physical continuation
0,101,10,continuity,120,2.4,[10],[10],physical score=0.972595; IDs were not used
0,101,10,continuity,120,2.4,[5],[5],physical score=0.962562; IDs were not used
0,101,10,continuity,120,2.4,[3],[3],physical score=0.955493; IDs were not used
0,101,10,continuity,120,2.4,[2],[2],physical score=0.946483; IDs were not used
0,101,10,continuity,130,2.6,[2],[2],physical score=0.938227; IDs were not used
0,101,10,continuity,130,2.6,[3],[3],physical score=0.936855; IDs were not used
0,101,10,continuity,130,2.6,[5],[5],physical score=0.82567; IDs were not used
0,101,10,continuity,130,2.6,[10],[10],physical score=0.54603; IDs were not used
0,101,10,continuity,140,2.8000000000000003,[5],[5],physical score=0.960184; IDs were not used
0,101,10,continuity,140,2.8000000000000003,[3],[3],physical score=0.954453; IDs were not used
0,101,10,continuity,140,2.8000000000000003,[2],[2],physical score=0.951131; IDs were not used
0,101,10,continuity,140,2.8000000000000003,[10],[10],physical score=0.70645; IDs were not used
0,101,10,continuity,150,3.0,[2],[2],physical score=0.950797; IDs were not used
0,101,10,continuity,150,3.0,[10],[10],physical score=0.935506; IDs were not used
0,101,10,continuity,150,3.0,[5],[5],physical score=0.930329; IDs were not used
0,101,10,continuity,150,3.0,[3],[3],physical score=0.826721; IDs were not used
0,101,10,continuity,160,3.2,[10],[10],physical score=0.974093; IDs were not used
0,101,10,continuity,160,3.2,[3],[3],physical score=0.930005; IDs were not used
0,101,10,continuity,160,3.2,[2],[2],physical score=0.924866; IDs were not used
0,101,10,continuity,160,3.2,[5],[5],physical score=0.900601; IDs were not used
0,101,10,continuity,170,3.4,[10],[10],physical score=0.958777; IDs were not used
0,101,10,continuity,170,3.4,[3],[3],physical score=0.928705; IDs were not used
0,101,10,continuity,170,3.4,[2],[2],physical score=0.917379; IDs were not used
0,101,10,continuity,170,3.4,[5],[5],physical score=0.890672; IDs were not used
0,101,10,continuity,180,3.6,[10],[10],physical score=0.941258; IDs were not used
0,101,10,continuity,180,3.6,[3],[3],physical score=0.932216; IDs were not used
0,101,10,continuity,180,3.6,[2],[2],physical score=0.914343; IDs were not used
0,101,10,continuity,180,3.6,[5],[5],physical score=0.912843; IDs were not used
0,101,10,continuity,190,3.8000000000000003,[3],[3],physical score=0.953608; IDs were not used
0,101,10,continuity,190,3.8000000000000003,[5],[5],physical score=0.932574; IDs were not used
0,101,10,continuity,190,3.8000000000000003,[2],[2],physical score=0.930342; IDs were not used
0,101,10,continuity,190,3.8000000000000003,[10],[10],physical score=0.740574; IDs were not used
0,101,10,continuity,200,4.0,[2],[2],physical score=0.966401; IDs were not used
0,101,10,continuity,200,4.0,[3],[3],physical score=0.963262; IDs were not used
0,101,10,continuity,200,4.0,[5],[5],physical score=0.78072; IDs were not used
0,101,10,continuity,200,4.0,[10],[10],physical score=0.742945; IDs were not used
0,101,10,continuity,210,4.2,[2],[2],physical score=0.99113; IDs were not used
0,101,10,continuity,210,4.2,[3],[3],physical score=0.959071; IDs were not used
0,101,10,continuity,210,4.2,[10],[10],physical score=0.954517; IDs were not used
0,101,10,continuity,210,4.2,[5],[5],physical score=0.743981; IDs were not used
0,101,10,continuity,220,4.4,[2],[2],physical score=0.973146; IDs were not used
0,101,10,continuity,220,4.4,[3],[3],physical score=0.961885; IDs were not used
0,101,10,continuity,220,4.4,[5],[5],physical score=0.863617; IDs were not used
0,101,10,continuity,220,4.4,[10],[10],physical score=0.719789; IDs were not used
0,101,10,continuity,230,4.6000000000000005,[3],[3],physical score=0.970919; IDs were not used
0,101,10,continuity,230,4.6000000000000005,[2],[2],physical score=0.949915; IDs were not used
0,101,10,continuity,230,4.6000000000000005,[10],[10],physical score=0.928896; IDs were not used
0,101,10,continuity,230,4.6000000000000005,[5],[5],physical score=0.897844; IDs were not used
0,101,10,continuity,240,4.8,[3],[3],physical score=0.972045; IDs were not used
0,101,10,continuity,240,4.8,[5],[5],physical score=0.966263; IDs were not used
0,101,10,continuity,240,4.8,[2],[2],physical score=0.954358; IDs were not used
0,101,10,continuity,240,4.8,[10],[10],physical score=0.567622; IDs were not used
0,101,10,continuity,250,5.0,[10],[10],physical score=0.990289; IDs were not used
0,101,10,continuity,250,5.0,[2],[2],physical score=0.970132; IDs were not used
0,101,10,continuity,250,5.0,[5],[5],physical score=0.944666; IDs were not used
0,101,10,continuity,250,5.0,[3],[3],physical score=0.858032; IDs were not used
0,101,10,continuity,260,5.2,[2],[2],physical score=0.97778; IDs were not used
0,101,10,continuity,260,5.2,[3],[3],physical score=0.968807; IDs were not used
0,101,10,continuity,260,5.2,[10],[10],physical score=0.966294; IDs were not used
0,101,10,continuity,260,5.2,[5],[5],physical score=0.912265; IDs were not used
0,101,10,continuity,270,5.4,[2],[2],physical score=0.975624; IDs were not used
0,101,10,continuity,270,5.4,[3],[3],physical score=0.957877; IDs were not used
0,101,10,continuity,270,5.4,[10],[10],physical score=0.946967; IDs were not used
0,101,10,continuity,270,5.4,[5],[5],physical score=0.915035; IDs were not used
0,101,10,continuity,280,5.6000000000000005,[3],[3],physical score=0.980202; IDs were not used
0,101,10,continuity,280,5.6000000000000005,[2],[2],physical score=0.970075; IDs were not used
0,101,10,continuity,280,5.6000000000000005,[5],[5],physical score=0.938426; IDs were not used
0,101,10,continuity,280,5.6000000000000005,[10],[10],physical score=0.753082; IDs were not used
0,101,10,continuity,290,5.8,[2],[2],physical score=0.968356; IDs were not used
0,101,10,continuity,290,5.8,[5],[5],physical score=0.956213; IDs were not used
0,101,10,continuity,290,5.8,[3],[3],physical score=0.916507; IDs were not used
0,101,10,continuity,290,5.8,[10],[10],physical score=0.791796; IDs were not used
0,101,10,continuity,300,6.0,[2],[2],physical score=0.960506; IDs were not used
0,101,10,continuity,300,6.0,[5],[5],physical score=0.958662; IDs were not used
0,101,10,continuity,300,6.0,[10],[10],physical score=0.938513; IDs were not used
0,101,10,continuity,300,6.0,[3],[3],physical score=0.8358; IDs were not used
0,101,10,continuity,310,6.2,[5],[5],physical score=0.952394; IDs were not used
0,101,10,continuity,310,6.2,[10],[10],physical score=0.94572; IDs were not used
0,101,10,continuity,310,6.2,[2],[2],physical score=0.944803; IDs were not used
0,101,10,continuity,310,6.2,[3],[3],physical score=0.94032; IDs were not used
0,101,10,continuity,320,6.4,[3],[3],physical score=0.949819; IDs were not used
0,101,10,continuity,320,6.4,[10],[10],physical score=0.947271; IDs were not used
0,101,10,continuity,320,6.4,[5],[5],physical score=0.941364; IDs were not used
0,101,10,continuity,320,6.4,[2],[2],physical score=0.933131; IDs were not used
0,101,10,continuity,330,6.6000000000000005,[3],[3],physical score=0.953881; IDs were not used
0,101,10,continuity,330,6.6000000000000005,[10],[10],physical score=0.942312; IDs were not used
0,101,10,continuity,330,6.6000000000000005,[5],[5],physical score=0.937014; IDs were not used
0,101,10,continuity,330,6.6000000000000005,[2],[2],physical score=0.928382; IDs were not used
0,101,10,continuity,340,6.8,[3],[3],physical score=0.951199; IDs were not used
0,101,10,continuity,340,6.8,[10],[10],physical score=0.945152; IDs were not used
0,101,10,continuity,340,6.8,[5],[5],physical score=0.944545; IDs were not used
0,101,10,continuity,340,6.8,[2],[2],physical score=0.92886; IDs were not used
0,101,10,continuity,350,7.0,[5],[5],physical score=0.955288; IDs were not used
0,101,10,continuity,350,7.0,[3],[3],physical score=0.941906; IDs were not used
0,101,10,continuity,350,7.0,[2],[2],physical score=0.934571; IDs were not used
0,101,10,continuity,350,7.0,[10],[10],physical score=0.745733; IDs were not used
0,101,10,continuity,360,7.2,[5],[5],physical score=0.959891; IDs were not used
0,101,10,continuity,360,7.2,[2],[2],physical score=0.940375; IDs were not used
0,101,10,continuity,360,7.2,[3],[3],physical score=0.937529; IDs were not used
0,101,10,continuity,360,7.2,[10],[10],physical score=0.624701; IDs were not used
0,101,10,continuity,370,7.4,[5],[5],physical score=0.958178; IDs were not used
0,101,10,continuity,370,7.4,[10],[10],physical score=0.950252; IDs were not used
0,101,10,continuity,370,7.4,[2],[2],physical score=0.94183; IDs were not used
0,101,10,continuity,370,7.4,[3],[3],physical score=0.936451; IDs were not used
0,101,10,continuity,380,7.6000000000000005,[5],[5],physical score=0.950334; IDs were not used
0,101,10,continuity,380,7.6000000000000005,[2],[2],physical score=0.935775; IDs were not used
0,101,10,continuity,380,7.6000000000000005,[3],[3],physical score=0.914692; IDs were not used
0,101,10,continuity,380,7.6000000000000005,[10],[10],physical score=0.590722; IDs were not used
0,101,10,continuity,390,7.8,[5],[5],physical score=0.941558; IDs were not used
0,101,10,continuity,390,7.8,[10],[10],physical score=0.648995; IDs were not used
0,101,10,continuity,390,7.8,[2],[2],physical score=0.238974; IDs were not used
0,101,10,merge,390,7.8,"[2, 3]",[2],multiple physically compatible parent entities
0,101,10,disappearance,390,7.8,[3],[],compatible alternative not selected
0,101,10,continuity,400,8.0,[10],[10],physical score=0.975681; IDs were not used
0,101,10,continuity,400,8.0,[5],[5],physical score=0.939682; IDs were not used
0,101,10,continuity,400,8.0,[2],[2],physical score=0.928646; IDs were not used
0,101,10,continuity,410,8.2,[5],[5],physical score=0.949133; IDs were not used
0,101,10,continuity,410,8.2,[2],[2],physical score=0.793255; IDs were not used
0,101,10,continuity,410,8.2,[10],[10],physical score=0.727195; IDs were not used
0,101,10,continuity,420,8.4,[5],[5],physical score=0.958787; IDs were not used
0,101,10,continuity,420,8.4,[2],[2],physical score=0.89145; IDs were not used
0,101,10,continuity,420,8.4,[10],[10],physical score=0.683502; IDs were not used
0,101,10,continuity,430,8.6,[10],[10],physical score=0.956286; IDs were not used
0,101,10,continuity,430,8.6,[5],[5],physical score=0.951236; IDs were not used
0,101,10,continuity,430,8.6,[2],[2],physical score=0.941352; IDs were not used
0,101,10,continuity,440,8.8,[2],[2],physical score=0.981862; IDs were not used
0,101,10,continuity,440,8.8,[10],[10],physical score=0.957577; IDs were not used
0,101,10,continuity,440,8.8,[5],[5],physical score=0.936338; IDs were not used
0,101,10,continuity,450,9.0,[2],[2],physical score=0.997129; IDs were not used
0,101,10,continuity,450,9.0,[10],[10],physical score=0.963524; IDs were not used
0,101,10,continuity,450,9.0,[5],[5],physical score=0.921946; IDs were not used
0,101,10,continuity,460,9.200000000000001,[2],[2],physical score=0.966309; IDs were not used
0,101,10,continuity,460,9.200000000000001,[5],[5],physical score=0.918023; IDs were not used
0,101,10,continuity,460,9.200000000000001,[10],[10],physical score=0.603502; IDs were not used
0,101,10,continuity,470,9.4,[10],[10],physical score=0.988665; IDs were not used
0,101,10,continuity,470,9.4,[5],[5],physical score=0.932074; IDs were not used
0,101,10,continuity,470,9.4,[2],[2],physical score=0.882145; IDs were not used
0,101,10,continuity,480,9.6,[5],[5],physical score=0.948156; IDs were not used
0,101,10,continuity,480,9.6,[2],[2],physical score=0.856677; IDs were not used
0,101,10,continuity,480,9.6,[10],[10],physical score=0.47145; IDs were not used
0,101,10,continuity,490,9.8,[5],[5],physical score=0.952392; IDs were not used
0,101,10,continuity,490,9.8,[2],[2],physical score=0.877607; IDs were not used
0,101,10,continuity,490,9.8,[10],[10],physical score=0.463958; IDs were not used
0,101,10,continuity,500,10.0,[10],[10],physical score=0.987283; IDs were not used
0,101,10,continuity,500,10.0,[5],[5],physical score=0.953971; IDs were not used
0,101,10,continuity,500,10.0,[2],[2],physical score=0.92306; IDs were not used
0,101,10,continuity,510,10.200000000000001,[10],[10],physical score=0.988922; IDs were not used
0,101,10,continuity,510,10.200000000000001,[2],[2],physical score=0.956832; IDs were not used
0,101,10,continuity,510,10.200000000000001,[5],[5],physical score=0.951991; IDs were not used
0,101,10,continuity,520,10.4,[10],[10],physical score=0.989141; IDs were not used
0,101,10,continuity,520,10.4,[5],[5],physical score=0.943775; IDs were not used
0,101,10,continuity,520,10.4,[2],[2],physical score=0.92215; IDs were not used
0,101,10,continuity,530,10.6,[10],[10],physical score=0.985764; IDs were not used
0,101,10,continuity,530,10.6,[5],[5],physical score=0.93786; IDs were not used
0,101,10,continuity,530,10.6,[2],[2],physical score=0.881695; IDs were not used
0,101,10,continuity,540,10.8,[10],[10],physical score=0.983254; IDs were not used
0,101,10,continuity,540,10.8,[5],[5],physical score=0.930609; IDs were not used
0,101,10,continuity,540,10.8,[2],[2],physical score=0.894343; IDs were not used
0,101,10,continuity,550,11.0,[10],[10],physical score=0.982121; IDs were not used
0,101,10,continuity,550,11.0,[5],[5],physical score=0.920534; IDs were not used
0,101,10,continuity,550,11.0,[2],[2],physical score=0.90251; IDs were not used
0,101,10,continuity,560,11.200000000000001,[5],[5],physical score=0.912143; IDs were not used
0,101,10,continuity,560,11.200000000000001,[2],[2],physical score=0.876672; IDs were not used
0,101,10,continuity,560,11.200000000000001,[10],[10],physical score=0.490389; IDs were not used
0,101,10,continuity,570,11.4,[10],[10],physical score=0.978332; IDs were not used
0,101,10,continuity,570,11.4,[5],[5],physical score=0.913495; IDs were not used
0,101,10,continuity,570,11.4,[2],[2],physical score=0.860478; IDs were not used
0,101,10,continuity,580,11.6,[10],[10],physical score=0.978692; IDs were not used
0,101,10,continuity,580,11.6,[2],[2],physical score=0.457958; IDs were not used
0,101,10,merge,580,11.6,"[2, 5]",[2],multiple physically compatible parent entities
0,101,10,disappearance,580,11.6,[5],[],compatible alternative not selected
0,101,10,continuity,590,11.8,[10],[10],physical score=0.974774; IDs were not used
0,101,10,continuity,590,11.8,[2],[2],physical score=0.888345; IDs were not used
0,101,10,continuity,600,12.0,[10],[10],physical score=0.963343; IDs were not used
0,101,10,continuity,600,12.0,[2],[2],physical score=0.937963; IDs were not used
0,101,30,birth,0,0.0,[],[0],
0,101,30,birth,0,0.0,[],[1],
0,101,30,birth,0,0.0,[],[2],
0,101,30,birth,0,0.0,[],[3],
0,101,30,birth,0,0.0,[],[4],
0,101,30,birth,0,0.0,[],[5],
0,101,30,birth,0,0.0,[],[6],
0,101,30,continuity,30,0.6,[0],[0],physical score=0.894971; IDs were not used
0,101,30,continuity,30,0.6,[2],[2],physical score=0.465556; IDs were not used
0,101,30,continuity,30,0.6,[6],[6],physical score=0.457105; IDs were not used
0,101,30,continuity,30,0.6,[3],[3],physical score=0.426094; IDs were not used
0,101,30,continuity,30,0.6,[1],[1],physical score=0.356088; IDs were not used
0,101,30,continuity,30,0.6,[4],[4],physical score=0.339899; IDs were not used
0,101,30,birth,30,0.6,[],[7],
0,101,30,birth,30,0.6,[],[8],
0,101,30,merge,30,0.6,"[1, 5]",[1],multiple physically compatible parent entities
0,101,30,disappearance,30,0.6,[5],[],compatible alternative not selected
0,101,30,continuity,60,1.2,[1],[1],physical score=0.693719; IDs were not used
0,101,30,continuity,60,1.2,[8],[8],physical score=0.61209; IDs were not used
0,101,30,continuity,60,1.2,[2],[2],physical score=0.514517; IDs were not used
0,101,30,continuity,60,1.2,[3],[3],physical score=0.296955; IDs were not used
0,101,30,merge,60,1.2,"[3, 4]",[3],multiple physically compatible parent entities
0,101,30,disappearance,60,1.2,[0],[],no selected physical continuation
0,101,30,disappearance,60,1.2,[4],[],compatible alternative not selected
0,101,30,disappearance,60,1.2,[6],[],no selected physical continuation
0,101,30,disappearance,60,1.2,[7],[],no selected physical continuation
0,101,30,continuity,90,1.8,[2],[2],physical score=0.868647; IDs were not used
0,101,30,continuity,90,1.8,[1],[1],physical score=0.860281; IDs were not used
0,101,30,continuity,90,1.8,[3],[3],physical score=0.729614; IDs were not used
0,101,30,continuity,90,1.8,[8],[8],physical score=0.610854; IDs were not used
0,101,30,birth,90,1.8,[],[9],
0,101,30,continuity,120,2.4,[2],[2],physical score=0.912879; IDs were not used
0,101,30,continuity,120,2.4,[1],[1],physical score=0.884723; IDs were not used
0,101,30,continuity,120,2.4,[3],[3],physical score=0.863942; IDs were not used
0,101,30,continuity,120,2.4,[8],[8],physical score=0.666473; IDs were not used
0,101,30,disappearance,120,2.4,[9],[],no selected physical continuation
0,101,30,continuity,150,3.0,[2],[2],physical score=0.872789; IDs were not used
0,101,30,continuity,150,3.0,[3],[3],physical score=0.759419; IDs were not used
0,101,30,continuity,150,3.0,[1],[1],physical score=0.741697; IDs were not used
0,101,30,continuity,150,3.0,[8],[8],physical score=0.709388; IDs were not used
0,101,30,continuity,180,3.6,[8],[8],physical score=0.895957; IDs were not used
0,101,30,continuity,180,3.6,[3],[3],physical score=0.820326; IDs were not used
0,101,30,continuity,180,3.6,[2],[2],physical score=0.787382; IDs were not used
0,101,30,continuity,180,3.6,[1],[1],physical score=0.733717; IDs were not used
0,101,30,continuity,210,4.2,[2],[2],physical score=0.891929; IDs were not used
0,101,30,continuity,210,4.2,[3],[3],physical score=0.885747; IDs were not used
0,101,30,continuity,210,4.2,[8],[8],physical score=0.878981; IDs were not used
0,101,30,continuity,210,4.2,[1],[1],physical score=0.660075; IDs were not used
0,101,30,continuity,240,4.8,[3],[3],physical score=0.908483; IDs were not used
0,101,30,continuity,240,4.8,[2],[2],physical score=0.882227; IDs were not used
0,101,30,continuity,240,4.8,[1],[1],physical score=0.756044; IDs were not used
0,101,30,continuity,240,4.8,[8],[8],physical score=0.523129; IDs were not used
0,101,30,continuity,270,5.4,[2],[2],physical score=0.929773; IDs were not used
0,101,30,continuity,270,5.4,[8],[8],physical score=0.906806; IDs were not used
0,101,30,continuity,270,5.4,[3],[3],physical score=0.863049; IDs were not used
0,101,30,continuity,270,5.4,[1],[1],physical score=0.789089; IDs were not used
0,101,30,continuity,300,6.0,[2],[2],physical score=0.903757; IDs were not used
0,101,30,continuity,300,6.0,[3],[3],physical score=0.901991; IDs were not used
0,101,30,continuity,300,6.0,[1],[1],physical score=0.862062; IDs were not used
0,101,30,continuity,300,6.0,[8],[8],physical score=0.817562; IDs were not used
0,101,30,continuity,330,6.6000000000000005,[3],[3],physical score=0.856848; IDs were not used
0,101,30,continuity,330,6.6000000000000005,[8],[8],physical score=0.846317; IDs were not used
0,101,30,continuity,330,6.6000000000000005,[1],[1],physical score=0.840149; IDs were not used
0,101,30,continuity,330,6.6000000000000005,[2],[2],physical score=0.818557; IDs were not used
0,101,30,continuity,360,7.2,[1],[1],physical score=0.866526; IDs were not used
0,101,30,continuity,360,7.2,[3],[3],physical score=0.840549; IDs were not used
0,101,30,continuity,360,7.2,[2],[2],physical score=0.816346; IDs were not used
0,101,30,continuity,360,7.2,[8],[8],physical score=0.798216; IDs were not used
0,101,30,continuity,390,7.8,[1],[1],physical score=0.858127; IDs were not used
0,101,30,continuity,390,7.8,[8],[8],physical score=0.786711; IDs were not used
0,101,30,continuity,390,7.8,[2],[2],physical score=0.23372; IDs were not used
0,101,30,merge,390,7.8,"[2, 3]",[2],multiple physically compatible parent entities
0,101,30,disappearance,390,7.8,[3],[],compatible alternative not selected
0,101,30,continuity,420,8.4,[1],[1],physical score=0.862868; IDs were not used
0,101,30,continuity,420,8.4,[8],[8],physical score=0.829727; IDs were not used
0,101,30,continuity,420,8.4,[2],[2],physical score=0.65953; IDs were not used
0,101,30,continuity,450,9.0,[2],[2],physical score=0.930156; IDs were not used
0,101,30,continuity,450,9.0,[8],[8],physical score=0.88259; IDs were not used
0,101,30,continuity,450,9.0,[1],[1],physical score=0.823513; IDs were not used
0,101,30,continuity,480,9.6,[1],[1],physical score=0.813689; IDs were not used
0,101,30,continuity,480,9.6,[8],[8],physical score=0.754558; IDs were not used
0,101,30,continuity,480,9.6,[2],[2],physical score=0.74144; IDs were not used
0,101,30,continuity,510,10.200000000000001,[1],[1],physical score=0.866146; IDs were not used
0,101,30,continuity,510,10.200000000000001,[2],[2],physical score=0.777478; IDs were not used
0,101,30,continuity,510,10.200000000000001,[8],[8],physical score=0.453563; IDs were not used
0,101,30,continuity,540,10.8,[8],[8],physical score=0.959627; IDs were not used
0,101,30,continuity,540,10.8,[1],[1],physical score=0.826765; IDs were not used
0,101,30,continuity,540,10.8,[2],[2],physical score=0.728878; IDs were not used
0,101,30,continuity,570,11.4,[1],[1],physical score=0.768287; IDs were not used
0,101,30,continuity,570,11.4,[2],[2],physical score=0.681; IDs were not used
0,101,30,continuity,570,11.4,[8],[8],physical score=0.497738; IDs were not used
0,101,30,continuity,600,12.0,[8],[8],physical score=0.921314; IDs were not used
0,101,30,continuity,600,12.0,[2],[2],physical score=0.446489; IDs were not used
0,101,30,merge,600,12.0,"[1, 2]",[2],multiple physically compatible parent entities
0,101,30,disappearance,600,12.0,[1],[],compatible alternative not selected
0,101,60,birth,0,0.0,[],[0],
0,101,60,birth,0,0.0,[],[1],
0,101,60,birth,0,0.0,[],[2],
0,101,60,birth,0,0.0,[],[3],
0,101,60,birth,0,0.0,[],[4],
0,101,60,birth,0,0.0,[],[5],
0,101,60,birth,0,0.0,[],[6],
0,101,60,continuity,60,1.2,[5],[5],physical score=0.285514; IDs were not used
0,101,60,continuity,60,1.2,[2],[2],physical score=0.254438; IDs were not used
0,101,60,birth,60,1.2,[],[7],
0,101,60,birth,60,1.2,[],[8],
0,101,60,merge,60,1.2,"[0, 2]",[2],multiple physically compatible parent entities
0,101,60,disappearance,60,1.2,[0],[],compatible alternative not selected
0,101,60,disappearance,60,1.2,[1],[],no selected physical continuation
0,101,60,disappearance,60,1.2,[3],[],no selected physical continuation
0,101,60,disappearance,60,1.2,[4],[],no selected physical continuation
0,101,60,disappearance,60,1.2,[6],[],no selected physical continuation
0,101,60,continuity,120,2.4,[5],[5],physical score=0.859454; IDs were not used
0,101,60,continuity,120,2.4,[7],[7],physical score=0.843381; IDs were not used
0,101,60,continuity,120,2.4,[2],[2],physical score=0.802541; IDs were not used
0,101,60,continuity,120,2.4,[8],[8],physical score=0.424701; IDs were not used
0,101,60,continuity,180,3.6,[8],[8],physical score=0.764663; IDs were not used
0,101,60,continuity,180,3.6,[2],[2],physical score=0.717354; IDs were not used
0,101,60,continuity,180,3.6,[7],[7],physical score=0.627125; IDs were not used
0,101,60,continuity,180,3.6,[5],[5],physical score=0.558876; IDs were not used
0,101,60,continuity,240,4.8,[2],[2],physical score=0.810443; IDs were not used
