L,M256,algebraic_ledger_error,area256,arm,axis,capture_by_merger,capture_engulfment,coast_retention_ratio,coast_survival,direct_operator_insertion,directional_transit,directional_transit_raw,dose_fraction,durable_incorporation_128,endpoint_defined,filter,first_failure_time,first_failure_type,flux_deficit,fresh_current_fraction_2048,fresh_current_fraction_postforce,fresh_retention_2048,fresh_retention_postforce,gd_source,incorporation_16,incumbent_absolute_residual_2048,incumbent_absolute_residual_postforce,incumbent_current_fraction_2048,incumbent_current_fraction_postforce,incumbent_loss_2048,incumbent_loss_postforce,mass_ratio_2048,mass_ratio_postforce,matched_replacement_2048,matched_replacement_postforce,mode,planned_dose,q_per_event,realized_sink_removal,realized_source_injection,reject_counts,replacement_mismatch_2048,replacement_mismatch_postforce,seed,sink_matched_replacement_2048,sink_matched_replacement_postforce,survival_1536,survival_2048,t0_sha256,t256_checkpoint_sha256,t256_status,total_system_balance_error,tracked_mass_2048,tracked_mass_postforce,unique_capture_transport,unique_contact,unique_incumbent_egress_to_sink
24,163.802720436871,2.6645352591003757e-15,208,D1_REDESIGNED_Q005,-x,0.0,0.6240824665606136,1.0391165439982464,True,0.0,2.2493017025635015e-05,2.249301702563524e-05,0.05,2.6258645281603634,True,REDESIGNED_P2PRIME,,NONE,2.740915011655341,0.016552928821289812,0.01594210915057247,0.016087745469434,0.015482137747064058,1,2.6504286881913677,0.8381919326482994,0.8543710327282731,0.8624285749714052,0.8797542355818635,0.16180806735170064,0.14562896727172692,0.9718972178955115,0.9711473934117496,0.016087745469434,0.015482137747064058,COUPLED,8.19013602184355,0.10237670027304438,5.449221010188212,5.449221010188212,"{""ACCEPTED_SUBTHRESHOLD_ADJACENT"": 671, ""REJECT_INSIDE_TRACK"": 874, ""REJECT_QUOTA"": 375}",0.14572032188226666,0.13014682952466286,980001,0.016087745469434,0.015482137747064058,True,True,636c1504da40b3a478cd8286e820651bb17230622ad871d504e312bb143102d4,e10c3c1f29cfba7f050cc3e24663ef11f6e7d19b1937a4951471a1bcc4103742,T256_VALID_TRACK,0.0,159.19940827631117,159.0765849860208,2.431545414951048,2.592196585734574,4.421135300718841
24,163.802720436871,3.3306690738754696e-15,208,D2_REDESIGNED_Q005,-x,0.0,2.628072425360286,1.0971164488760847,True,0.0,0.0002291544162064379,0.0002291544162065325,0.05,3.7048161791600243,True,REDESIGNED_P2PRIME,,NONE,0.0,0.023577301505570435,0.021911875141395157,0.02294390540713841,0.02091291715719216,2,3.752418596349525,0.8281912537424386,0.8304063162703964,0.8510545413810279,0.8700727584762185,0.1718087462575614,0.16959368372960365,0.9731353438270967,0.954410200963778,0.02294390540713841,0.02091291715719216,COUPLED,8.19013602184355,0.10237670027304438,8.190136021843555,8.190136021843555,"{""ACCEPTED"": 64, ""ACCEPTED_SUBTHRESHOLD_ADJACENT"": 509, ""REJECT_INSIDE_TRACK"": 201, ""REJECT_OCCUPIED"": 13, ""REJECT_QUOTA"": 1293}",0.14886484085042298,0.14868076657241147,980001,0.02294390540713841,0.02091291715719216,True,True,636c1504da40b3a478cd8286e820651bb17230622ad871d504e312bb143102d4,e10c3c1f29cfba7f050cc3e24663ef11f6e7d19b1937a4951471a1bcc4103742,T256_VALID_TRACK,2.842170943040401e-14,159.40221667214826,156.3349873305676,2.7976094396911964,4.720409178950959,6.645016926480904
24,163.802720436871,2.9976021664879227e-15,208,D2_REDESIGNED_Q020,-x,0.9566184986301264,7.787446911275026,1.0392540735880338,True,0.0,4.7194998325768146e-05,4.719499832578342e-05,0.2,7.718676800642939,True,REDESIGNED_P2PRIME,,NONE,16.464824650254045,0.04920920693963121,0.04836812818170278,0.046998047454223583,0.045222865754052245,2,7.7742822091261505,0.781759878408776,0.7793232588459251,0.818540039800339,0.8335254002664437,0.21824012159122397,0.22067674115407482,0.955066142640335,0.9349724178732978,0.046998047454223583,0.045222865754052245,COUPLED,32.7605440873742,0.4095068010921775,16.295719437120166,16.295719437120166,"{""ACCEPTED"": 30, ""ACCEPTED_SUBTHRESHOLD_ADJACENT"": 1062, ""REJECT_INSIDE_TRACK"": 612, ""REJECT_OCCUPIED"": 24, ""REJECT_QUOTA"": 352}",0.1712420741370004,0.17545387540002258,980001,0.046998047454223583,0.045222865754052245,True,True,636c1504da40b3a478cd8286e820651bb17230622ad871d504e312bb143102d4,e10c3c1f29cfba7f050cc3e24663ef11f6e7d19b1937a4951471a1bcc4103742,T256_VALID_TRACK,5.684341886080802e-14,156.44243236163555,153.15102558108512,5.750762895262202,8.054447607423192,15.080604691375974
24,163.802720436871,2.6645352591003757e-15,208,D2_REDESIGNED_Q050,-x,0.0,12.33628675310055,0.9989889553081183,True,0.0,4.479549308325439e-05,4.4795493083685563e-05,0.5,8.624585935585795,True,REDESIGNED_P2PRIME,,NONE,64.2304431630271,0.054897577943730486,0.05577294361882717,0.05273072009954055,0.0527840871706903,2,9.242122518686424,0.777845110174884,0.7781816673975289,0.8098090161364473,0.8222455779261267,0.22215488982511605,0.22181833260247114,0.9605290811479708,0.9464102797126182,0.05273072009954055,0.0527840871706903,COUPLED,81.9013602184355,1.0237670027304437,17.67091705540842,17.67091705540842,"{""ACCEPTED"": 23, ""ACCEPTED_SUBTHRESHOLD_ADJACENT"": 925, ""REJECT_INSIDE_TRACK"": 898, ""REJECT_OCCUPIED"": 10, ""REJECT_QUOTA"": 224}",0.1694241697255755,0.16903424543178083,980001,0.05273072009954055,0.0527840871706903,True,True,636c1504da40b3a478cd8286e820651bb17230622ad871d504e312bb143102d4,e10c3c1f29cfba7f050cc3e24663ef11f6e7d19b1937a4951471a1bcc4103742,T256_VALID_TRACK,2.842170943040401e-14,157.33727655076564,155.02457846634687,6.524239383631094,8.359789005949523,16.780653858356096
24,163.802720436871,3.219646771412954e-15,208,D2_REDESIGNED_Q100,-x,1.7620835164949078,13.868536412478324,0.9776792165012818,True,0.0,3.8454978349443256e-05,3.8454978350339986e-05,1.0,11.167119151811937,True,REDESIGNED_P2PRIME,,NONE,144.68468964268067,0.06158660361058492,0.06349994571637761,0.05955332664648309,0.060912951448022334,2,12.135505111854945,0.773525233873248,0.7770535528399368,0.7999350270410128,0.8100552879326351,0.226474766126752,0.22294644716006315,0.9669850771937621,0.959259897954715,0.05955332664648309,0.060912951448022334,COUPLED,163.802720436871,2.0475340054608875,19.118030794190275,19.118030794190275,"{""ACCEPTED"": 24, ""ACCEPTED_SUBTHRESHOLD_ADJACENT"": 602, ""REJECT_INSIDE_TRACK"": 1346, ""REJECT_OCCUPIED"": 8, ""REJECT_QUOTA"": 100}",0.16692143948026889,0.16203349571204081,980001,0.05955332664648309,0.060912951448022334,True,True,636c1504da40b3a478cd8286e820651bb17230622ad871d504e312bb143102d4,e10c3c1f29cfba7f050cc3e24663ef11f6e7d19b1937a4951471a1bcc4103742,T256_VALID_TRACK,2.842170943040401e-14,158.39478626619595,157.1293808909776,7.238541991019742,7.949937730325919,18.483554225138764
24,163.802720436871,4.9960036108132044e-15,208,DIRECT_INTERFACE_Q100,-x,0.0,3.2527872063658707,0.979032308686642,True,46.1773304586877,0.07052602366317413,0.07052602366317413,1.0,42.637789041991496,True,REDESIGNED_P2PRIME,,NONE,117.62538997818322,0.2591124436751944,0.27598810614207137,0.2567056679452071,0.2622034693518686,2,42.8924727968727,0.608709204656033,0.5846198118928447,0.6144162330676484,0.6153546140951943,0.39129079534396705,0.4153801881071553,0.9907114621905065,0.9500535114252106,0.2567056679452071,0.2622034693518686,DIRECT_INTERFACE,163.802720436871,2.0475340054608875,46.177330458687706,46.1773304586877,{},0.13458512739875994,0.15317671875528668,980001,0.2567056679452071,0.2622034693518686,True,True,636c1504da40b3a478cd8286e820651bb17230622ad871d504e312bb143102d4,e10c3c1f29cfba7f050cc3e24663ef11f6e7d19b1937a4951471a1bcc4103742,T256_VALID_TRACK,2.842170943040401e-14,162.28123267479523,155.62134973205139,10.387943203690007,5.18770331685308,44.43783257707792
24,164.8945742034993,3.1086244689504383e-15,211,SHAM,+y,0.0,0.0,,True,0.0,0.0,0.0,0.0,0.0,True,REDESIGNED_P2PRIME,,NONE,0.0,0.0,0.0,0.0,0.0,2,0.0,0.8569867110434243,0.8772762312578684,0.8796741486964188,0.897549053064,0.14301328895657575,0.1227237687421317,0.9742092709139913,0.9774131321993762,0.0,0.0,SHAM,0.0,0.0,0.0,0.0,{},0.14301328895657575,0.1227237687421317,980002,0.0,0.0,True,True,0f0b2c1f7cddbc37ad2bb13d62b6fcb4613d0571b0e05f00a83939fe31ba6bbf,ff02f2c94a83c2878cbf0af725168772537274bd9bb59297e89992ff4edb52dd,T256_VALID_TRACK,2.842170943040401e-14,160.6418229124641,161.1701222549247,0.0,0.0,0.0
24,164.8945742034993,2.9976021664879227e-15,211,D1_LEGACY_Q005,+y,0.0,0.009106401272271745,1.050271622814631,True,0.0,1.67839967321319e-17,1.67839967321319e-17,0.05,0.12797206199191236,True,LEGACY_P2,,NONE,7.935551383543416,0.0007973586866161066,0.0007588951568249494,0.0007828430264351195,0.0007453719680030699,1,0.12895937085047782,0.8608793892856422,0.8797741760619048,0.8768420181265619,0.8957358070518289,0.13912061071435783,0.12022582393809526,0.9817953194407528,0.9821804254510498,0.0007828430264351195,0.0007453719680030699,COUPLED,8.244728710174966,0.10305910887718708,0.3091773266315613,0.3091773266315613,"{""ACCEPTED"": 3, ""REJECT_INSIDE_TRACK"": 5, ""REJECT_QUOTA"": 34, ""REJECT_TRACK_ADJACENCY"": 33}",0.13833776768792272,0.11948045197009219,980002,0.0007828430264351195,0.0007453719680030699,True,True,0f0b2c1f7cddbc37ad2bb13d62b6fcb4613d0571b0e05f00a83939fe31ba6bbf,ff02f2c94a83c2878cbf0af725168772537274bd9bb59297e89992ff4edb52dd,T256_VALID_TRACK,2.842170943040401e-14,161.8927211541715,161.95622304576264,0.15073173649159508,0.26719520490795534,0.2166020886925951
24,164.8945742034993,2.886579864025407e-15,211,D1_REDESIGNED_Q005,+y,0.0,0.7801069363053243,1.0193559042815015,True,0.0,1.5702274444290078e-05,1.5702274444290085e-05,0.05,2.894047658305953,True,REDESIGNED_P2PRIME,,NONE,2.4450385473629717,0.017761264321642652,0.01769154262233823,0.01738845350884413,0.017058275167494592,1,2.906919513127146,0.8420146857387752,0.8484809887583334,0.8600675953445032,0.8799798003883675,0.15798531426122475,0.15151901124166653,0.9790098944507999,0.964205074234508,0.01738845350884413,0.017058275167494592,COUPLED,8.244728710174966,0.10305910887718708,5.7996901628119994,5.7996901628119994,"{""ACCEPTED_SUBTHRESHOLD_ADJACENT"": 683, ""REJECT_INSIDE_TRACK"": 870, ""REJECT_QUOTA"": 447}",0.14059686075238062,0.13446073607417194,980002,0.01738845350884413,0.017058275167494592,True,True,0f0b2c1f7cddbc37ad2bb13d62b6fcb4613d0571b0e05f00a83939fe31ba6bbf,ff02f2c94a83c2878cbf0af725168772537274bd9bb59297e89992ff4edb52dd,T256_VALID_TRACK,0.0,161.43341968647744,158.99218516075263,2.573144058584742,2.8366241121970392,4.791792819351804
24,164.8945742034993,3.1086244689504383e-15,211,D2_REDESIGNED_Q005,+y,0.0,3.230385174703566,1.0967275754227408,True,0.0,0.0001903287374950782,0.00019032873749508103,0.05,3.445469324324489,True,REDESIGNED_P2PRIME,,NONE,0.0,0.022245264061719176,0.020688825976276446,0.02125488274827991,0.019380275671546852,2,3.498280412205788,0.8197087016539516,0.8216922002483434,0.8579034162612261,0.8771726070935099,0.1802912983460484,0.1783077997516565,0.9554790039492691,0.9367508670511276,0.02125488274827991,0.019380275671546852,COUPLED,8.244728710174966,0.10305910887718708,8.244728710174975,8.244728710174975,"{""ACCEPTED"": 73, ""ACCEPTED_SUBTHRESHOLD_ADJACENT"": 547, ""REJECT_INSIDE_TRACK"": 126, ""REJECT_OCCUPIED"": 10, ""REJECT_QUOTA"": 1404}",0.1590364155977685,0.15892752408010966,980002,0.02125488274827991,0.019380275671546852,True,True,0f0b2c1f7cddbc37ad2bb13d62b6fcb4613d0571b0e05f00a83939fe31ba6bbf,ff02f2c94a83c2878cbf0af725168772537274bd9bb59297e89992ff4edb52dd,T256_VALID_TRACK,2.842170943040401e-14,157.55330351659836,154.46513535715448,2.7145904881167615,4.84979003714365,6.92783227493215
